snapshot_date,employee_id,department_id,job_level,salary,performance_rating,engagement_score,is_active
2023-10-01,EMP116,DEP05,JL3,107295.0,3,3.8,1
2023-10-01,EMP117,DEP03,JL4,122751.0,5,6.5,1
2023-10-01,EMP118,DEP01,JL3,93533.0,3,5.2,1
2023-10-01,EMP119,DEP01,JL4,129247.0,3,4.2,1
2023-10-01,EMP120,DEP04,JL3,89723.0,5,7.5,1
2023-10-01,EMP121,DEP03,JL3,110069.0,3,2.1,1
2023-10-01,EMP122,DEP04,JL5,165172.0,3,4.7,1
2023-10-01,EMP123,DEP01,JL4,135171.0,1,1.0,1
2023-10-01,EMP125,DEP03,JL3,104140.0,3,6.0,1
2023-10-01,EMP126,DEP04,JL3,88998.0,3,7.3,1
2023-10-01,EMP127,DEP03,JL5,179628.0,5,7.0,1
2023-10-01,EMP128,DEP04,JL3,106977.0,4,6.3,1
2023-10-01,EMP129,DEP04,JL4,146398.0,4,6.1,1
2023-10-01,EMP130,DEP01,JL4,128262.0,4,5.5,1
2023-10-01,EMP131,DEP06,JL3,103759.0,4,6.1,1
2023-10-01,EMP132,DEP01,JL3,99711.0,4,6.3,1
2023-10-01,EMP133,DEP01,JL4,133219.0,4,6.3,1
2023-10-01,EMP134,DEP02,JL3,95691.0,4,6.0,1
2023-10-01,EMP135,DEP06,JL3,89246.0,5,7.7,1
2023-10-01,EMP136,DEP06,JL2,68339.0,1,1.9,1
2023-10-01,EMP137,DEP01,JL3,103087.0,5,8.1,1
2023-10-01,EMP138,DEP01,JL4,123633.0,3,4.1,1
2023-10-01,EMP140,DEP03,JL3,114418.0,3,4.9,1
2023-10-01,EMP142,DEP02,JL3,95882.0,3,3.9,1
2023-10-01,EMP143,DEP02,JL3,111226.0,4,6.6,1
2023-10-01,EMP144,DEP04,JL4,132831.0,3,4.5,1
2023-10-01,EMP146,DEP08,JL3,107107.0,4,5.9,1
2023-10-01,EMP147,DEP04,JL5,191024.0,4,8.3,1
2023-10-01,EMP148,DEP01,JL3,114257.0,3,4.3,1
2023-10-01,EMP150,DEP03,JL4,141355.0,3,3.3,1
2023-10-01,EMP151,DEP01,JL4,114152.0,3,3.7,1
2023-10-01,EMP152,DEP04,JL4,118939.0,2,2.2,1
2023-10-01,EMP154,DEP08,JL4,116470.0,3,4.8,1
2023-10-01,EMP156,DEP02,JL1,40152.0,4,5.0,1
2023-10-01,EMP157,DEP06,JL4,144081.0,2,4.1,1
2023-10-01,EMP158,DEP04,JL3,100947.0,4,5.8,1
2023-10-01,EMP159,DEP03,JL4,116179.0,3,3.2,1
2023-10-01,EMP160,DEP08,JL4,132106.0,1,1.0,1
2023-10-01,EMP161,DEP06,JL3,98587.0,4,6.5,1
2023-10-01,EMP162,DEP02,JL2,62677.0,5,6.8,1
2023-10-01,EMP163,DEP01,JL4,131416.0,4,7.1,1
2023-10-01,EMP164,DEP05,JL3,92635.0,3,4.6,1
2023-10-01,EMP165,DEP07,JL5,187637.0,3,5.3,1
2023-10-01,EMP166,DEP05,JL2,70029.0,4,6.3,1
2023-10-01,EMP167,DEP04,JL4,123014.0,3,4.9,1
2023-10-01,EMP168,DEP02,JL4,133096.0,3,5.1,1
2023-10-01,EMP169,DEP05,JL3,96505.0,2,3.2,1
2023-10-01,EMP171,DEP03,JL4,138702.0,3,5.2,1
2023-10-01,EMP172,DEP01,JL4,136293.0,3,5.3,1
2023-10-01,EMP173,DEP01,JL3,104975.0,3,6.6,1
2023-10-01,EMP174,DEP03,JL3,99779.0,4,5.3,1
2023-10-01,EMP175,DEP05,JL3,99465.0,3,7.1,1
2023-10-01,EMP176,DEP05,JL3,101524.0,3,4.5,1
2023-10-01,EMP177,DEP02,JL3,108421.0,3,4.1,1
2023-10-01,EMP178,DEP05,JL3,110420.0,5,5.2,1
2023-10-01,EMP179,DEP06,JL3,97544.0,5,6.2,1
2023-10-01,EMP180,DEP04,JL3,91761.0,4,3.9,1
2023-10-01,EMP183,DEP03,JL5,213999.0,3,4.3,1
2023-10-01,EMP184,DEP07,JL2,72715.0,3,2.3,1
2023-10-01,EMP185,DEP01,JL4,130251.0,4,5.7,1
2023-10-01,EMP186,DEP03,JL2,66085.0,2,5.7,1
2023-10-01,EMP188,DEP08,JL4,144647.0,3,3.8,1
2023-10-01,EMP189,DEP08,JL2,65856.0,3,5.5,1
2023-10-01,EMP190,DEP07,JL4,129657.0,3,5.1,1
2023-10-01,EMP191,DEP03,JL4,133862.0,5,7.4,1
2023-10-01,EMP192,DEP04,JL5,180716.0,5,7.4,1
2023-10-01,EMP193,DEP01,JL3,102418.0,3,3.7,1
2023-10-01,EMP194,DEP03,JL3,96962.0,4,5.7,1
2023-10-01,EMP195,DEP01,JL5,175536.0,4,5.8,1
2023-10-01,EMP198,DEP07,JL2,78152.0,2,4.9,1
2023-10-01,EMP199,DEP03,JL4,135290.0,3,3.8,1
2023-10-01,EMP200,DEP01,JL3,100950.0,3,4.7,1
2023-11-01,EMP002,DEP04,JL2,62465.0,2,4.3,1
2023-11-01,EMP007,DEP04,JL3,103542.0,4,5.1,1
2023-11-01,EMP013,DEP02,JL2,62338.0,3,2.7,1
2023-11-01,EMP014,DEP08,JL2,67259.0,4,7.0,1
2023-11-01,EMP015,DEP01,JL2,60114.0,3,3.0,1
2023-11-01,EMP017,DEP05,JL5,202078.0,4,5.3,1
2023-11-01,EMP023,DEP04,JL3,92173.0,4,6.1,1
2023-11-01,EMP026,DEP01,JL2,73670.0,4,7.8,1
2023-11-01,EMP027,DEP04,JL2,62889.0,3,3.1,1
2023-11-01,EMP034,DEP08,JL1,43693.0,4,6.7,1
2023-11-01,EMP035,DEP01,JL2,71791.0,3,3.7,1
2023-11-01,EMP036,DEP08,JL4,134056.0,3,3.1,1
2023-11-01,EMP038,DEP07,JL4,131041.0,4,6.8,1
2023-11-01,EMP039,DEP07,JL3,106206.0,3,4.8,1
2023-11-01,EMP041,DEP01,JL1,41592.0,3,5.0,1
2023-11-01,EMP043,DEP01,JL4,123692.0,1,1.0,1
2023-11-01,EMP044,DEP03,JL5,196218.0,5,6.9,1
2023-11-01,EMP050,DEP02,JL2,60930.0,3,3.0,1
2023-11-01,EMP053,DEP01,JL2,62373.0,3,1.2,1
2023-11-01,EMP054,DEP05,JL3,104379.0,3,6.2,1
2023-11-01,EMP055,DEP04,JL3,107332.0,3,5.6,1
2023-11-01,EMP056,DEP02,JL3,104257.0,3,5.5,1
2023-11-01,EMP057,DEP03,JL1,46193.0,3,5.6,1
2023-11-01,EMP058,DEP02,JL4,128775.0,4,5.0,1
2023-11-01,EMP059,DEP04,JL1,47124.0,2,2.4,1
2023-11-01,EMP061,DEP01,JL5,172424.0,3,5.6,1
2023-11-01,EMP062,DEP01,JL3,95026.0,4,4.9,1
2023-11-01,EMP063,DEP04,JL5,181659.0,3,4.8,1
2023-11-01,EMP064,DEP04,JL4,133727.0,1,3.6,1
2023-11-01,EMP065,DEP05,JL2,58330.0,3,4.4,1
2023-11-01,EMP066,DEP07,JL3,99660.0,4,4.1,1
2023-11-01,EMP068,DEP03,JL3,103590.0,5,5.2,1
2023-11-01,EMP069,DEP06,JL3,99373.0,3,4.6,1
2023-11-01,EMP070,DEP01,JL4,131204.0,3,3.2,1
2023-11-01,EMP071,DEP03,JL3,98771.0,3,5.3,1
2023-11-01,EMP072,DEP01,JL2,67855.0,3,3.6,1
2023-11-01,EMP073,DEP06,JL3,104856.0,3,4.8,1
2023-11-01,EMP075,DEP07,JL3,91909.0,4,3.8,1
2023-11-01,EMP076,DEP05,JL5,196205.0,4,4.1,1
2023-11-01,EMP077,DEP08,JL3,91990.0,3,4.8,1
2023-11-01,EMP079,DEP01,JL3,95318.0,3,4.0,1
2023-11-01,EMP080,DEP01,JL3,102179.0,4,4.1,1
2023-11-01,EMP081,DEP01,JL3,91556.0,3,5.2,1
2023-11-01,EMP082,DEP07,JL4,139562.0,3,5.3,1
2023-11-01,EMP083,DEP07,JL2,73566.0,2,3.6,1
2023-11-01,EMP084,DEP04,JL4,125609.0,2,4.6,1
2023-11-01,EMP085,DEP04,JL3,98794.0,4,6.6,1
2023-11-01,EMP086,DEP02,JL2,77971.0,3,5.8,1
2023-11-01,EMP088,DEP03,JL3,101088.0,3,3.7,1
2023-11-01,EMP089,DEP03,JL4,133579.0,2,1.0,1
2023-11-01,EMP090,DEP04,JL3,109007.0,3,6.1,1
2023-11-01,EMP092,DEP02,JL3,91597.0,4,3.1,1
2023-11-01,EMP093,DEP03,JL4,137595.0,4,5.9,1
2023-11-01,EMP095,DEP04,JL2,75043.0,5,4.2,1
2023-11-01,EMP096,DEP07,JL3,97812.0,2,1.0,1
2023-11-01,EMP097,DEP08,JL4,129737.0,2,1.8,1
2023-11-01,EMP100,DEP02,JL4,122989.0,5,6.6,1
2023-11-01,EMP101,DEP03,JL4,132475.0,4,5.7,1
2023-11-01,EMP103,DEP03,JL4,133916.0,4,8.7,1
2023-11-01,EMP104,DEP01,JL1,48339.0,2,4.6,1
2023-11-01,EMP105,DEP04,JL3,97130.0,2,3.7,1
2023-11-01,EMP107,DEP07,JL4,131011.0,4,6.0,1
2023-11-01,EMP109,DEP04,JL3,89931.0,3,4.4,1
2023-11-01,EMP110,DEP04,JL4,142050.0,3,2.0,1
2023-11-01,EMP111,DEP08,JL2,64146.0,4,4.2,1
2023-11-01,EMP113,DEP01,JL3,95363.0,4,7.3,1
2023-11-01,EMP114,DEP03,JL1,53584.0,3,5.8,1
2023-11-01,EMP115,DEP04,JL2,67020.0,4,5.3,1
2023-11-01,EMP116,DEP05,JL3,108919.0,3,4.2,1
2023-11-01,EMP117,DEP03,JL4,123126.0,3,2.6,1
2023-11-01,EMP118,DEP01,JL3,96564.0,3,5.5,1
2023-11-01,EMP119,DEP01,JL4,118435.0,4,7.4,1
2023-11-01,EMP120,DEP04,JL3,85045.0,3,3.7,1
2023-11-01,EMP121,DEP03,JL3,110040.0,4,6.8,1
2023-11-01,EMP122,DEP04,JL5,160670.0,3,4.3,1
2023-11-01,EMP123,DEP01,JL4,146047.0,3,3.6,1
2023-11-01,EMP125,DEP03,JL3,110503.0,3,4.1,1
2023-11-01,EMP126,DEP04,JL3,97173.0,3,7.0,1
2023-11-01,EMP127,DEP03,JL5,194843.0,4,6.0,1
2023-11-01,EMP128,DEP04,JL3,98046.0,3,5.3,1
2023-11-01,EMP129,DEP04,JL4,137635.0,3,1.6,1
2023-11-01,EMP130,DEP01,JL4,111551.0,3,4.2,1
2023-11-01,EMP131,DEP06,JL3,102353.0,3,3.5,1
2023-11-01,EMP132,DEP01,JL3,94184.0,3,3.0,1
2023-11-01,EMP133,DEP01,JL4,136434.0,4,7.8,1
2023-11-01,EMP134,DEP02,JL3,91788.0,4,6.8,1
2023-11-01,EMP135,DEP06,JL3,85517.0,4,7.0,1
2023-11-01,EMP136,DEP06,JL2,65906.0,4,5.5,1
2023-11-01,EMP137,DEP01,JL3,110582.0,3,3.5,1
2023-11-01,EMP138,DEP01,JL4,133299.0,5,6.6,1
2023-11-01,EMP140,DEP03,JL3,111346.0,3,3.9,1
2023-11-01,EMP142,DEP02,JL3,98327.0,3,3.5,1
2023-11-01,EMP143,DEP02,JL3,107952.0,2,5.4,1
2023-11-01,EMP144,DEP04,JL4,145523.0,4,6.9,1
2023-11-01,EMP146,DEP08,JL3,94462.0,3,5.1,1
2023-11-01,EMP147,DEP04,JL5,202500.0,3,4.4,1
2023-11-01,EMP148,DEP01,JL3,115090.0,1,4.2,1
2023-11-01,EMP150,DEP03,JL4,125226.0,1,2.3,1
2023-11-01,EMP151,DEP01,JL4,133028.0,3,4.2,1
2023-11-01,EMP152,DEP04,JL4,125997.0,4,5.3,1
2023-11-01,EMP154,DEP08,JL4,138137.0,3,5.3,1
2023-11-01,EMP156,DEP02,JL1,48778.0,2,2.9,1
2023-11-01,EMP157,DEP06,JL4,148850.0,3,6.1,1
2023-11-01,EMP158,DEP04,JL3,92091.0,3,4.6,1
2023-11-01,EMP159,DEP03,JL4,133209.0,2,3.4,1
2023-11-01,EMP160,DEP08,JL4,139366.0,5,8.5,1
2023-11-01,EMP161,DEP06,JL3,122104.0,3,4.4,1
2023-11-01,EMP162,DEP02,JL2,63197.0,3,1.7,1
2023-11-01,EMP163,DEP01,JL4,114311.0,4,6.9,1
2023-11-01,EMP164,DEP05,JL3,86526.0,4,7.7,1
2023-11-01,EMP165,DEP07,JL5,196914.0,4,6.2,1
2023-11-01,EMP166,DEP05,JL2,65091.0,4,4.5,1
2023-11-01,EMP167,DEP04,JL4,142560.0,3,5.0,1
2023-11-01,EMP168,DEP02,JL4,130529.0,4,4.6,1
2023-11-01,EMP169,DEP05,JL3,96983.0,3,6.7,1
2023-11-01,EMP171,DEP03,JL4,139142.0,2,1.6,1
2023-11-01,EMP172,DEP01,JL4,134098.0,3,6.5,1
2023-11-01,EMP173,DEP01,JL3,101995.0,4,7.0,1
2023-11-01,EMP174,DEP03,JL3,108038.0,2,1.6,1
2023-11-01,EMP175,DEP05,JL3,89496.0,4,6.5,1
2023-11-01,EMP176,DEP05,JL3,88543.0,4,6.5,1
2023-11-01,EMP177,DEP02,JL3,95806.0,4,5.7,1
2023-11-01,EMP178,DEP05,JL3,112986.0,5,9.2,1
2023-11-01,EMP179,DEP06,JL3,82896.0,3,4.0,1
2023-11-01,EMP180,DEP04,JL3,101651.0,3,4.2,1
2023-11-01,EMP183,DEP03,JL5,197239.0,3,4.0,1
2023-11-01,EMP184,DEP07,JL2,64211.0,5,7.4,1
2023-11-01,EMP185,DEP01,JL4,126256.0,4,5.0,1
2023-11-01,EMP186,DEP03,JL2,57589.0,3,3.1,1
2023-11-01,EMP188,DEP08,JL4,140477.0,4,5.8,1
2023-11-01,EMP189,DEP08,JL2,58532.0,4,6.5,1
2023-11-01,EMP190,DEP07,JL4,125377.0,2,2.9,1
2023-11-01,EMP191,DEP03,JL4,130229.0,3,5.1,1
2023-11-01,EMP192,DEP04,JL5,182905.0,3,3.9,1
2023-11-01,EMP193,DEP01,JL3,113016.0,4,6.6,1
2023-11-01,EMP194,DEP03,JL3,108235.0,2,2.9,1
2023-11-01,EMP195,DEP01,JL5,181533.0,3,4.8,1
2023-11-01,EMP198,DEP07,JL2,62649.0,5,6.9,1
2023-11-01,EMP199,DEP03,JL4,137497.0,3,4.2,1
2023-11-01,EMP200,DEP01,JL3,100909.0,4,9.1,1
2023-12-01,EMP002,DEP04,JL2,55562.0,4,5.1,1
2023-12-01,EMP007,DEP04,JL3,95699.0,3,6.1,1
2023-12-01,EMP013,DEP02,JL2,67775.0,3,6.2,1
2023-12-01,EMP014,DEP08,JL2,66316.0,1,1.0,1
2023-12-01,EMP015,DEP01,JL2,50600.0,3,7.5,1
2023-12-01,EMP017,DEP05,JL5,195135.0,4,5.1,1
2023-12-01,EMP023,DEP04,JL3,91770.0,4,7.7,1
2023-12-01,EMP026,DEP01,JL2,64259.0,4,5.0,1
2023-12-01,EMP027,DEP04,JL2,65761.0,2,2.4,1
2023-12-01,EMP034,DEP08,JL1,41610.0,4,4.6,1
2023-12-01,EMP035,DEP01,JL2,55334.0,4,7.8,1
2023-12-01,EMP036,DEP08,JL4,125871.0,4,5.8,1
2023-12-01,EMP038,DEP07,JL4,138917.0,5,7.2,1
2023-12-01,EMP039,DEP07,JL3,92238.0,3,5.9,1
2023-12-01,EMP041,DEP01,JL1,43711.0,5,7.2,1
2023-12-01,EMP043,DEP01,JL4,133408.0,4,4.8,1
2023-12-01,EMP044,DEP03,JL5,175529.0,3,4.8,1
2023-12-01,EMP050,DEP02,JL2,62362.0,4,3.7,1
2023-12-01,EMP053,DEP01,JL2,58042.0,3,6.3,1
2023-12-01,EMP054,DEP05,JL3,88471.0,3,4.3,1
2023-12-01,EMP055,DEP04,JL3,116343.0,4,7.5,1
2023-12-01,EMP056,DEP02,JL3,118882.0,4,6.3,1
2023-12-01,EMP057,DEP03,JL1,43914.0,4,6.1,1
2023-12-01,EMP058,DEP02,JL4,130717.0,3,3.3,1
2023-12-01,EMP059,DEP04,JL1,42862.0,4,5.5,1
2023-12-01,EMP061,DEP01,JL5,176762.0,3,3.8,1
2023-12-01,EMP062,DEP01,JL3,102116.0,4,6.7,1
2023-12-01,EMP063,DEP04,JL5,189503.0,5,8.2,1
2023-12-01,EMP064,DEP04,JL4,127206.0,3,4.0,1
2023-12-01,EMP065,DEP05,JL2,66072.0,2,5.5,1
2023-12-01,EMP066,DEP07,JL3,94835.0,1,1.2,1
2023-12-01,EMP068,DEP03,JL3,97828.0,5,8.4,1
2023-12-01,EMP069,DEP06,JL3,103856.0,3,4.2,1
2023-12-01,EMP070,DEP01,JL4,142391.0,3,3.6,1
2023-12-01,EMP071,DEP03,JL3,99009.0,4,5.5,1
2023-12-01,EMP072,DEP01,JL2,71500.0,4,7.5,1
2023-12-01,EMP073,DEP06,JL3,101115.0,4,7.4,1
2023-12-01,EMP075,DEP07,JL3,99767.0,4,7.3,1
2023-12-01,EMP076,DEP05,JL5,194002.0,3,4.0,1
2023-12-01,EMP077,DEP08,JL3,103685.0,4,6.3,1
2023-12-01,EMP079,DEP01,JL3,112739.0,3,2.2,1
2023-12-01,EMP080,DEP01,JL3,102370.0,2,2.8,1
2023-12-01,EMP081,DEP01,JL3,105097.0,3,4.1,1
2023-12-01,EMP082,DEP07,JL4,140144.0,4,4.9,1
2023-12-01,EMP083,DEP07,JL2,69244.0,4,7.1,1
2023-12-01,EMP084,DEP04,JL4,130234.0,3,3.7,1
2023-12-01,EMP085,DEP04,JL3,89160.0,3,4.7,1
2023-12-01,EMP086,DEP02,JL2,70208.0,3,3.5,1
2023-12-01,EMP088,DEP03,JL3,118154.0,4,5.7,1
2023-12-01,EMP089,DEP03,JL4,143921.0,3,7.7,1
2023-12-01,EMP090,DEP04,JL3,112445.0,3,2.7,1
2023-12-01,EMP092,DEP02,JL3,106106.0,4,5.4,1
2023-12-01,EMP093,DEP03,JL4,147824.0,4,2.8,1
2023-12-01,EMP095,DEP04,JL2,64451.0,5,7.2,1
2023-12-01,EMP096,DEP07,JL3,96718.0,4,5.2,1
2023-12-01,EMP097,DEP08,JL4,124127.0,3,3.6,1
2023-12-01,EMP100,DEP02,JL4,117577.0,1,1.0,1
2023-12-01,EMP101,DEP03,JL4,140001.0,4,6.4,1
2023-12-01,EMP103,DEP03,JL4,138903.0,2,4.5,1
2023-12-01,EMP104,DEP01,JL1,49145.0,3,3.8,1
2023-12-01,EMP105,DEP04,JL3,98290.0,4,5.7,1
2023-12-01,EMP106,DEP01,JL2,63110.0,4,5.9,1
2023-12-01,EMP107,DEP07,JL4,123754.0,4,4.9,1
2023-12-01,EMP109,DEP04,JL3,94987.0,3,6.4,1
2023-12-01,EMP110,DEP04,JL4,131111.0,3,3.9,1
2023-12-01,EMP111,DEP08,JL2,73691.0,1,2.2,1
2023-12-01,EMP113,DEP01,JL3,103242.0,5,6.7,1
2023-12-01,EMP114,DEP03,JL1,42634.0,3,4.1,1
2023-12-01,EMP115,DEP04,JL2,65047.0,3,6.6,1
2023-12-01,EMP116,DEP05,JL3,103221.0,3,4.4,1
2023-12-01,EMP117,DEP03,JL4,136427.0,4,6.7,1
2023-12-01,EMP118,DEP01,JL3,100547.0,4,7.3,1
2023-12-01,EMP119,DEP01,JL4,122178.0,4,6.4,1
2023-12-01,EMP120,DEP04,JL3,102863.0,4,3.0,1
2023-12-01,EMP121,DEP03,JL3,103898.0,4,6.6,1
2023-12-01,EMP122,DEP04,JL5,182759.0,1,1.0,1
2023-12-01,EMP123,DEP01,JL4,105727.0,3,4.1,1
2023-12-01,EMP125,DEP03,JL3,99506.0,3,4.9,1
2023-12-01,EMP126,DEP04,JL3,96422.0,4,5.7,1
2023-12-01,EMP127,DEP03,JL5,207704.0,4,5.2,1
2023-12-01,EMP128,DEP04,JL3,99875.0,3,4.9,1
2023-12-01,EMP129,DEP04,JL4,127818.0,3,6.1,1
2023-12-01,EMP130,DEP01,JL4,134218.0,3,2.6,1
2023-12-01,EMP131,DEP06,JL3,104096.0,3,3.3,1
2023-12-01,EMP132,DEP01,JL3,102778.0,3,6.2,1
2023-12-01,EMP133,DEP01,JL4,143728.0,3,6.0,1
2023-12-01,EMP134,DEP02,JL3,91764.0,3,5.6,1
2023-12-01,EMP135,DEP06,JL3,91743.0,5,9.8,1
2023-12-01,EMP136,DEP06,JL2,66670.0,4,7.5,1
2023-12-01,EMP137,DEP01,JL3,105719.0,5,6.5,1
2023-12-01,EMP138,DEP01,JL4,135933.0,2,2.9,1
2023-12-01,EMP140,DEP03,JL3,95620.0,4,5.9,1
2023-12-01,EMP142,DEP02,JL3,95493.0,3,6.4,1
2023-12-01,EMP143,DEP02,JL3,115711.0,4,5.7,1
2023-12-01,EMP144,DEP04,JL4,135025.0,5,10.0,1
2023-12-01,EMP146,DEP08,JL3,98533.0,4,8.1,1
2023-12-01,EMP147,DEP04,JL5,174342.0,3,3.7,1
2023-12-01,EMP148,DEP01,JL3,102180.0,4,5.5,1
2023-12-01,EMP150,DEP03,JL4,125509.0,2,2.7,1
2023-12-01,EMP151,DEP01,JL4,127851.0,3,7.8,1
2023-12-01,EMP152,DEP04,JL4,127258.0,4,5.3,1
2023-12-01,EMP154,DEP08,JL4,130154.0,4,7.9,1
2023-12-01,EMP156,DEP02,JL1,47055.0,5,5.8,1
2023-12-01,EMP157,DEP06,JL4,148835.0,4,6.0,1
2023-12-01,EMP158,DEP04,JL3,110372.0,3,5.6,1
2023-12-01,EMP159,DEP03,JL4,137193.0,4,6.0,1
2023-12-01,EMP160,DEP08,JL4,126032.0,3,2.9,1
2023-12-01,EMP161,DEP06,JL3,99345.0,2,3.3,1
2023-12-01,EMP162,DEP02,JL2,63664.0,3,5.2,1
2023-12-01,EMP163,DEP01,JL4,117753.0,4,5.7,1
2023-12-01,EMP164,DEP05,JL3,88735.0,4,5.2,1
2023-12-01,EMP165,DEP07,JL5,204816.0,4,5.2,1
2023-12-01,EMP166,DEP05,JL2,72637.0,3,5.3,1
2023-12-01,EMP167,DEP04,JL4,136142.0,4,7.1,1
2023-12-01,EMP168,DEP02,JL4,132423.0,1,1.9,1
2023-12-01,EMP169,DEP05,JL3,117826.0,3,5.5,1
2023-12-01,EMP171,DEP03,JL4,140499.0,3,5.2,1
2023-12-01,EMP172,DEP01,JL4,131601.0,4,7.2,1
2023-12-01,EMP173,DEP01,JL3,101966.0,4,5.8,1
2023-12-01,EMP174,DEP03,JL3,102756.0,3,4.4,1
2023-12-01,EMP175,DEP05,JL3,89920.0,5,6.7,1
2023-12-01,EMP176,DEP05,JL3,100789.0,4,7.8,1
2023-12-01,EMP177,DEP02,JL3,104536.0,4,3.0,1
2023-12-01,EMP178,DEP05,JL3,116297.0,3,5.2,1
2023-12-01,EMP179,DEP06,JL3,97310.0,5,7.0,1
2023-12-01,EMP180,DEP04,JL3,102103.0,4,6.9,1
2023-12-01,EMP182,DEP02,JL2,70008.0,5,6.9,1
2023-12-01,EMP183,DEP03,JL5,205253.0,3,4.7,1
2023-12-01,EMP184,DEP07,JL2,61091.0,4,4.7,1
2023-12-01,EMP185,DEP01,JL4,120692.0,3,3.1,1
2023-12-01,EMP186,DEP03,JL2,65442.0,2,2.6,1
2023-12-01,EMP188,DEP08,JL4,145569.0,5,9.8,1
2023-12-01,EMP189,DEP08,JL2,72066.0,3,3.7,1
2023-12-01,EMP190,DEP07,JL4,118225.0,3,5.0,1
2023-12-01,EMP191,DEP03,JL4,129649.0,3,1.5,1
2023-12-01,EMP192,DEP04,JL5,199708.0,3,2.3,1
2023-12-01,EMP193,DEP01,JL3,108478.0,3,4.2,1
2023-12-01,EMP194,DEP03,JL3,91203.0,3,6.4,1
2023-12-01,EMP195,DEP01,JL5,154418.0,3,3.6,1
2023-12-01,EMP198,DEP07,JL2,63711.0,3,4.3,1
2023-12-01,EMP199,DEP03,JL4,139141.0,4,6.0,1
2023-12-01,EMP200,DEP01,JL3,105690.0,4,4.7,1
2024-01-01,EMP002,DEP04,JL2,59920.0,3,5.1,1
2024-01-01,EMP006,DEP05,JL1,44820.0,4,6.7,1
2024-01-01,EMP007,DEP04,JL3,81814.0,3,3.8,1
2024-01-01,EMP013,DEP02,JL2,71004.0,3,4.6,1
2024-01-01,EMP014,DEP08,JL2,64548.0,5,5.1,1
2024-01-01,EMP015,DEP01,JL2,73138.0,4,5.2,1
2024-01-01,EMP017,DEP05,JL5,147846.0,4,5.8,1
2024-01-01,EMP023,DEP04,JL3,94428.0,2,1.7,1
2024-01-01,EMP026,DEP01,JL2,69758.0,4,4.1,1
2024-01-01,EMP027,DEP04,JL2,72430.0,3,4.6,1
2024-01-01,EMP035,DEP01,JL2,56983.0,4,7.4,1
2024-01-01,EMP036,DEP08,JL4,126708.0,3,3.9,1
2024-01-01,EMP038,DEP07,JL4,143000.0,2,1.6,1
2024-01-01,EMP039,DEP07,JL3,97523.0,1,3.1,1
2024-01-01,EMP041,DEP01,JL1,36440.0,3,4.5,1
2024-01-01,EMP043,DEP01,JL4,129751.0,3,4.4,1
2024-01-01,EMP044,DEP03,JL5,174721.0,3,3.5,1
2024-01-01,EMP050,DEP02,JL2,62417.0,3,3.4,1
2024-01-01,EMP053,DEP01,JL2,60806.0,3,3.8,1
2024-01-01,EMP054,DEP05,JL3,105329.0,4,5.8,1
2024-01-01,EMP055,DEP04,JL3,117560.0,5,6.7,1
2024-01-01,EMP056,DEP02,JL3,103574.0,1,1.0,1
2024-01-01,EMP057,DEP03,JL1,48533.0,4,4.5,1
2024-01-01,EMP058,DEP02,JL4,134540.0,4,4.8,1
2024-01-01,EMP059,DEP04,JL1,44552.0,3,4.1,1
2024-01-01,EMP060,DEP04,JL2,62725.0,4,6.5,1
2024-01-01,EMP061,DEP01,JL5,173982.0,3,5.1,1
2024-01-01,EMP062,DEP01,JL3,98692.0,3,5.6,1
2024-01-01,EMP063,DEP04,JL5,216698.0,4,5.2,1
2024-01-01,EMP064,DEP04,JL4,137496.0,5,8.2,1
2024-01-01,EMP065,DEP05,JL2,68346.0,2,4.2,1
2024-01-01,EMP066,DEP07,JL3,102720.0,4,6.9,1
2024-01-01,EMP068,DEP03,JL3,94734.0,3,6.1,1
2024-01-01,EMP069,DEP06,JL3,104367.0,3,5.2,1
2024-01-01,EMP070,DEP01,JL4,122277.0,3,5.9,1
2024-01-01,EMP071,DEP03,JL3,109432.0,5,7.0,1
2024-01-01,EMP072,DEP01,JL2,69592.0,3,3.1,1
2024-01-01,EMP073,DEP06,JL3,110776.0,3,2.4,1
2024-01-01,EMP075,DEP07,JL3,106206.0,4,4.7,1
2024-01-01,EMP076,DEP05,JL5,199375.0,2,4.0,1
2024-01-01,EMP077,DEP08,JL3,94434.0,3,5.9,1
2024-01-01,EMP079,DEP01,JL3,103740.0,2,1.2,1
2024-01-01,EMP080,DEP01,JL3,103407.0,5,7.0,1
2024-01-01,EMP081,DEP01,JL3,102641.0,3,2.7,1
2024-01-01,EMP082,DEP07,JL4,142767.0,4,6.7,1
2024-01-01,EMP083,DEP07,JL2,72221.0,2,2.8,1
2024-01-01,EMP084,DEP04,JL4,132480.0,2,4.7,1
2024-01-01,EMP085,DEP04,JL3,89024.0,3,5.7,1
2024-01-01,EMP086,DEP02,JL2,56934.0,3,4.2,1
2024-01-01,EMP088,DEP03,JL3,99058.0,4,5.6,1
2024-01-01,EMP089,DEP03,JL4,134231.0,4,7.1,1
2024-01-01,EMP090,DEP04,JL3,97057.0,4,5.7,1
2024-01-01,EMP092,DEP02,JL3,88421.0,3,4.7,1
2024-01-01,EMP093,DEP03,JL4,127887.0,3,4.3,1
2024-01-01,EMP095,DEP04,JL2,70448.0,4,5.7,1
2024-01-01,EMP096,DEP07,JL3,113320.0,3,5.7,1
