budget_id,cost_center_id,account_id,department_id,budget_month,budget_amount
1429,CC009,ACC005,DEPT08,2024-01-01,7731.21
1430,CC009,ACC005,DEPT08,2024-02-01,7280.67
1431,CC009,ACC005,DEPT08,2024-03-01,8041.82
1432,CC009,ACC005,DEPT08,2024-04-01,8598.7
1433,CC009,ACC005,DEPT08,2024-05-01,8534.95
1434,CC009,ACC005,DEPT08,2024-06-01,8312.37
1435,CC009,ACC005,DEPT08,2024-07-01,8656.1
1436,CC009,ACC005,DEPT08,2024-08-01,8194.18
1437,CC009,ACC005,DEPT08,2024-09-01,8442.98
1438,CC009,ACC005,DEPT08,2024-10-01,7988.52
1439,CC009,ACC005,DEPT08,2024-11-01,7370.66
1440,CC009,ACC005,DEPT08,2024-12-01,7497.65
1441,CC009,ACC013,DEPT08,2023-01-01,2086.67
1442,CC009,ACC013,DEPT08,2023-02-01,1785.29
1443,CC009,ACC013,DEPT08,2023-03-01,1993.45
1444,CC009,ACC013,DEPT08,2023-04-01,1920.43
1445,CC009,ACC013,DEPT08,2023-05-01,2091.91
1446,CC009,ACC013,DEPT08,2023-06-01,1992.51
1447,CC009,ACC013,DEPT08,2023-07-01,2016.29
1448,CC009,ACC013,DEPT08,2023-08-01,1808.93
1449,CC009,ACC013,DEPT08,2023-09-01,1896.92
1450,CC009,ACC013,DEPT08,2023-10-01,2169.19
1451,CC009,ACC013,DEPT08,2023-11-01,2058.47
1452,CC009,ACC013,DEPT08,2023-12-01,1982.27
1453,CC009,ACC013,DEPT08,2024-01-01,2078.3
1454,CC009,ACC013,DEPT08,2024-02-01,2099.67
1455,CC009,ACC013,DEPT08,2024-03-01,1804.01
1456,CC009,ACC013,DEPT08,2024-04-01,2158.46
1457,CC009,ACC013,DEPT08,2024-05-01,2028.28
1458,CC009,ACC013,DEPT08,2024-06-01,1952.41
1459,CC009,ACC013,DEPT08,2024-07-01,2043.18
1460,CC009,ACC013,DEPT08,2024-08-01,1910.81
1461,CC009,ACC013,DEPT08,2024-09-01,2121.22
1462,CC009,ACC013,DEPT08,2024-10-01,2082.68
1463,CC009,ACC013,DEPT08,2024-11-01,2027.28
1464,CC009,ACC013,DEPT08,2024-12-01,1846.7
1465,CC009,ACC015,DEPT08,2023-01-01,4782.85
1466,CC009,ACC015,DEPT08,2023-02-01,5246.43
1467,CC009,ACC015,DEPT08,2023-03-01,4417.1
1468,CC009,ACC015,DEPT08,2023-04-01,4483.76
1469,CC009,ACC015,DEPT08,2023-05-01,4511.74
1470,CC009,ACC015,DEPT08,2023-06-01,4523.03
1471,CC009,ACC015,DEPT08,2023-07-01,4676.24
1472,CC009,ACC015,DEPT08,2023-08-01,5051.17
1473,CC009,ACC015,DEPT08,2023-09-01,4698.89
1474,CC009,ACC015,DEPT08,2023-10-01,5275.71
1475,CC009,ACC015,DEPT08,2023-11-01,5231.13
1476,CC009,ACC015,DEPT08,2023-12-01,5183.62
1477,CC009,ACC015,DEPT08,2024-01-01,4606.37
1478,CC009,ACC015,DEPT08,2024-02-01,4979.15
1479,CC009,ACC015,DEPT08,2024-03-01,4897.49
1480,CC009,ACC015,DEPT08,2024-04-01,4484.74
1481,CC009,ACC015,DEPT08,2024-05-01,4657.0
1482,CC009,ACC015,DEPT08,2024-06-01,4880.65
1483,CC009,ACC015,DEPT08,2024-07-01,4850.69
1484,CC009,ACC015,DEPT08,2024-08-01,4526.89
1485,CC009,ACC015,DEPT08,2024-09-01,5276.39
1486,CC009,ACC015,DEPT08,2024-10-01,4512.88
1487,CC009,ACC015,DEPT08,2024-11-01,5002.1
1488,CC009,ACC015,DEPT08,2024-12-01,5062.12
1489,CC009,ACC012,DEPT08,2023-01-01,6887.86
1490,CC009,ACC012,DEPT08,2023-02-01,6528.27
1491,CC009,ACC012,DEPT08,2023-03-01,6865.56
1492,CC009,ACC012,DEPT08,2023-04-01,5838.21
1493,CC009,ACC012,DEPT08,2023-05-01,5860.24
1494,CC009,ACC012,DEPT08,2023-06-01,6628.62
1495,CC009,ACC012,DEPT08,2023-07-01,6545.23
1496,CC009,ACC012,DEPT08,2023-08-01,6641.09
1497,CC009,ACC012,DEPT08,2023-09-01,6790.43
1498,CC009,ACC012,DEPT08,2023-10-01,6338.71
1499,CC009,ACC012,DEPT08,2023-11-01,6625.44
1500,CC009,ACC012,DEPT08,2023-12-01,6443.72
1501,CC009,ACC012,DEPT08,2024-01-01,6610.2
1502,CC009,ACC012,DEPT08,2024-02-01,6175.08
1503,CC009,ACC012,DEPT08,2024-03-01,7034.99
1504,CC009,ACC012,DEPT08,2024-04-01,6424.26
1505,CC009,ACC012,DEPT08,2024-05-01,6839.07
1506,CC009,ACC012,DEPT08,2024-06-01,6684.75
1507,CC009,ACC012,DEPT08,2024-07-01,6185.09
1508,CC009,ACC012,DEPT08,2024-08-01,5895.71
1509,CC009,ACC012,DEPT08,2024-09-01,5878.87
1510,CC009,ACC012,DEPT08,2024-10-01,6368.39
1511,CC009,ACC012,DEPT08,2024-11-01,6425.95
1512,CC009,ACC012,DEPT08,2024-12-01,6064.66
1513,CC009,ACC008,DEPT08,2023-01-01,34874.97
1514,CC009,ACC008,DEPT08,2023-02-01,37815.5
1515,CC009,ACC008,DEPT08,2023-03-01,37930.27
1516,CC009,ACC008,DEPT08,2023-04-01,38847.53
1517,CC009,ACC008,DEPT08,2023-05-01,39677.97
1518,CC009,ACC008,DEPT08,2023-06-01,33557.41
1519,CC009,ACC008,DEPT08,2023-07-01,35294.96
1520,CC009,ACC008,DEPT08,2023-08-01,36679.87
1521,CC009,ACC008,DEPT08,2023-09-01,34922.31
1522,CC009,ACC008,DEPT08,2023-10-01,35990.15
1523,CC009,ACC008,DEPT08,2023-11-01,34548.06
1524,CC009,ACC008,DEPT08,2023-12-01,34406.37
1525,CC009,ACC008,DEPT08,2024-01-01,33311.36
1526,CC009,ACC008,DEPT08,2024-02-01,34712.85
1527,CC009,ACC008,DEPT08,2024-03-01,35393.59
1528,CC009,ACC008,DEPT08,2024-04-01,37069.21
1529,CC009,ACC008,DEPT08,2024-05-01,34408.92
1530,CC009,ACC008,DEPT08,2024-06-01,38880.35
1531,CC009,ACC008,DEPT08,2024-07-01,33767.08
1532,CC009,ACC008,DEPT08,2024-08-01,34982.6
1533,CC009,ACC008,DEPT08,2024-09-01,36796.08
1534,CC009,ACC008,DEPT08,2024-10-01,34875.93
1535,CC009,ACC008,DEPT08,2024-11-01,38139.85
1536,CC009,ACC008,DEPT08,2024-12-01,36220.54
1537,CC009,ACC004,DEPT08,2023-01-01,23009.66
1538,CC009,ACC004,DEPT08,2023-02-01,22134.07
1539,CC009,ACC004,DEPT08,2023-03-01,20820.51
1540,CC009,ACC004,DEPT08,2023-04-01,25064.81
1541,CC009,ACC004,DEPT08,2023-05-01,23040.43
1542,CC009,ACC004,DEPT08,2023-06-01,25163.56
1543,CC009,ACC004,DEPT08,2023-07-01,21704.16
1544,CC009,ACC004,DEPT08,2023-08-01,22338.23
1545,CC009,ACC004,DEPT08,2023-09-01,20946.47
1546,CC009,ACC004,DEPT08,2023-10-01,22991.87
1547,CC009,ACC004,DEPT08,2023-11-01,24775.31
1548,CC009,ACC004,DEPT08,2023-12-01,23725.44
1549,CC009,ACC004,DEPT08,2024-01-01,22879.98
1550,CC009,ACC004,DEPT08,2024-02-01,23184.26
1551,CC009,ACC004,DEPT08,2024-03-01,24613.43
1552,CC009,ACC004,DEPT08,2024-04-01,22697.42
1553,CC009,ACC004,DEPT08,2024-05-01,24775.84
1554,CC009,ACC004,DEPT08,2024-06-01,24062.61
1555,CC009,ACC004,DEPT08,2024-07-01,24229.92
1556,CC009,ACC004,DEPT08,2024-08-01,22398.27
1557,CC009,ACC004,DEPT08,2024-09-01,22557.74
1558,CC009,ACC004,DEPT08,2024-10-01,23338.88
1559,CC009,ACC004,DEPT08,2024-11-01,21609.85
1560,CC009,ACC004,DEPT08,2024-12-01,23260.36
1561,CC010,ACC007,DEPT08,2023-01-01,8132.79
1562,CC010,ACC007,DEPT08,2023-02-01,9640.51
1563,CC010,ACC007,DEPT08,2023-03-01,8617.17
1564,CC010,ACC007,DEPT08,2023-04-01,9323.24
1565,CC010,ACC007,DEPT08,2023-05-01,8520.65
1566,CC010,ACC007,DEPT08,2023-06-01,9576.89
1567,CC010,ACC007,DEPT08,2023-07-01,9252.93
1568,CC010,ACC007,DEPT08,2023-08-01,8274.09
1569,CC010,ACC007,DEPT08,2023-09-01,8820.05
1570,CC010,ACC007,DEPT08,2023-10-01,8804.12
1571,CC010,ACC007,DEPT08,2023-11-01,8003.36
1572,CC010,ACC007,DEPT08,2023-12-01,8164.88
1573,CC010,ACC007,DEPT08,2024-01-01,8510.0
1574,CC010,ACC007,DEPT08,2024-02-01,8757.76
1575,CC010,ACC007,DEPT08,2024-03-01,8728.25
1576,CC010,ACC007,DEPT08,2024-04-01,8991.09
1577,CC010,ACC007,DEPT08,2024-05-01,8831.29
1578,CC010,ACC007,DEPT08,2024-06-01,8501.07
1579,CC010,ACC007,DEPT08,2024-07-01,9003.08
1580,CC010,ACC007,DEPT08,2024-08-01,8209.72
1581,CC010,ACC007,DEPT08,2024-09-01,9667.86
1582,CC010,ACC007,DEPT08,2024-10-01,9225.38
1583,CC010,ACC007,DEPT08,2024-11-01,8450.48
1584,CC010,ACC007,DEPT08,2024-12-01,8515.87
1585,CC010,ACC009,DEPT08,2023-01-01,12850.34
1586,CC010,ACC009,DEPT08,2023-02-01,13300.79
1587,CC010,ACC009,DEPT08,2023-03-01,12256.52
1588,CC010,ACC009,DEPT08,2023-04-01,13574.04
1589,CC010,ACC009,DEPT08,2023-05-01,12431.61
1590,CC010,ACC009,DEPT08,2023-06-01,13211.59
1591,CC010,ACC009,DEPT08,2023-07-01,13993.21
1592,CC010,ACC009,DEPT08,2023-08-01,12981.5
1593,CC010,ACC009,DEPT08,2023-09-01,13525.54
1594,CC010,ACC009,DEPT08,2023-10-01,13343.14
1595,CC010,ACC009,DEPT08,2023-11-01,13247.94
1596,CC010,ACC009,DEPT08,2023-12-01,11559.03
1597,CC010,ACC009,DEPT08,2024-01-01,12702.88
1598,CC010,ACC009,DEPT08,2024-02-01,13960.45
1599,CC010,ACC009,DEPT08,2024-03-01,13490.17
1600,CC010,ACC009,DEPT08,2024-04-01,13472.96
1601,CC010,ACC009,DEPT08,2024-05-01,12966.01
1602,CC010,ACC009,DEPT08,2024-06-01,13333.12
1603,CC010,ACC009,DEPT08,2024-07-01,12981.04
1604,CC010,ACC009,DEPT08,2024-08-01,11926.4
1605,CC010,ACC009,DEPT08,2024-09-01,13097.23
1606,CC010,ACC009,DEPT08,2024-10-01,13073.51
1607,CC010,ACC009,DEPT08,2024-11-01,13638.95
1608,CC010,ACC009,DEPT08,2024-12-01,11868.34
1609,CC010,ACC008,DEPT08,2023-01-01,35188.05
1610,CC010,ACC008,DEPT08,2023-02-01,42305.79
1611,CC010,ACC008,DEPT08,2023-03-01,35796.25
1612,CC010,ACC008,DEPT08,2023-04-01,35089.95
1613,CC010,ACC008,DEPT08,2023-05-01,37378.75
1614,CC010,ACC008,DEPT08,2023-06-01,36118.77
1615,CC010,ACC008,DEPT08,2023-07-01,40304.69
1616,CC010,ACC008,DEPT08,2023-08-01,38129.51
1617,CC010,ACC008,DEPT08,2023-09-01,40960.63
1618,CC010,ACC008,DEPT08,2023-10-01,42090.82
1619,CC010,ACC008,DEPT08,2023-11-01,41720.4
1620,CC010,ACC008,DEPT08,2023-12-01,40656.74
1621,CC010,ACC008,DEPT08,2024-01-01,35426.52
1622,CC010,ACC008,DEPT08,2024-02-01,36015.12
1623,CC010,ACC008,DEPT08,2024-03-01,36552.92
1624,CC010,ACC008,DEPT08,2024-04-01,37466.94
1625,CC010,ACC008,DEPT08,2024-05-01,40085.15
1626,CC010,ACC008,DEPT08,2024-06-01,39023.27
1627,CC010,ACC008,DEPT08,2024-07-01,37379.21
1628,CC010,ACC008,DEPT08,2024-08-01,36287.67
1629,CC010,ACC008,DEPT08,2024-09-01,42025.62
1630,CC010,ACC008,DEPT08,2024-10-01,37601.1
1631,CC010,ACC008,DEPT08,2024-11-01,37693.97
1632,CC010,ACC008,DEPT08,2024-12-01,40937.47
1633,CC010,ACC014,DEPT08,2023-01-01,23683.0
1634,CC010,ACC014,DEPT08,2023-02-01,23913.25
1635,CC010,ACC014,DEPT08,2023-03-01,23529.98
1636,CC010,ACC014,DEPT08,2023-04-01,21606.11
1637,CC010,ACC014,DEPT08,2023-05-01,21855.93
1638,CC010,ACC014,DEPT08,2023-06-01,23290.58
1639,CC010,ACC014,DEPT08,2023-07-01,21756.23
1640,CC010,ACC014,DEPT08,2023-08-01,25200.69
1641,CC010,ACC014,DEPT08,2023-09-01,22091.21
1642,CC010,ACC014,DEPT08,2023-10-01,22051.56
1643,CC010,ACC014,DEPT08,2023-11-01,21675.24
1644,CC010,ACC014,DEPT08,2023-12-01,23967.01
1645,CC010,ACC014,DEPT08,2024-01-01,22180.66
1646,CC010,ACC014,DEPT08,2024-02-01,22326.91
1647,CC010,ACC014,DEPT08,2024-03-01,25020.14
1648,CC010,ACC014,DEPT08,2024-04-01,24383.34
1649,CC010,ACC014,DEPT08,2024-05-01,21979.97
1650,CC010,ACC014,DEPT08,2024-06-01,21281.99
1651,CC010,ACC014,DEPT08,2024-07-01,23836.39
1652,CC010,ACC014,DEPT08,2024-08-01,22469.15
1653,CC010,ACC014,DEPT08,2024-09-01,25234.07
1654,CC010,ACC014,DEPT08,2024-10-01,24489.12
1655,CC010,ACC014,DEPT08,2024-11-01,25116.42
1656,CC010,ACC014,DEPT08,2024-12-01,24425.76
1657,CC010,ACC005,DEPT08,2023-01-01,2904.34
1658,CC010,ACC005,DEPT08,2023-02-01,3163.07
1659,CC010,ACC005,DEPT08,2023-03-01,2939.97
1660,CC010,ACC005,DEPT08,2023-04-01,2998.21
1661,CC010,ACC005,DEPT08,2023-05-01,2885.42
1662,CC010,ACC005,DEPT08,2023-06-01,3020.48
1663,CC010,ACC005,DEPT08,2023-07-01,2852.43
1664,CC010,ACC005,DEPT08,2023-08-01,3056.57
1665,CC010,ACC005,DEPT08,2023-09-01,3295.86
1666,CC010,ACC005,DEPT08,2023-10-01,3152.17
1667,CC010,ACC005,DEPT08,2023-11-01,2813.13
1668,CC010,ACC005,DEPT08,2023-12-01,3103.34
1669,CC010,ACC005,DEPT08,2024-01-01,3085.84
1670,CC010,ACC005,DEPT08,2024-02-01,2876.93
1671,CC010,ACC005,DEPT08,2024-03-01,3136.2
1672,CC010,ACC005,DEPT08,2024-04-01,3052.0
1673,CC010,ACC005,DEPT08,2024-05-01,3116.85
1674,CC010,ACC005,DEPT08,2024-06-01,2761.69
1675,CC010,ACC005,DEPT08,2024-07-01,2980.57
1676,CC010,ACC005,DEPT08,2024-08-01,3165.03
1677,CC010,ACC005,DEPT08,2024-09-01,2790.85
1678,CC010,ACC005,DEPT08,2024-10-01,3197.42
1679,CC010,ACC005,DEPT08,2024-11-01,2732.99
1680,CC010,ACC005,DEPT08,2024-12-01,3063.71
1681,CC010,ACC010,DEPT08,2023-01-01,32260.94
1682,CC010,ACC010,DEPT08,2023-02-01,35733.15
1683,CC010,ACC010,DEPT08,2023-03-01,35360.82
1684,CC010,ACC010,DEPT08,2023-04-01,32724.72
1685,CC010,ACC010,DEPT08,2023-05-01,30897.03
1686,CC010,ACC010,DEPT08,2023-06-01,35923.04
1687,CC010,ACC010,DEPT08,2023-07-01,31697.24
1688,CC010,ACC010,DEPT08,2023-08-01,33832.21
1689,CC010,ACC010,DEPT08,2023-09-01,35555.01
1690,CC010,ACC010,DEPT08,2023-10-01,30173.86
1691,CC010,ACC010,DEPT08,2023-11-01,33360.39
1692,CC010,ACC010,DEPT08,2023-12-01,33104.1
1693,CC010,ACC010,DEPT08,2024-01-01,34339.9
1694,CC010,ACC010,DEPT08,2024-02-01,35743.92
1695,CC010,ACC010,DEPT08,2024-03-01,35589.81
1696,CC010,ACC010,DEPT08,2024-04-01,30736.67
1697,CC010,ACC010,DEPT08,2024-05-01,35386.1
1698,CC010,ACC010,DEPT08,2024-06-01,30741.43
1699,CC010,ACC010,DEPT08,2024-07-01,35631.92
1700,CC010,ACC010,DEPT08,2024-08-01,36141.7
1701,CC010,ACC010,DEPT08,2024-09-01,32195.77
1702,CC010,ACC010,DEPT08,2024-10-01,32842.64
1703,CC010,ACC010,DEPT08,2024-11-01,35743.52
1704,CC010,ACC010,DEPT08,2024-12-01,35911.32
1705,CC011,ACC015,DEPT06,2023-01-01,1954.7
1706,CC011,ACC015,DEPT06,2023-02-01,1795.95
1707,CC011,ACC015,DEPT06,2023-03-01,1778.36
1708,CC011,ACC015,DEPT06,2023-04-01,1936.7
1709,CC011,ACC015,DEPT06,2023-05-01,1905.54
1710,CC011,ACC015,DEPT06,2023-06-01,1769.14
1711,CC011,ACC015,DEPT06,2023-07-01,1671.14
1712,CC011,ACC015,DEPT06,2023-08-01,1642.59
1713,CC011,ACC015,DEPT06,2023-09-01,1660.34
1714,CC011,ACC015,DEPT06,2023-10-01,1765.9
1715,CC011,ACC015,DEPT06,2023-11-01,1694.09
1716,CC011,ACC015,DEPT06,2023-12-01,1668.78
1717,CC011,ACC015,DEPT06,2024-01-01,1864.79
1718,CC011,ACC015,DEPT06,2024-02-01,1884.07
1719,CC011,ACC015,DEPT06,2024-03-01,1804.66
1720,CC011,ACC015,DEPT06,2024-04-01,1872.15
1721,CC011,ACC015,DEPT06,2024-05-01,1664.97
1722,CC011,ACC015,DEPT06,2024-06-01,1907.35
1723,CC011,ACC015,DEPT06,2024-07-01,1921.92
1724,CC011,ACC015,DEPT06,2024-08-01,1896.97
1725,CC011,ACC015,DEPT06,2024-09-01,1785.97
1726,CC011,ACC015,DEPT06,2024-10-01,1633.36
1727,CC011,ACC015,DEPT06,2024-11-01,1840.8
1728,CC011,ACC015,DEPT06,2024-12-01,1668.28
1729,CC011,ACC001,DEPT06,2023-01-01,93455.76
1730,CC011,ACC001,DEPT06,2023-02-01,91991.92
1731,CC011,ACC001,DEPT06,2023-03-01,92238.72
1732,CC011,ACC001,DEPT06,2023-04-01,91749.23
1733,CC011,ACC001,DEPT06,2023-05-01,101789.88
1734,CC011,ACC001,DEPT06,2023-06-01,105670.21
1735,CC011,ACC001,DEPT06,2023-07-01,93036.19
1736,CC011,ACC001,DEPT06,2023-08-01,101191.7
1737,CC011,ACC001,DEPT06,2023-09-01,87407.65
1738,CC011,ACC001,DEPT06,2023-10-01,99850.99
1739,CC011,ACC001,DEPT06,2023-11-01,100608.26
1740,CC011,ACC001,DEPT06,2023-12-01,88389.72
1741,CC011,ACC001,DEPT06,2024-01-01,89476.65
1742,CC011,ACC001,DEPT06,2024-02-01,93130.36
1743,CC011,ACC001,DEPT06,2024-03-01,95040.9
1744,CC011,ACC001,DEPT06,2024-04-01,96922.26
1745,CC011,ACC001,DEPT06,2024-05-01,104528.72
1746,CC011,ACC001,DEPT06,2024-06-01,100817.28
1747,CC011,ACC001,DEPT06,2024-07-01,93211.18
1748,CC011,ACC001,DEPT06,2024-08-01,89460.98
1749,CC011,ACC001,DEPT06,2024-09-01,104935.82
1750,CC011,ACC001,DEPT06,2024-10-01,92902.34
1751,CC011,ACC001,DEPT06,2024-11-01,99094.26
1752,CC011,ACC001,DEPT06,2024-12-01,91431.63
1753,CC011,ACC014,DEPT06,2023-01-01,7760.79
1754,CC011,ACC014,DEPT06,2023-02-01,8752.4
1755,CC011,ACC014,DEPT06,2023-03-01,8515.58
1756,CC011,ACC014,DEPT06,2023-04-01,8198.86
1757,CC011,ACC014,DEPT06,2023-05-01,8421.34
1758,CC011,ACC014,DEPT06,2023-06-01,8290.57
1759,CC011,ACC014,DEPT06,2023-07-01,8401.79
1760,CC011,ACC014,DEPT06,2023-08-01,8612.9
1761,CC011,ACC014,DEPT06,2023-09-01,7869.57
1762,CC011,ACC014,DEPT06,2023-10-01,7918.03
1763,CC011,ACC014,DEPT06,2023-11-01,8764.09
1764,CC011,ACC014,DEPT06,2023-12-01,8961.55
1765,CC011,ACC014,DEPT06,2024-01-01,7641.84
1766,CC011,ACC014,DEPT06,2024-02-01,8250.4
1767,CC011,ACC014,DEPT06,2024-03-01,8679.07
1768,CC011,ACC014,DEPT06,2024-04-01,7635.56
1769,CC011,ACC014,DEPT06,2024-05-01,8446.24
1770,CC011,ACC014,DEPT06,2024-06-01,7608.3
1771,CC011,ACC014,DEPT06,2024-07-01,8418.69
1772,CC011,ACC014,DEPT06,2024-08-01,8348.37
1773,CC011,ACC014,DEPT06,2024-09-01,8460.47
1774,CC011,ACC014,DEPT06,2024-10-01,7755.23
1775,CC011,ACC014,DEPT06,2024-11-01,8052.55
1776,CC011,ACC014,DEPT06,2024-12-01,8373.15
1777,CC011,ACC005,DEPT06,2023-01-01,1706.82
1778,CC011,ACC005,DEPT06,2023-02-01,1843.84
1779,CC011,ACC005,DEPT06,2023-03-01,1665.3
1780,CC011,ACC005,DEPT06,2023-04-01,1817.44
1781,CC011,ACC005,DEPT06,2023-05-01,1925.65
1782,CC011,ACC005,DEPT06,2023-06-01,1796.79
1783,CC011,ACC005,DEPT06,2023-07-01,1818.49
1784,CC011,ACC005,DEPT06,2023-08-01,1798.01
1785,CC011,ACC005,DEPT06,2023-09-01,1653.26
1786,CC011,ACC005,DEPT06,2023-10-01,1800.03
1787,CC011,ACC005,DEPT06,2023-11-01,1925.01
1788,CC011,ACC005,DEPT06,2023-12-01,1894.67
1789,CC011,ACC005,DEPT06,2024-01-01,1775.94
1790,CC011,ACC005,DEPT06,2024-02-01,1928.47
1791,CC011,ACC005,DEPT06,2024-03-01,1902.84
1792,CC011,ACC005,DEPT06,2024-04-01,1842.09
1793,CC011,ACC005,DEPT06,2024-05-01,1648.74
1794,CC011,ACC005,DEPT06,2024-06-01,1757.29
1795,CC011,ACC005,DEPT06,2024-07-01,1655.44
1796,CC011,ACC005,DEPT06,2024-08-01,1992.92
1797,CC011,ACC005,DEPT06,2024-09-01,1971.32
1798,CC011,ACC005,DEPT06,2024-10-01,1657.35
1799,CC011,ACC005,DEPT06,2024-11-01,1971.03
1800,CC011,ACC005,DEPT06,2024-12-01,1643.82
1801,CC011,ACC010,DEPT06,2023-01-01,18194.82
1802,CC011,ACC010,DEPT06,2023-02-01,18183.96
1803,CC011,ACC010,DEPT06,2023-03-01,18917.79
1804,CC011,ACC010,DEPT06,2023-04-01,17769.76
1805,CC011,ACC010,DEPT06,2023-05-01,16991.0
1806,CC011,ACC010,DEPT06,2023-06-01,18967.94
1807,CC011,ACC010,DEPT06,2023-07-01,16860.19
1808,CC011,ACC010,DEPT06,2023-08-01,18542.38
1809,CC011,ACC010,DEPT06,2023-09-01,18670.66
1810,CC011,ACC010,DEPT06,2023-10-01,16836.59
1811,CC011,ACC010,DEPT06,2023-11-01,17897.01
1812,CC011,ACC010,DEPT06,2023-12-01,17824.71
1813,CC011,ACC010,DEPT06,2024-01-01,17401.72
1814,CC011,ACC010,DEPT06,2024-02-01,17796.19
1815,CC011,ACC010,DEPT06,2024-03-01,16740.33
1816,CC011,ACC010,DEPT06,2024-04-01,16155.71
1817,CC011,ACC010,DEPT06,2024-05-01,17394.67
1818,CC011,ACC010,DEPT06,2024-06-01,17365.61
1819,CC011,ACC010,DEPT06,2024-07-01,18052.85
1820,CC011,ACC010,DEPT06,2024-08-01,16308.4
1821,CC011,ACC010,DEPT06,2024-09-01,15551.4
1822,CC011,ACC010,DEPT06,2024-10-01,15617.92
1823,CC011,ACC010,DEPT06,2024-11-01,16569.71
1824,CC011,ACC010,DEPT06,2024-12-01,17865.14
1825,CC011,ACC011,DEPT06,2023-01-01,12333.84
1826,CC011,ACC011,DEPT06,2023-02-01,13048.16
1827,CC011,ACC011,DEPT06,2023-03-01,11636.69
1828,CC011,ACC011,DEPT06,2023-04-01,11878.49
1829,CC011,ACC011,DEPT06,2023-05-01,11705.66
1830,CC011,ACC011,DEPT06,2023-06-01,13327.71
1831,CC011,ACC011,DEPT06,2023-07-01,12807.13
1832,CC011,ACC011,DEPT06,2023-08-01,11306.61
1833,CC011,ACC011,DEPT06,2023-09-01,13014.14
1834,CC011,ACC011,DEPT06,2023-10-01,12057.62
1835,CC011,ACC011,DEPT06,2023-11-01,12907.7
1836,CC011,ACC011,DEPT06,2023-12-01,13196.2
1837,CC011,ACC011,DEPT06,2024-01-01,11068.36
1838,CC011,ACC011,DEPT06,2024-02-01,11535.14
1839,CC011,ACC011,DEPT06,2024-03-01,11277.32
1840,CC011,ACC011,DEPT06,2024-04-01,11112.31
1841,CC011,ACC011,DEPT06,2024-05-01,12495.25
1842,CC011,ACC011,DEPT06,2024-06-01,12753.85
1843,CC011,ACC011,DEPT06,2024-07-01,11149.32
1844,CC011,ACC011,DEPT06,2024-08-01,12845.16
1845,CC011,ACC011,DEPT06,2024-09-01,12016.01
1846,CC011,ACC011,DEPT06,2024-10-01,11604.41
1847,CC011,ACC011,DEPT06,2024-11-01,11562.57
1848,CC011,ACC011,DEPT06,2024-12-01,13147.12
1849,CC011,ACC002,DEPT06,2023-01-01,22275.1
1850,CC011,ACC002,DEPT06,2023-02-01,21319.66
1851,CC011,ACC002,DEPT06,2023-03-01,23663.5
1852,CC011,ACC002,DEPT06,2023-04-01,23288.37
1853,CC011,ACC002,DEPT06,2023-05-01,21451.6
1854,CC011,ACC002,DEPT06,2023-06-01,22693.65
1855,CC011,ACC002,DEPT06,2023-07-01,23025.8
1856,CC011,ACC002,DEPT06,2023-08-01,21459.44
1857,CC011,ACC002,DEPT06,2023-09-01,21375.31
1858,CC011,ACC002,DEPT06,2023-10-01,20669.72
1859,CC011,ACC002,DEPT06,2023-11-01,22970.96
1860,CC011,ACC002,DEPT06,2023-12-01,21015.97
1861,CC011,ACC002,DEPT06,2024-01-01,21369.68
1862,CC011,ACC002,DEPT06,2024-02-01,20303.34
1863,CC011,ACC002,DEPT06,2024-03-01,24254.37
1864,CC011,ACC002,DEPT06,2024-04-01,23948.08
1865,CC011,ACC002,DEPT06,2024-05-01,24089.92
1866,CC011,ACC002,DEPT06,2024-06-01,22818.63
1867,CC011,ACC002,DEPT06,2024-07-01,21933.69
1868,CC011,ACC002,DEPT06,2024-08-01,22238.27
1869,CC011,ACC002,DEPT06,2024-09-01,24360.19
1870,CC011,ACC002,DEPT06,2024-10-01,24223.51
1871,CC011,ACC002,DEPT06,2024-11-01,23020.5
1872,CC011,ACC002,DEPT06,2024-12-01,23530.04
1873,CC011,ACC006,DEPT06,2023-01-01,31770.68
1874,CC011,ACC006,DEPT06,2023-02-01,30044.56
1875,CC011,ACC006,DEPT06,2023-03-01,31513.06
1876,CC011,ACC006,DEPT06,2023-04-01,33955.52
1877,CC011,ACC006,DEPT06,2023-05-01,32140.28
1878,CC011,ACC006,DEPT06,2023-06-01,34568.95
1879,CC011,ACC006,DEPT06,2023-07-01,31023.71
1880,CC011,ACC006,DEPT06,2023-08-01,33652.83
1881,CC011,ACC006,DEPT06,2023-09-01,34287.42
1882,CC011,ACC006,DEPT06,2023-10-01,34991.59
1883,CC011,ACC006,DEPT06,2023-11-01,32714.57
1884,CC011,ACC006,DEPT06,2023-12-01,35334.38
1885,CC011,ACC006,DEPT06,2024-01-01,32681.62
1886,CC011,ACC006,DEPT06,2024-02-01,29946.82
1887,CC011,ACC006,DEPT06,2024-03-01,30649.69
1888,CC011,ACC006,DEPT06,2024-04-01,30394.29
1889,CC011,ACC006,DEPT06,2024-05-01,33259.47
1890,CC011,ACC006,DEPT06,2024-06-01,35039.96
1891,CC011,ACC006,DEPT06,2024-07-01,34554.69
1892,CC011,ACC006,DEPT06,2024-08-01,29677.8
1893,CC011,ACC006,DEPT06,2024-09-01,33762.74
