actual_id,cost_center_id,account_id,department_id,transaction_date,amount,vendor
4483,CC016,ACC012,DEPT04,2024-12-10,5843.73,CoreLogic
4484,CC016,ACC014,DEPT04,2023-01-28,10967.91,RedPoint
4485,CC016,ACC014,DEPT04,2023-01-16,9495.03,DataPro
4486,CC016,ACC014,DEPT04,2023-01-02,8902.04,Acme Corp
4487,CC016,ACC014,DEPT04,2023-02-19,22207.51,CoreLogic
4488,CC016,ACC014,DEPT04,2023-03-04,20694.24,SwiftHire
4489,CC016,ACC014,DEPT04,2023-04-04,7852.59,CoreLogic
4490,CC016,ACC014,DEPT04,2023-04-11,10868.83,TechVentures
4491,CC016,ACC014,DEPT04,2023-04-18,10038.4,OmniTech
4492,CC016,ACC014,DEPT04,2023-05-25,20604.64,AlphaServices
4493,CC016,ACC014,DEPT04,2023-06-07,31225.64,OmniTech
4494,CC016,ACC014,DEPT04,2023-07-12,8246.85,PrimeSoft
4495,CC016,ACC014,DEPT04,2023-07-08,9525.27,DataPro
4496,CC016,ACC014,DEPT04,2023-08-19,21535.19,AlphaServices
4497,CC016,ACC014,DEPT04,2023-09-09,26875.31,BlueWave
4498,CC016,ACC014,DEPT04,2023-10-04,26449.86,Acme Corp
4499,CC016,ACC014,DEPT04,2023-11-01,26165.34,GreenLight
4500,CC016,ACC014,DEPT04,2023-12-23,11103.58,CoreLogic
4501,CC016,ACC014,DEPT04,2023-12-05,8211.39,OmniTech
4502,CC016,ACC014,DEPT04,2024-01-10,22469.73,Acme Corp
4503,CC016,ACC014,DEPT04,2024-02-17,9137.33,CloudBase
4504,CC016,ACC014,DEPT04,2024-02-03,10674.17,BrightPath
4505,CC016,ACC014,DEPT04,2024-03-08,18885.75,GreenLight
4506,CC016,ACC014,DEPT04,2024-04-10,12931.0,GlobalServ
4507,CC016,ACC014,DEPT04,2024-04-08,17403.49,CloudBase
4508,CC016,ACC014,DEPT04,2024-05-06,25783.48,AlphaServices
4509,CC016,ACC014,DEPT04,2024-06-18,11051.56,SwiftHire
4510,CC016,ACC014,DEPT04,2024-06-18,8735.17,TechVentures
4511,CC016,ACC014,DEPT04,2024-07-26,8450.53,OmniTech
4512,CC016,ACC014,DEPT04,2024-07-12,9563.65,AlphaServices
4513,CC016,ACC014,DEPT04,2024-07-22,6487.86,BlueWave
4514,CC016,ACC014,DEPT04,2024-08-15,23234.2,AlphaServices
4515,CC016,ACC014,DEPT04,2024-09-01,21267.38,Acme Corp
4516,CC016,ACC014,DEPT04,2024-10-15,20600.49,TechVentures
4517,CC016,ACC014,DEPT04,2024-11-06,10417.41,PrimeSoft
4518,CC016,ACC014,DEPT04,2024-11-05,11320.31,AlphaServices
4519,CC016,ACC014,DEPT04,2024-12-12,8848.81,TechVentures
4520,CC016,ACC014,DEPT04,2024-12-21,7747.37,RedPoint
4521,CC016,ACC014,DEPT04,2024-12-18,8255.57,SwiftHire
4522,CC016,ACC013,DEPT04,2023-01-25,2716.01,CloudBase
4523,CC016,ACC013,DEPT04,2023-02-25,1375.0,DataPro
4524,CC016,ACC013,DEPT04,2023-02-24,1099.57,Acme Corp
4525,CC016,ACC013,DEPT04,2023-03-05,3409.52,BrightPath
4526,CC016,ACC013,DEPT04,2023-04-13,3231.09,BlueWave
4527,CC016,ACC013,DEPT04,2023-05-08,2787.02,Acme Corp
4528,CC016,ACC013,DEPT04,2023-06-07,1717.07,SwiftHire
4529,CC016,ACC013,DEPT04,2023-06-28,1416.78,GlobalServ
4530,CC016,ACC013,DEPT04,2023-07-03,3269.06,BrightPath
4531,CC016,ACC013,DEPT04,2023-08-11,3308.18,GreenLight
4532,CC016,ACC013,DEPT04,2023-09-22,1250.31,GlobalServ
4533,CC016,ACC013,DEPT04,2023-09-01,1059.27,CoreLogic
4534,CC016,ACC013,DEPT04,2023-10-12,3067.47,RedPoint
4535,CC016,ACC013,DEPT04,2023-11-05,3028.0,DataPro
4536,CC016,ACC013,DEPT04,2023-12-15,1251.29,RedPoint
4537,CC016,ACC013,DEPT04,2023-12-28,1430.96,CoreLogic
4538,CC016,ACC013,DEPT04,2023-12-28,1165.66,BlueWave
4539,CC016,ACC013,DEPT04,2024-01-27,1457.91,TechVentures
4540,CC016,ACC013,DEPT04,2024-01-19,1569.37,Acme Corp
4541,CC016,ACC013,DEPT04,2024-02-04,2704.88,GreenLight
4542,CC016,ACC013,DEPT04,2024-03-10,2976.26,GlobalServ
4543,CC016,ACC013,DEPT04,2024-04-07,2205.02,DataPro
4544,CC016,ACC013,DEPT04,2024-05-25,1331.15,NetWorks Inc
4545,CC016,ACC013,DEPT04,2024-05-04,1178.08,GlobalServ
4546,CC016,ACC013,DEPT04,2024-06-09,1124.69,AlphaServices
4547,CC016,ACC013,DEPT04,2024-06-12,1265.9,GlobalServ
4548,CC016,ACC013,DEPT04,2024-07-13,2435.04,OmniTech
4549,CC016,ACC013,DEPT04,2024-08-03,1807.77,GreenLight
4550,CC016,ACC013,DEPT04,2024-08-22,1452.69,SwiftHire
4551,CC016,ACC013,DEPT04,2024-09-03,1730.13,CoreLogic
4552,CC016,ACC013,DEPT04,2024-09-08,1458.42,Acme Corp
4553,CC016,ACC013,DEPT04,2024-10-11,3201.6,OmniTech
4554,CC016,ACC013,DEPT04,2024-11-17,3336.73,GreenLight
4555,CC016,ACC013,DEPT04,2024-12-19,2587.82,GreenLight
4556,CC017,ACC009,DEPT01,2023-01-09,3017.97,BlueWave
4557,CC017,ACC009,DEPT01,2023-02-04,2898.83,Acme Corp
4558,CC017,ACC009,DEPT01,2023-03-10,3112.25,PrimeSoft
4559,CC017,ACC009,DEPT01,2023-04-06,3407.76,PrimeSoft
4560,CC017,ACC009,DEPT01,2023-05-10,3489.23,AlphaServices
4561,CC017,ACC009,DEPT01,2023-06-08,2867.48,BrightPath
4562,CC017,ACC009,DEPT01,2023-07-17,1250.13,NetWorks Inc
4563,CC017,ACC009,DEPT01,2023-07-02,971.42,PrimeSoft
4564,CC017,ACC009,DEPT01,2023-08-20,681.07,BrightPath
4565,CC017,ACC009,DEPT01,2023-08-19,789.07,AlphaServices
4566,CC017,ACC009,DEPT01,2023-08-02,805.66,TechVentures
4567,CC017,ACC009,DEPT01,2023-09-07,2958.82,DataPro
4568,CC017,ACC009,DEPT01,2023-10-04,3259.1,GreenLight
4569,CC017,ACC009,DEPT01,2023-11-15,1780.64,GreenLight
4570,CC017,ACC009,DEPT01,2023-11-14,1823.64,Acme Corp
4571,CC017,ACC009,DEPT01,2023-12-13,3758.45,RedPoint
4572,CC017,ACC009,DEPT01,2024-01-22,2144.69,SwiftHire
4573,CC017,ACC009,DEPT01,2024-01-25,1909.0,Acme Corp
4574,CC017,ACC009,DEPT01,2024-02-10,3501.62,BlueWave
4575,CC017,ACC009,DEPT01,2024-03-28,3815.97,CloudBase
4576,CC017,ACC009,DEPT01,2024-04-15,1547.53,CloudBase
4577,CC017,ACC009,DEPT01,2024-04-17,1656.62,GlobalServ
4578,CC017,ACC009,DEPT01,2024-05-18,3933.27,CoreLogic
4579,CC017,ACC009,DEPT01,2024-06-01,1786.4,BrightPath
4580,CC017,ACC009,DEPT01,2024-06-15,1513.77,AlphaServices
4581,CC017,ACC009,DEPT01,2024-07-14,1569.22,TechVentures
4582,CC017,ACC009,DEPT01,2024-07-18,1543.03,SwiftHire
4583,CC017,ACC009,DEPT01,2024-08-27,1452.18,GlobalServ
4584,CC017,ACC009,DEPT01,2024-08-07,1252.16,OmniTech
4585,CC017,ACC009,DEPT01,2024-09-13,1599.95,DataPro
4586,CC017,ACC009,DEPT01,2024-09-25,1507.23,TechVentures
4587,CC017,ACC009,DEPT01,2024-10-02,3110.75,BrightPath
4588,CC017,ACC009,DEPT01,2024-11-01,3077.0,GlobalServ
4589,CC017,ACC009,DEPT01,2024-12-23,3681.53,CoreLogic
4590,CC017,ACC011,DEPT01,2023-01-17,7341.21,Acme Corp
4591,CC017,ACC011,DEPT01,2023-02-10,2535.4,PrimeSoft
4592,CC017,ACC011,DEPT01,2023-02-05,2658.2,PrimeSoft
4593,CC017,ACC011,DEPT01,2023-03-27,2238.79,TechVentures
4594,CC017,ACC011,DEPT01,2023-03-02,2475.31,GreenLight
4595,CC017,ACC011,DEPT01,2023-03-20,3099.25,OmniTech
4596,CC017,ACC011,DEPT01,2023-04-09,8859.31,NetWorks Inc
4597,CC017,ACC011,DEPT01,2023-05-22,8550.44,OmniTech
4598,CC017,ACC011,DEPT01,2023-06-08,6781.79,AlphaServices
4599,CC017,ACC011,DEPT01,2023-07-24,2408.89,RedPoint
4600,CC017,ACC011,DEPT01,2023-07-03,2998.35,CloudBase
4601,CC017,ACC011,DEPT01,2023-07-04,2093.34,BlueWave
4602,CC017,ACC011,DEPT01,2023-08-03,5732.58,Acme Corp
4603,CC017,ACC011,DEPT01,2023-09-02,6083.17,BlueWave
4604,CC017,ACC011,DEPT01,2023-10-06,4356.92,DataPro
4605,CC017,ACC011,DEPT01,2023-10-23,4290.27,SwiftHire
4606,CC017,ACC011,DEPT01,2023-11-19,3834.88,GlobalServ
4607,CC017,ACC011,DEPT01,2023-11-28,3062.54,DataPro
4608,CC017,ACC011,DEPT01,2023-12-04,4843.31,SwiftHire
4609,CC017,ACC011,DEPT01,2024-01-01,2422.04,CloudBase
4610,CC017,ACC011,DEPT01,2024-01-02,3336.83,GlobalServ
4611,CC017,ACC011,DEPT01,2024-02-24,1597.85,CloudBase
4612,CC017,ACC011,DEPT01,2024-02-23,1857.72,CoreLogic
4613,CC017,ACC011,DEPT01,2024-02-23,2009.31,DataPro
4614,CC017,ACC011,DEPT01,2024-03-28,2957.0,RedPoint
4615,CC017,ACC011,DEPT01,2024-03-11,3465.12,PrimeSoft
4616,CC017,ACC011,DEPT01,2024-04-01,5016.34,BlueWave
4617,CC017,ACC011,DEPT01,2024-05-14,2919.44,DataPro
4618,CC017,ACC011,DEPT01,2024-05-05,2775.7,BrightPath
4619,CC017,ACC011,DEPT01,2024-06-28,3786.74,TechVentures
4620,CC017,ACC011,DEPT01,2024-06-08,3152.03,CoreLogic
4621,CC017,ACC011,DEPT01,2024-07-04,3400.47,GlobalServ
4622,CC017,ACC011,DEPT01,2024-07-03,2970.65,RedPoint
4623,CC017,ACC011,DEPT01,2024-08-05,6576.8,PrimeSoft
4624,CC017,ACC011,DEPT01,2024-09-04,3311.89,CloudBase
4625,CC017,ACC011,DEPT01,2024-09-05,3132.27,NetWorks Inc
4626,CC017,ACC011,DEPT01,2024-10-26,4428.71,AlphaServices
4627,CC017,ACC011,DEPT01,2024-10-08,3946.84,SwiftHire
4628,CC017,ACC011,DEPT01,2024-11-14,6619.58,GreenLight
4629,CC017,ACC011,DEPT01,2024-12-14,2846.06,GreenLight
4630,CC017,ACC011,DEPT01,2024-12-05,2528.64,Acme Corp
4631,CC017,ACC011,DEPT01,2024-12-15,2421.36,TechVentures
4632,CC017,ACC010,DEPT01,2023-01-15,13086.95,TechVentures
4633,CC017,ACC010,DEPT01,2023-02-16,7740.44,CoreLogic
4634,CC017,ACC010,DEPT01,2023-02-25,8415.4,PrimeSoft
4635,CC017,ACC010,DEPT01,2023-03-16,7375.54,CloudBase
4636,CC017,ACC010,DEPT01,2023-03-08,7676.29,CoreLogic
4637,CC017,ACC010,DEPT01,2023-04-27,11722.64,TechVentures
4638,CC017,ACC010,DEPT01,2023-05-15,18191.13,OmniTech
4639,CC017,ACC010,DEPT01,2023-06-11,13865.35,DataPro
4640,CC017,ACC010,DEPT01,2023-07-05,19497.68,RedPoint
4641,CC017,ACC010,DEPT01,2023-08-02,15876.38,BrightPath
4642,CC017,ACC010,DEPT01,2023-09-21,13056.31,RedPoint
4643,CC017,ACC010,DEPT01,2023-10-03,14642.36,BlueWave
4644,CC017,ACC010,DEPT01,2023-11-24,18261.23,CoreLogic
4645,CC017,ACC010,DEPT01,2023-12-05,18103.05,CloudBase
4646,CC017,ACC010,DEPT01,2024-01-24,15980.89,CoreLogic
4647,CC017,ACC010,DEPT01,2024-02-22,7976.25,SwiftHire
4648,CC017,ACC010,DEPT01,2024-02-09,6729.22,CoreLogic
4649,CC017,ACC010,DEPT01,2024-03-22,19286.47,PrimeSoft
4650,CC017,ACC010,DEPT01,2024-04-25,6842.93,PrimeSoft
4651,CC017,ACC010,DEPT01,2024-04-12,5561.89,GreenLight
4652,CC017,ACC010,DEPT01,2024-05-25,12939.55,GlobalServ
4653,CC017,ACC010,DEPT01,2024-06-11,16686.7,AlphaServices
4654,CC017,ACC010,DEPT01,2024-07-01,16779.83,CloudBase
4655,CC017,ACC010,DEPT01,2024-08-15,6720.4,Acme Corp
4656,CC017,ACC010,DEPT01,2024-08-17,7921.89,AlphaServices
4657,CC017,ACC010,DEPT01,2024-09-09,17197.64,GlobalServ
4658,CC017,ACC010,DEPT01,2024-10-01,15850.68,PrimeSoft
4659,CC017,ACC010,DEPT01,2024-11-06,16270.0,BrightPath
4660,CC017,ACC010,DEPT01,2024-12-15,16200.93,SwiftHire
4661,CC017,ACC013,DEPT01,2023-01-21,3560.02,GlobalServ
4662,CC017,ACC013,DEPT01,2023-02-15,3566.84,BlueWave
4663,CC017,ACC013,DEPT01,2023-03-04,2166.86,BrightPath
4664,CC017,ACC013,DEPT01,2023-03-06,1881.64,Acme Corp
4665,CC017,ACC013,DEPT01,2023-04-12,5454.98,TechVentures
4666,CC017,ACC013,DEPT01,2023-05-18,1913.34,PrimeSoft
4667,CC017,ACC013,DEPT01,2023-05-06,1617.47,TechVentures
4668,CC017,ACC013,DEPT01,2023-06-19,1513.89,BlueWave
4669,CC017,ACC013,DEPT01,2023-06-06,2116.02,Acme Corp
4670,CC017,ACC013,DEPT01,2023-06-24,2185.4,NetWorks Inc
4671,CC017,ACC013,DEPT01,2023-07-01,1992.16,TechVentures
4672,CC017,ACC013,DEPT01,2023-07-09,2136.27,GlobalServ
4673,CC017,ACC013,DEPT01,2023-07-09,1909.4,BrightPath
4674,CC017,ACC013,DEPT01,2023-08-28,5747.43,TechVentures
4675,CC017,ACC013,DEPT01,2023-09-07,2491.94,GreenLight
4676,CC017,ACC013,DEPT01,2023-09-13,2707.15,RedPoint
4677,CC017,ACC013,DEPT01,2023-10-11,1699.68,OmniTech
4678,CC017,ACC013,DEPT01,2023-10-02,1675.88,DataPro
4679,CC017,ACC013,DEPT01,2023-11-15,4267.25,GlobalServ
4680,CC017,ACC013,DEPT01,2023-12-28,4313.97,TechVentures
4681,CC017,ACC013,DEPT01,2024-01-26,5720.9,BrightPath
4682,CC017,ACC013,DEPT01,2024-02-18,4496.87,PrimeSoft
4683,CC017,ACC013,DEPT01,2024-03-11,5916.92,DataPro
4684,CC017,ACC013,DEPT01,2024-04-20,1872.5,BlueWave
4685,CC017,ACC013,DEPT01,2024-04-11,2137.97,TechVentures
4686,CC017,ACC013,DEPT01,2024-05-05,4796.4,BrightPath
4687,CC017,ACC013,DEPT01,2024-06-18,1586.18,BlueWave
4688,CC017,ACC013,DEPT01,2024-06-19,1327.73,TechVentures
4689,CC017,ACC013,DEPT01,2024-06-08,1795.48,CloudBase
4690,CC017,ACC013,DEPT01,2024-07-27,5371.21,NetWorks Inc
4691,CC017,ACC013,DEPT01,2024-08-15,1797.42,NetWorks Inc
4692,CC017,ACC013,DEPT01,2024-08-27,1749.39,GlobalServ
4693,CC017,ACC013,DEPT01,2024-09-12,4622.89,PrimeSoft
4694,CC017,ACC013,DEPT01,2024-10-19,5662.68,CloudBase
4695,CC017,ACC013,DEPT01,2024-11-18,1684.01,NetWorks Inc
4696,CC017,ACC013,DEPT01,2024-11-01,1546.69,NetWorks Inc
4697,CC017,ACC013,DEPT01,2024-12-28,1969.52,BlueWave
4698,CC017,ACC013,DEPT01,2024-12-02,1446.06,CoreLogic
4699,CC017,ACC013,DEPT01,2024-12-23,1437.85,RedPoint
4700,CC017,ACC005,DEPT01,2023-01-20,1652.5,Acme Corp
4701,CC017,ACC005,DEPT01,2023-01-25,1258.29,TechVentures
4702,CC017,ACC005,DEPT01,2023-01-25,1687.16,BlueWave
4703,CC017,ACC005,DEPT01,2023-02-02,3186.57,DataPro
4704,CC017,ACC005,DEPT01,2023-02-19,3216.26,RedPoint
4705,CC017,ACC005,DEPT01,2023-03-12,4945.93,PrimeSoft
4706,CC017,ACC005,DEPT01,2023-04-08,5448.95,CloudBase
4707,CC017,ACC005,DEPT01,2023-05-21,4165.33,GreenLight
4708,CC017,ACC005,DEPT01,2023-06-20,2180.57,RedPoint
4709,CC017,ACC005,DEPT01,2023-06-11,2890.01,DataPro
4710,CC017,ACC005,DEPT01,2023-07-08,2809.65,BlueWave
4711,CC017,ACC005,DEPT01,2023-07-17,2331.94,BlueWave
4712,CC017,ACC005,DEPT01,2023-08-07,6660.73,AlphaServices
4713,CC017,ACC005,DEPT01,2023-09-06,2033.12,DataPro
4714,CC017,ACC005,DEPT01,2023-09-13,2642.35,RedPoint
4715,CC017,ACC005,DEPT01,2023-10-18,3653.47,Acme Corp
4716,CC017,ACC005,DEPT01,2023-11-21,2783.32,PrimeSoft
4717,CC017,ACC005,DEPT01,2023-11-27,2327.27,GreenLight
4718,CC017,ACC005,DEPT01,2023-12-19,4437.76,Acme Corp
4719,CC017,ACC005,DEPT01,2024-01-11,5537.42,RedPoint
4720,CC017,ACC005,DEPT01,2024-02-02,3065.21,TechVentures
4721,CC017,ACC005,DEPT01,2024-02-16,3077.77,NetWorks Inc
4722,CC017,ACC005,DEPT01,2024-03-12,4916.2,DataPro
4723,CC017,ACC005,DEPT01,2024-04-20,1459.42,GreenLight
4724,CC017,ACC005,DEPT01,2024-04-21,1755.12,TechVentures
4725,CC017,ACC005,DEPT01,2024-04-15,1571.1,CloudBase
4726,CC017,ACC005,DEPT01,2024-05-06,3343.94,NetWorks Inc
4727,CC017,ACC005,DEPT01,2024-05-23,3163.39,PrimeSoft
4728,CC017,ACC005,DEPT01,2024-06-05,4845.67,NetWorks Inc
4729,CC017,ACC005,DEPT01,2024-07-22,5750.06,BlueWave
4730,CC017,ACC005,DEPT01,2024-08-04,1858.11,RedPoint
4731,CC017,ACC005,DEPT01,2024-08-23,2397.62,Acme Corp
4732,CC017,ACC005,DEPT01,2024-08-14,2384.95,TechVentures
4733,CC017,ACC005,DEPT01,2024-09-19,2423.28,AlphaServices
4734,CC017,ACC005,DEPT01,2024-09-24,2581.0,RedPoint
4735,CC017,ACC005,DEPT01,2024-10-09,6478.28,Acme Corp
4736,CC017,ACC005,DEPT01,2024-11-23,1882.1,PrimeSoft
4737,CC017,ACC005,DEPT01,2024-11-12,2609.52,Acme Corp
4738,CC017,ACC005,DEPT01,2024-12-05,5874.84,TechVentures
4739,CC017,ACC014,DEPT01,2023-01-27,8464.17,Acme Corp
4740,CC017,ACC014,DEPT01,2023-02-15,10413.16,OmniTech
4741,CC017,ACC014,DEPT01,2023-03-12,8000.17,SwiftHire
4742,CC017,ACC014,DEPT01,2023-04-03,4063.03,CoreLogic
4743,CC017,ACC014,DEPT01,2023-04-23,4802.55,BlueWave
4744,CC017,ACC014,DEPT01,2023-05-18,3671.6,GreenLight
4745,CC017,ACC014,DEPT01,2023-05-06,3336.48,SwiftHire
4746,CC017,ACC014,DEPT01,2023-06-16,10528.39,BrightPath
4747,CC017,ACC014,DEPT01,2023-07-19,6963.17,PrimeSoft
4748,CC017,ACC014,DEPT01,2023-08-19,5563.3,AlphaServices
4749,CC017,ACC014,DEPT01,2023-08-14,6024.55,CloudBase
4750,CC017,ACC014,DEPT01,2023-09-06,4159.47,CloudBase
4751,CC017,ACC014,DEPT01,2023-09-18,3487.39,OmniTech
4752,CC017,ACC014,DEPT01,2023-10-17,5857.37,CloudBase
4753,CC017,ACC014,DEPT01,2023-11-17,4801.38,CoreLogic
4754,CC017,ACC014,DEPT01,2023-11-24,4461.17,CoreLogic
4755,CC017,ACC014,DEPT01,2023-12-23,4088.61,GreenLight
4756,CC017,ACC014,DEPT01,2023-12-13,3752.91,GreenLight
4757,CC017,ACC014,DEPT01,2024-01-16,3426.88,GlobalServ
4758,CC017,ACC014,DEPT01,2024-01-25,4020.18,GlobalServ
4759,CC017,ACC014,DEPT01,2024-02-21,2802.79,BlueWave
4760,CC017,ACC014,DEPT01,2024-02-12,2270.7,TechVentures
4761,CC017,ACC014,DEPT01,2024-02-13,2727.85,GlobalServ
4762,CC017,ACC014,DEPT01,2024-03-01,10631.63,GreenLight
4763,CC017,ACC014,DEPT01,2024-04-22,7583.82,RedPoint
4764,CC017,ACC014,DEPT01,2024-05-10,10417.73,BrightPath
4765,CC017,ACC014,DEPT01,2024-06-09,7669.62,RedPoint
4766,CC017,ACC014,DEPT01,2024-07-06,8362.5,GreenLight
4767,CC017,ACC014,DEPT01,2024-08-19,1889.81,AlphaServices
4768,CC017,ACC014,DEPT01,2024-08-01,1969.32,GreenLight
4769,CC017,ACC014,DEPT01,2024-08-23,1823.04,OmniTech
4770,CC017,ACC014,DEPT01,2024-09-02,9350.85,GlobalServ
4771,CC017,ACC014,DEPT01,2024-10-11,9967.5,BlueWave
4772,CC017,ACC014,DEPT01,2024-11-07,3052.87,GlobalServ
4773,CC017,ACC014,DEPT01,2024-11-27,2672.05,DataPro
4774,CC017,ACC014,DEPT01,2024-11-01,3422.26,SwiftHire
4775,CC017,ACC014,DEPT01,2024-12-03,8571.26,AlphaServices
4776,CC017,ACC002,DEPT01,2023-01-20,35528.7,GlobalServ
4777,CC017,ACC002,DEPT01,2023-02-03,40579.54,AlphaServices
4778,CC017,ACC002,DEPT01,2023-03-14,21176.51,Acme Corp
4779,CC017,ACC002,DEPT01,2023-03-05,23038.4,BrightPath
4780,CC017,ACC002,DEPT01,2023-04-13,49633.78,TechVentures
4781,CC017,ACC002,DEPT01,2023-05-02,30593.47,BrightPath
4782,CC017,ACC002,DEPT01,2023-05-28,32156.81,GlobalServ
4783,CC017,ACC002,DEPT01,2023-06-12,48810.6,Acme Corp
4784,CC017,ACC002,DEPT01,2023-07-07,34158.89,DataPro
4785,CC017,ACC002,DEPT01,2023-08-05,42125.39,BlueWave
4786,CC017,ACC002,DEPT01,2023-09-07,46589.12,GreenLight
4787,CC017,ACC002,DEPT01,2023-10-20,51598.53,DataPro
4788,CC017,ACC002,DEPT01,2023-11-05,40087.19,PrimeSoft
4789,CC017,ACC002,DEPT01,2023-12-27,46686.58,DataPro
4790,CC017,ACC002,DEPT01,2024-01-15,19721.53,BrightPath
4791,CC017,ACC002,DEPT01,2024-01-13,21314.84,CoreLogic
4792,CC017,ACC002,DEPT01,2024-02-25,16553.21,Acme Corp
4793,CC017,ACC002,DEPT01,2024-02-23,13851.98,PrimeSoft
4794,CC017,ACC002,DEPT01,2024-02-20,15956.94,DataPro
4795,CC017,ACC002,DEPT01,2024-03-14,16187.25,GreenLight
4796,CC017,ACC002,DEPT01,2024-03-11,11884.14,BlueWave
4797,CC017,ACC002,DEPT01,2024-03-17,13438.78,CoreLogic
4798,CC017,ACC002,DEPT01,2024-04-16,17211.53,AlphaServices
4799,CC017,ACC002,DEPT01,2024-04-07,15873.9,GlobalServ
4800,CC017,ACC002,DEPT01,2024-04-06,13957.76,Acme Corp
4801,CC017,ACC002,DEPT01,2024-05-10,46509.12,DataPro
4802,CC017,ACC002,DEPT01,2024-06-08,55012.75,DataPro
4803,CC017,ACC002,DEPT01,2024-07-17,23814.43,BlueWave
4804,CC017,ACC002,DEPT01,2024-07-09,20344.55,BrightPath
4805,CC017,ACC002,DEPT01,2024-08-28,15831.03,DataPro
4806,CC017,ACC002,DEPT01,2024-08-12,20270.01,SwiftHire
4807,CC017,ACC002,DEPT01,2024-08-27,16268.83,GreenLight
4808,CC017,ACC002,DEPT01,2024-09-23,31856.87,BrightPath
4809,CC017,ACC002,DEPT01,2024-10-09,40594.83,TechVentures
4810,CC017,ACC002,DEPT01,2024-11-11,14470.05,PrimeSoft
4811,CC017,ACC002,DEPT01,2024-11-11,18064.76,OmniTech
4812,CC017,ACC002,DEPT01,2024-11-16,20844.16,SwiftHire
4813,CC017,ACC002,DEPT01,2024-12-09,61157.43,PrimeSoft
4814,CC017,ACC008,DEPT01,2023-01-26,35424.16,Acme Corp
4815,CC017,ACC008,DEPT01,2023-02-09,45466.27,OmniTech
4816,CC017,ACC008,DEPT01,2023-03-21,46865.74,NetWorks Inc
4817,CC017,ACC008,DEPT01,2023-04-17,50888.39,DataPro
4818,CC017,ACC008,DEPT01,2023-05-13,41541.49,TechVentures
4819,CC017,ACC008,DEPT01,2023-06-28,46248.61,CloudBase
4820,CC017,ACC008,DEPT01,2023-07-15,50347.44,GlobalServ
4821,CC017,ACC008,DEPT01,2023-08-18,42624.06,RedPoint
4822,CC017,ACC008,DEPT01,2023-09-22,16120.74,DataPro
4823,CC017,ACC008,DEPT01,2023-09-03,22477.54,CoreLogic
4824,CC017,ACC008,DEPT01,2023-09-17,18504.16,SwiftHire
4825,CC017,ACC008,DEPT01,2023-10-15,38609.82,BrightPath
4826,CC017,ACC008,DEPT01,2023-11-01,63042.76,GreenLight
4827,CC017,ACC008,DEPT01,2023-12-21,46476.69,BlueWave
4828,CC017,ACC008,DEPT01,2024-01-08,46171.6,CloudBase
4829,CC017,ACC008,DEPT01,2024-02-02,16427.84,PrimeSoft
4830,CC017,ACC008,DEPT01,2024-02-15,21862.3,DataPro
4831,CC017,ACC008,DEPT01,2024-03-01,47868.25,NetWorks Inc
4832,CC017,ACC008,DEPT01,2024-04-27,43201.63,NetWorks Inc
4833,CC017,ACC008,DEPT01,2024-05-18,25612.89,RedPoint
4834,CC017,ACC008,DEPT01,2024-05-24,18831.1,GlobalServ
4835,CC017,ACC008,DEPT01,2024-06-19,23180.12,OmniTech
4836,CC017,ACC008,DEPT01,2024-06-03,21361.9,AlphaServices
4837,CC017,ACC008,DEPT01,2024-07-17,32954.56,NetWorks Inc
4838,CC017,ACC008,DEPT01,2024-08-20,41808.06,GreenLight
4839,CC017,ACC008,DEPT01,2024-09-19,53697.81,NetWorks Inc
4840,CC017,ACC008,DEPT01,2024-10-17,18531.31,SwiftHire
4841,CC017,ACC008,DEPT01,2024-10-28,22365.08,CoreLogic
4842,CC017,ACC008,DEPT01,2024-11-28,14521.39,CloudBase
4843,CC017,ACC008,DEPT01,2024-11-21,20079.71,CloudBase
4844,CC017,ACC008,DEPT01,2024-11-28,20433.69,OmniTech
4845,CC017,ACC008,DEPT01,2024-12-04,39537.57,SwiftHire
4846,CC018,ACC015,DEPT05,2023-01-14,1164.91,GreenLight
4847,CC018,ACC015,DEPT05,2023-02-22,1322.23,SwiftHire
4848,CC018,ACC015,DEPT05,2023-03-27,973.54,Acme Corp
4849,CC018,ACC015,DEPT05,2023-04-22,1073.77,RedPoint
4850,CC018,ACC015,DEPT05,2023-05-19,1471.22,AlphaServices
4851,CC018,ACC015,DEPT05,2023-06-03,502.82,OmniTech
4852,CC018,ACC015,DEPT05,2023-06-27,530.43,CoreLogic
4853,CC018,ACC015,DEPT05,2023-07-14,1413.77,SwiftHire
4854,CC018,ACC015,DEPT05,2023-08-26,400.41,PrimeSoft
4855,CC018,ACC015,DEPT05,2023-08-15,447.57,SwiftHire
4856,CC018,ACC015,DEPT05,2023-09-27,1142.7,DataPro
4857,CC018,ACC015,DEPT05,2023-10-06,1210.42,Acme Corp
4858,CC018,ACC015,DEPT05,2023-11-22,508.24,PrimeSoft
4859,CC018,ACC015,DEPT05,2023-11-03,595.82,OmniTech
4860,CC018,ACC015,DEPT05,2023-12-21,393.79,AlphaServices
4861,CC018,ACC015,DEPT05,2023-12-04,460.46,DataPro
4862,CC018,ACC015,DEPT05,2023-12-19,403.42,AlphaServices
4863,CC018,ACC015,DEPT05,2024-01-20,1438.93,GlobalServ
4864,CC018,ACC015,DEPT05,2024-02-07,925.26,Acme Corp
