snapshot_date,product_id,warehouse_id,quantity_on_hand,quantity_reserved,reorder_point
2024-08-26,SKU0089,WH01,207,51,400
2024-08-26,SKU0048,WH03,1189,301,500
2024-08-26,SKU0013,WH02,1346,155,200
2024-08-26,SKU0087,WH04,585,140,400
2024-08-26,SKU0052,WH04,972,172,150
2024-08-26,SKU0050,WH04,363,33,300
2024-08-26,SKU0058,WH02,663,68,500
2024-08-26,SKU0001,WH05,0,0,500
2024-08-26,SKU0009,WH01,425,91,200
2024-08-26,SKU0098,WH04,0,0,400
2024-08-26,SKU0054,WH01,103,18,300
2024-08-26,SKU0056,WH01,2560,801,300
2024-08-26,SKU0076,WH05,498,83,250
2024-08-26,SKU0036,WH01,696,77,200
2024-08-26,SKU0015,WH03,119,40,150
2024-08-26,SKU0009,WH02,470,137,300
2024-08-26,SKU0003,WH05,960,49,300
2024-08-26,SKU0085,WH03,0,0,100
2024-08-26,SKU0014,WH02,2070,549,300
2024-08-26,SKU0076,WH04,352,90,100
2024-08-26,SKU0023,WH01,455,74,100
2024-08-26,SKU0033,WH01,145,19,200
2024-08-26,SKU0095,WH05,1301,130,300
2024-08-26,SKU0068,WH03,628,78,150
2024-08-26,SKU0084,WH05,125,8,400
2024-08-26,SKU0032,WH02,1048,156,250
2024-08-26,SKU0023,WH05,1326,376,200
2024-08-26,SKU0020,WH01,111,27,100
2024-08-26,SKU0012,WH05,0,0,300
2024-08-26,SKU0047,WH03,86,19,150
2024-08-26,SKU0062,WH03,661,63,150
2024-08-26,SKU0093,WH05,209,31,200
2024-08-26,SKU0069,WH04,203,61,400
2024-08-26,SKU0073,WH03,693,82,150
2024-08-26,SKU0012,WH02,385,99,200
2024-08-26,SKU0079,WH03,0,0,400
2024-08-26,SKU0095,WH01,580,42,500
2024-08-26,SKU0088,WH03,377,127,250
2024-08-26,SKU0028,WH05,586,123,400
2024-08-26,SKU0014,WH05,309,39,400
2024-08-26,SKU0002,WH03,145,39,300
2024-09-02,SKU0018,WH05,0,0,500
2024-09-02,SKU0082,WH03,740,238,150
2024-09-02,SKU0073,WH03,0,0,500
2024-09-02,SKU0062,WH03,1411,113,300
2024-09-02,SKU0011,WH04,409,87,400
2024-09-02,SKU0099,WH01,1171,218,100
2024-09-02,SKU0028,WH02,0,0,300
2024-09-02,SKU0003,WH04,0,0,100
2024-09-02,SKU0034,WH01,208,54,150
2024-09-02,SKU0030,WH02,1400,370,300
2024-09-02,SKU0014,WH01,0,0,200
2024-09-02,SKU0057,WH03,0,0,200
2024-09-02,SKU0054,WH01,920,52,100
2024-09-02,SKU0032,WH05,3,0,100
2024-09-02,SKU0082,WH05,848,125,500
2024-09-02,SKU0084,WH01,327,62,250
2024-09-02,SKU0085,WH02,33,9,400
2024-09-02,SKU0016,WH04,0,0,250
2024-09-02,SKU0049,WH03,162,24,500
2024-09-02,SKU0056,WH05,484,142,100
2024-09-02,SKU0048,WH04,591,65,300
2024-09-02,SKU0015,WH02,257,22,100
2024-09-02,SKU0069,WH04,1,0,500
2024-09-02,SKU0085,WH04,393,39,150
2024-09-02,SKU0075,WH02,466,135,400
2024-09-02,SKU0032,WH04,995,60,100
2024-09-02,SKU0006,WH03,1081,287,500
2024-09-02,SKU0077,WH04,299,92,400
2024-09-02,SKU0046,WH02,117,11,300
2024-09-02,SKU0086,WH03,415,25,250
2024-09-02,SKU0097,WH03,275,24,400
2024-09-02,SKU0031,WH02,138,36,100
2024-09-02,SKU0009,WH05,0,0,250
2024-09-02,SKU0043,WH03,267,47,500
2024-09-02,SKU0090,WH01,138,17,100
2024-09-02,SKU0079,WH04,1643,402,100
2024-09-02,SKU0028,WH04,257,43,200
2024-09-02,SKU0008,WH01,232,42,200
2024-09-02,SKU0093,WH02,114,21,150
2024-09-02,SKU0097,WH04,126,33,250
2024-09-02,SKU0042,WH01,89,7,100
2024-09-02,SKU0098,WH02,438,149,250
2024-09-02,SKU0033,WH03,823,272,300
2024-09-02,SKU0006,WH04,508,40,200
2024-09-02,SKU0035,WH02,470,153,250
2024-09-02,SKU0076,WH02,811,270,250
2024-09-02,SKU0096,WH05,151,25,250
2024-09-02,SKU0100,WH03,783,118,150
2024-09-02,SKU0040,WH02,596,205,200
2024-09-02,SKU0086,WH04,795,220,500
2024-09-02,SKU0031,WH01,792,74,200
2024-09-02,SKU0027,WH01,229,48,500
2024-09-02,SKU0011,WH03,117,23,300
2024-09-02,SKU0089,WH05,120,11,150
2024-09-02,SKU0005,WH01,0,0,500
2024-09-02,SKU0056,WH04,298,15,400
2024-09-02,SKU0087,WH03,1313,90,500
2024-09-02,SKU0083,WH04,1,0,250
2024-09-02,SKU0017,WH02,1071,89,150
2024-09-02,SKU0060,WH02,575,104,250
2024-09-02,SKU0002,WH03,0,0,400
2024-09-02,SKU0042,WH03,93,8,200
2024-09-02,SKU0074,WH01,1245,120,250
2024-09-02,SKU0094,WH03,680,136,150
2024-09-02,SKU0095,WH03,464,47,300
2024-09-02,SKU0086,WH05,187,43,300
2024-09-02,SKU0070,WH03,948,167,500
2024-09-02,SKU0055,WH01,80,24,100
2024-09-02,SKU0089,WH02,996,93,500
2024-09-02,SKU0091,WH02,0,0,400
2024-09-02,SKU0091,WH05,578,198,400
2024-09-02,SKU0099,WH05,2880,757,150
2024-09-02,SKU0088,WH01,87,6,500
2024-09-02,SKU0094,WH05,283,33,300
2024-09-02,SKU0067,WH02,579,47,100
2024-09-02,SKU0027,WH05,334,83,100
2024-09-02,SKU0068,WH03,483,111,300
2024-09-02,SKU0010,WH03,240,82,300
2024-09-02,SKU0021,WH02,685,77,250
2024-09-02,SKU0007,WH04,0,0,200
2024-09-02,SKU0045,WH01,188,58,100
2024-09-02,SKU0005,WH04,139,25,400
2024-09-02,SKU0088,WH05,131,30,400
2024-09-02,SKU0025,WH01,73,22,150
2024-09-02,SKU0069,WH02,691,146,400
2024-09-02,SKU0035,WH04,381,87,400
2024-09-02,SKU0003,WH03,364,31,250
2024-09-02,SKU0072,WH03,368,99,500
2024-09-02,SKU0048,WH01,33,4,500
2024-09-02,SKU0008,WH03,80,9,100
2024-09-02,SKU0092,WH01,306,62,400
2024-09-02,SKU0073,WH02,906,109,150
2024-09-02,SKU0016,WH02,112,31,400
2024-09-02,SKU0052,WH04,56,4,100
2024-09-02,SKU0083,WH01,1721,527,250
2024-09-02,SKU0035,WH03,167,13,500
2024-09-02,SKU0080,WH02,1538,459,300
2024-09-02,SKU0013,WH01,172,42,300
2024-09-02,SKU0059,WH02,1727,196,400
2024-09-02,SKU0099,WH03,41,4,500
2024-09-09,SKU0019,WH01,340,34,250
2024-09-09,SKU0051,WH05,152,36,400
2024-09-09,SKU0057,WH04,402,65,250
2024-09-09,SKU0090,WH01,851,49,250
2024-09-09,SKU0093,WH02,621,87,150
2024-09-09,SKU0004,WH01,379,98,200
2024-09-09,SKU0064,WH02,345,113,150
2024-09-09,SKU0098,WH05,666,183,400
2024-09-09,SKU0032,WH05,430,142,400
2024-09-09,SKU0031,WH04,18,5,250
2024-09-09,SKU0049,WH02,508,62,300
2024-09-09,SKU0051,WH01,560,83,500
2024-09-09,SKU0079,WH01,1050,96,400
2024-09-09,SKU0058,WH05,259,47,250
2024-09-09,SKU0035,WH02,248,63,400
2024-09-09,SKU0066,WH05,638,36,200
2024-09-09,SKU0094,WH04,528,73,250
2024-09-09,SKU0072,WH01,25,2,100
2024-09-09,SKU0031,WH05,0,0,250
2024-09-09,SKU0008,WH03,1516,291,400
2024-09-09,SKU0042,WH01,1240,299,250
2024-09-09,SKU0074,WH02,18,3,200
2024-09-09,SKU0049,WH01,311,106,400
2024-09-09,SKU0022,WH04,155,27,400
2024-09-09,SKU0010,WH01,138,13,100
2024-09-09,SKU0088,WH04,725,137,300
2024-09-09,SKU0005,WH02,226,40,500
2024-09-09,SKU0074,WH03,514,177,500
2024-09-09,SKU0020,WH02,194,47,300
2024-09-09,SKU0047,WH04,539,119,200
2024-09-09,SKU0086,WH04,1996,242,300
2024-09-09,SKU0024,WH04,0,0,400
2024-09-09,SKU0025,WH05,253,68,100
2024-09-09,SKU0039,WH02,73,16,200
2024-09-09,SKU0075,WH05,0,0,300
2024-09-09,SKU0099,WH03,783,70,150
2024-09-09,SKU0063,WH02,129,29,100
2024-09-09,SKU0091,WH02,859,237,200
2024-09-09,SKU0071,WH04,5,0,300
2024-09-09,SKU0048,WH04,358,51,150
2024-09-09,SKU0065,WH03,522,152,500
2024-09-09,SKU0010,WH02,325,51,150
2024-09-09,SKU0081,WH04,0,0,400
2024-09-09,SKU0045,WH02,51,17,150
2024-09-09,SKU0016,WH02,0,0,500
2024-09-09,SKU0001,WH02,275,21,150
2024-09-09,SKU0043,WH04,2,0,150
2024-09-09,SKU0066,WH01,621,36,200
2024-09-09,SKU0084,WH04,696,102,150
2024-09-09,SKU0021,WH03,1379,340,500
2024-09-09,SKU0073,WH04,1662,497,250
2024-09-09,SKU0035,WH01,71,5,300
2024-09-09,SKU0069,WH04,862,101,400
2024-09-09,SKU0029,WH05,0,0,500
2024-09-09,SKU0027,WH03,105,19,100
2024-09-09,SKU0003,WH03,359,39,100
2024-09-09,SKU0066,WH03,750,45,500
2024-09-09,SKU0035,WH04,194,64,150
2024-09-09,SKU0045,WH05,457,154,400
2024-09-09,SKU0069,WH03,394,49,100
2024-09-09,SKU0016,WH04,447,46,150
2024-09-09,SKU0056,WH02,55,12,300
2024-09-09,SKU0078,WH03,347,47,300
2024-09-09,SKU0086,WH01,774,121,200
2024-09-09,SKU0061,WH02,828,61,300
2024-09-09,SKU0040,WH02,0,0,100
2024-09-09,SKU0003,WH01,360,49,100
2024-09-09,SKU0094,WH05,1007,175,100
2024-09-09,SKU0055,WH02,0,0,400
2024-09-09,SKU0016,WH01,906,250,150
2024-09-09,SKU0029,WH03,284,91,400
2024-09-09,SKU0014,WH01,375,58,150
2024-09-09,SKU0069,WH01,287,57,250
2024-09-09,SKU0097,WH05,713,96,500
2024-09-09,SKU0036,WH01,86,28,300
2024-09-09,SKU0073,WH03,711,240,200
2024-09-09,SKU0053,WH05,270,16,500
2024-09-09,SKU0021,WH01,289,45,100
2024-09-09,SKU0099,WH02,107,9,150
2024-09-09,SKU0060,WH01,0,0,200
2024-09-09,SKU0061,WH01,586,36,400
2024-09-09,SKU0048,WH01,919,108,200
2024-09-09,SKU0096,WH01,40,8,500
2024-09-09,SKU0044,WH05,708,221,200
2024-09-09,SKU0067,WH01,333,18,250
2024-09-09,SKU0066,WH02,267,21,100
2024-09-09,SKU0085,WH02,41,5,250
2024-09-09,SKU0032,WH03,1806,605,150
2024-09-09,SKU0070,WH04,595,202,250
2024-09-09,SKU0011,WH05,1159,376,400
2024-09-09,SKU0045,WH01,835,186,500
2024-09-09,SKU0081,WH03,308,19,300
2024-09-09,SKU0076,WH05,591,93,400
2024-09-09,SKU0041,WH01,123,34,150
2024-09-09,SKU0036,WH05,164,50,100
2024-09-09,SKU0075,WH03,421,116,250
2024-09-09,SKU0012,WH02,1031,346,200
2024-09-09,SKU0089,WH01,222,61,300
2024-09-09,SKU0013,WH01,63,4,500
2024-09-09,SKU0042,WH04,458,139,250
2024-09-16,SKU0093,WH05,110,37,100
2024-09-16,SKU0023,WH01,39,3,250
2024-09-16,SKU0004,WH04,0,0,150
2024-09-16,SKU0085,WH05,830,206,400
2024-09-16,SKU0051,WH02,765,38,500
2024-09-16,SKU0011,WH03,1217,265,250
2024-09-16,SKU0050,WH01,828,111,200
2024-09-16,SKU0008,WH05,480,64,150
2024-09-16,SKU0004,WH01,64,13,300
2024-09-16,SKU0017,WH04,751,168,100
2024-09-16,SKU0040,WH05,96,8,150
2024-09-16,SKU0018,WH01,115,19,300
2024-09-16,SKU0070,WH04,1668,547,250
2024-09-16,SKU0008,WH04,0,0,400
2024-09-16,SKU0020,WH02,826,138,250
2024-09-16,SKU0057,WH02,1295,81,200
2024-09-16,SKU0045,WH03,190,36,200
2024-09-16,SKU0069,WH05,1329,127,500
2024-09-16,SKU0027,WH04,0,0,250
2024-09-16,SKU0032,WH02,274,62,250
2024-09-16,SKU0086,WH02,0,0,150
2024-09-16,SKU0097,WH03,538,126,100
2024-09-16,SKU0089,WH02,23,3,250
2024-09-16,SKU0042,WH03,615,167,400
2024-09-16,SKU0047,WH05,519,55,200
2024-09-16,SKU0036,WH01,2139,571,250
2024-09-16,SKU0052,WH03,0,0,500
2024-09-16,SKU0088,WH05,369,90,100
2024-09-16,SKU0098,WH02,422,65,300
2024-09-16,SKU0097,WH04,625,47,150
2024-09-16,SKU0048,WH05,848,188,150
2024-09-16,SKU0028,WH05,2091,464,250
2024-09-16,SKU0021,WH01,0,0,200
2024-09-16,SKU0087,WH01,950,113,200
2024-09-16,SKU0084,WH02,1169,315,200
2024-09-16,SKU0074,WH04,549,177,150
2024-09-16,SKU0061,WH01,1030,265,250
2024-09-16,SKU0019,WH02,321,102,200
2024-09-16,SKU0030,WH05,0,0,300
2024-09-16,SKU0063,WH01,243,63,500
2024-09-16,SKU0034,WH04,113,28,200
2024-09-16,SKU0082,WH02,0,0,400
2024-09-16,SKU0092,WH03,1090,70,250
2024-09-16,SKU0068,WH02,275,14,200
2024-09-16,SKU0057,WH04,230,80,500
2024-09-16,SKU0005,WH02,915,229,400
2024-09-16,SKU0094,WH05,0,0,100
2024-09-16,SKU0053,WH01,1361,220,150
2024-09-16,SKU0093,WH03,276,53,250
2024-09-16,SKU0055,WH04,566,89,250
2024-09-16,SKU0099,WH04,489,62,250
2024-09-16,SKU0067,WH02,85,20,250
2024-09-16,SKU0090,WH05,229,61,500
2024-09-16,SKU0081,WH04,395,95,150
2024-09-16,SKU0084,WH01,751,247,150
2024-09-16,SKU0035,WH04,284,77,300
2024-09-16,SKU0001,WH03,0,0,400
2024-09-16,SKU0015,WH04,196,59,250
2024-09-16,SKU0070,WH02,181,54,150
2024-09-16,SKU0051,WH01,130,39,150
2024-09-16,SKU0013,WH04,0,0,250
2024-09-16,SKU0002,WH04,186,16,100
2024-09-16,SKU0083,WH05,205,50,500
2024-09-16,SKU0090,WH02,2138,631,200
2024-09-16,SKU0073,WH01,345,34,400
2024-09-16,SKU0001,WH02,559,72,200
2024-09-16,SKU0039,WH02,0,0,400
2024-09-16,SKU0035,WH05,1431,119,150
2024-09-16,SKU0070,WH01,0,0,400
2024-09-16,SKU0046,WH02,188,56,400
2024-09-16,SKU0006,WH05,660,144,200
2024-09-16,SKU0024,WH02,649,208,100
2024-09-16,SKU0049,WH05,239,54,100
2024-09-16,SKU0056,WH05,618,148,400
2024-09-16,SKU0092,WH05,458,66,500
2024-09-16,SKU0041,WH01,1623,467,300
2024-09-16,SKU0052,WH02,1175,126,400
2024-09-16,SKU0077,WH05,849,184,150
2024-09-16,SKU0092,WH02,801,146,250
2024-09-16,SKU0075,WH02,1502,304,400
2024-09-16,SKU0011,WH04,2303,726,400
2024-09-16,SKU0049,WH04,35,9,200
2024-09-16,SKU0012,WH01,740,110,250
2024-09-16,SKU0008,WH03,329,84,250
2024-09-16,SKU0005,WH04,1283,168,250
2024-09-16,SKU0054,WH01,0,0,400
2024-09-16,SKU0089,WH01,697,201,500
2024-09-16,SKU0041,WH05,555,182,200
2024-09-16,SKU0076,WH02,120,30,100
2024-09-16,SKU0012,WH03,1793,449,400
2024-09-16,SKU0090,WH01,122,24,200
2024-09-16,SKU0038,WH01,1047,299,150
2024-09-16,SKU0084,WH03,105,21,100
2024-09-16,SKU0056,WH04,371,46,150
2024-09-16,SKU0096,WH03,171,17,250
2024-09-16,SKU0010,WH01,412,52,250
2024-09-16,SKU0026,WH03,3016,184,300
2024-09-16,SKU0057,WH01,379,128,400
2024-09-16,SKU0046,WH05,63,10,150
2024-09-16,SKU0058,WH05,103,28,150
2024-09-23,SKU0084,WH02,3308,665,300
2024-09-23,SKU0076,WH02,1083,275,100
2024-09-23,SKU0073,WH03,335,97,500
2024-09-23,SKU0086,WH05,625,186,100
2024-09-23,SKU0005,WH02,48,11,300
2024-09-23,SKU0036,WH05,1108,178,200
2024-09-23,SKU0083,WH05,298,65,150
2024-09-23,SKU0030,WH03,0,0,400
2024-09-23,SKU0014,WH04,341,115,500
2024-09-23,SKU0090,WH01,0,0,500
2024-09-23,SKU0056,WH01,341,94,250
2024-09-23,SKU0022,WH03,79,20,200
2024-09-23,SKU0002,WH03,851,188,200
2024-09-23,SKU0030,WH04,298,75,150
2024-09-23,SKU0057,WH05,613,44,100
2024-09-23,SKU0004,WH03,898,242,250
2024-09-23,SKU0092,WH04,562,77,250
2024-09-23,SKU0088,WH01,365,46,100
2024-09-23,SKU0033,WH02,0,0,150
2024-09-23,SKU0028,WH01,1047,246,400
2024-09-23,SKU0035,WH02,95,8,400
2024-09-23,SKU0014,WH05,161,31,150
2024-09-23,SKU0059,WH02,0,0,400
2024-09-23,SKU0072,WH04,1365,426,200
2024-09-23,SKU0064,WH02,114,17,100
2024-09-23,SKU0027,WH01,123,31,300
2024-09-23,SKU0071,WH03,1343,426,400
2024-09-23,SKU0092,WH03,317,82,500
2024-09-23,SKU0013,WH01,1732,320,400
2024-09-23,SKU0054,WH03,225,31,150
2024-09-23,SKU0008,WH02,122,30,400
2024-09-23,SKU0067,WH05,0,0,300
2024-09-23,SKU0061,WH03,3,0,250
2024-09-23,SKU0028,WH04,303,65,300
2024-09-23,SKU0069,WH04,755,157,500
2024-09-23,SKU0060,WH04,0,0,300
2024-09-23,SKU0070,WH02,488,169,400
2024-09-23,SKU0052,WH05,0,0,400
2024-09-23,SKU0056,WH03,60,14,150
2024-09-23,SKU0024,WH04,225,47,250
2024-09-23,SKU0034,WH01,440,106,400
2024-09-23,SKU0062,WH04,15,1,300
2024-09-23,SKU0065,WH05,71,19,150
2024-09-23,SKU0051,WH04,404,66,300
2024-09-23,SKU0056,WH05,10,3,250
2024-09-23,SKU0094,WH05,107,15,300
2024-09-23,SKU0029,WH02,376,33,250
2024-09-23,SKU0084,WH05,1322,460,100
2024-09-23,SKU0087,WH02,0,0,200
2024-09-23,SKU0004,WH02,341,70,500
2024-09-23,SKU0073,WH01,362,27,200
2024-09-23,SKU0045,WH03,0,0,400
2024-09-23,SKU0009,WH01,148,22,200
2024-09-23,SKU0034,WH02,146,49,400
2024-09-23,SKU0039,WH03,229,26,100
2024-09-23,SKU0078,WH04,173,47,100
2024-09-23,SKU0063,WH05,343,83,300
2024-09-23,SKU0040,WH03,66,20,500
2024-09-23,SKU0061,WH05,61,14,400
2024-09-23,SKU0067,WH04,291,51,400
2024-09-23,SKU0035,WH03,87,20,250
2024-09-23,SKU0085,WH03,236,31,300
2024-09-23,SKU0049,WH01,83,21,200
2024-09-23,SKU0058,WH03,635,93,500
2024-09-23,SKU0011,WH03,38,1,100
2024-09-23,SKU0081,WH04,0,0,400
2024-09-23,SKU0078,WH02,717,38,100
2024-09-23,SKU0052,WH03,104,10,150
2024-09-23,SKU0053,WH04,606,32,200
2024-09-23,SKU0063,WH01,209,11,500
2024-09-23,SKU0042,WH01,131,44,150
2024-09-23,SKU0059,WH05,952,246,400
2024-09-23,SKU0050,WH04,572,40,100
2024-09-23,SKU0073,WH05,139,24,250
2024-09-23,SKU0002,WH01,426,123,100
2024-09-23,SKU0037,WH05,0,0,100
2024-09-23,SKU0042,WH04,245,79,500
2024-09-23,SKU0082,WH02,588,124,100
2024-09-23,SKU0018,WH05,532,146,500
2024-09-23,SKU0094,WH02,290,101,200
2024-09-23,SKU0035,WH05,770,210,400
2024-09-23,SKU0002,WH04,436,99,150
2024-09-23,SKU0046,WH02,1379,230,300
2024-09-23,SKU0051,WH03,329,22,250
2024-09-23,SKU0070,WH01,1222,328,150
2024-09-23,SKU0100,WH05,672,132,300
2024-09-23,SKU0055,WH01,425,54,500
2024-09-23,SKU0007,WH01,708,190,200
2024-09-23,SKU0006,WH03,971,251,500
2024-09-23,SKU0062,WH01,295,78,500
2024-09-23,SKU0098,WH03,209,13,500
2024-09-23,SKU0010,WH05,1572,246,250
2024-09-23,SKU0061,WH01,44,12,200
2024-09-23,SKU0012,WH05,0,0,300
2024-09-23,SKU0031,WH02,124,14,300
2024-09-23,SKU0027,WH03,812,256,200
2024-09-23,SKU0085,WH04,0,0,250
2024-09-23,SKU0097,WH04,389,52,400
2024-09-23,SKU0091,WH04,335,58,150
2024-09-23,SKU0079,WH01,441,73,300
2024-09-30,SKU0077,WH02,222,40,150
2024-09-30,SKU0003,WH01,811,106,100
2024-09-30,SKU0017,WH05,439,38,250
2024-09-30,SKU0096,WH04,88,20,250
2024-09-30,SKU0017,WH01,1060,131,250
2024-09-30,SKU0058,WH02,564,136,500
2024-09-30,SKU0009,WH02,401,136,250
2024-09-30,SKU0054,WH03,0,0,150
2024-09-30,SKU0045,WH03,141,46,400
2024-09-30,SKU0039,WH02,406,36,200
2024-09-30,SKU0051,WH02,273,95,150
2024-09-30,SKU0026,WH03,216,73,100
2024-09-30,SKU0035,WH04,0,0,150
2024-09-30,SKU0023,WH04,42,5,300
2024-09-30,SKU0054,WH01,0,0,250
2024-09-30,SKU0031,WH05,810,173,150
2024-09-30,SKU0096,WH03,0,0,300
2024-09-30,SKU0056,WH04,589,41,100
2024-09-30,SKU0033,WH03,138,30,500
2024-09-30,SKU0067,WH05,884,146,400
2024-09-30,SKU0063,WH02,272,35,400
2024-09-30,SKU0025,WH04,122,25,200
2024-09-30,SKU0072,WH02,42,2,250
2024-09-30,SKU0045,WH02,286,98,250
2024-09-30,SKU0087,WH04,834,258,150
2024-09-30,SKU0067,WH03,717,183,100
2024-09-30,SKU0032,WH05,694,135,250
2024-09-30,SKU0064,WH04,274,34,100
2024-09-30,SKU0061,WH04,263,18,200
2024-09-30,SKU0024,WH01,745,82,500
2024-09-30,SKU0081,WH03,0,0,500
2024-09-30,SKU0044,WH03,249,65,100
2024-09-30,SKU0032,WH01,837,178,500
2024-09-30,SKU0050,WH05,625,158,500
2024-09-30,SKU0075,WH02,386,37,250
2024-09-30,SKU0089,WH05,446,40,150
2024-09-30,SKU0081,WH01,0,0,300
2024-09-30,SKU0021,WH05,391,67,200
2024-09-30,SKU0029,WH02,1056,279,250
2024-09-30,SKU0090,WH03,141,36,100
2024-09-30,SKU0063,WH04,377,91,300
2024-09-30,SKU0017,WH02,1638,182,200
2024-09-30,SKU0057,WH04,0,0,200
2024-09-30,SKU0013,WH04,778,177,300
2024-09-30,SKU0056,WH03,286,66,100
2024-09-30,SKU0087,WH01,181,11,150
2024-09-30,SKU0035,WH01,256,70,100
2024-09-30,SKU0100,WH01,393,39,300
2024-09-30,SKU0059,WH03,129,30,100
2024-09-30,SKU0043,WH01,1041,60,200
2024-09-30,SKU0012,WH03,268,69,150
2024-09-30,SKU0034,WH01,445,30,200
2024-09-30,SKU0032,WH03,780,64,250
2024-09-30,SKU0003,WH04,80,21,150
2024-09-30,SKU0003,WH03,276,64,300
2024-09-30,SKU0077,WH05,0,0,400
2024-09-30,SKU0007,WH01,1274,255,200
2024-09-30,SKU0016,WH04,12,4,100
2024-09-30,SKU0013,WH05,458,54,400
2024-09-30,SKU0018,WH01,134,44,400
2024-09-30,SKU0099,WH04,604,110,150
2024-09-30,SKU0056,WH05,169,45,200
2024-09-30,SKU0043,WH02,861,296,400
2024-09-30,SKU0068,WH01,957,252,250
2024-09-30,SKU0003,WH02,585,46,100
2024-09-30,SKU0080,WH04,1660,548,250
2024-09-30,SKU0035,WH03,110,31,250
2024-09-30,SKU0072,WH05,0,0,150
2024-09-30,SKU0083,WH04,1089,160,300
2024-09-30,SKU0084,WH03,428,96,100
2024-09-30,SKU0073,WH03,683,184,200
2024-09-30,SKU0042,WH02,442,128,250
2024-09-30,SKU0017,WH04,1131,103,500
2024-09-30,SKU0041,WH03,0,0,250
2024-09-30,SKU0011,WH01,781,104,500
2024-09-30,SKU0021,WH04,574,41,100
2024-09-30,SKU0060,WH02,1436,91,300
2024-09-30,SKU0090,WH04,894,278,200
2024-09-30,SKU0038,WH01,125,6,300
2024-09-30,SKU0088,WH03,1018,107,250
2024-09-30,SKU0094,WH05,521,153,150
2024-09-30,SKU0051,WH01,76,22,100
2024-09-30,SKU0021,WH02,1824,339,100
2024-09-30,SKU0088,WH02,1417,350,250
2024-09-30,SKU0069,WH04,146,32,300
2024-09-30,SKU0023,WH02,982,332,200
2024-09-30,SKU0013,WH02,1575,328,200
2024-09-30,SKU0040,WH01,185,39,300
2024-09-30,SKU0040,WH02,209,60,200
2024-09-30,SKU0092,WH04,684,56,500
2024-09-30,SKU0002,WH04,576,140,100
2024-09-30,SKU0049,WH01,389,108,250
2024-09-30,SKU0028,WH05,0,0,300
2024-09-30,SKU0020,WH02,612,147,100
2024-09-30,SKU0063,WH01,128,32,150
2024-09-30,SKU0022,WH02,645,113,300
2024-09-30,SKU0053,WH01,266,45,150
2024-09-30,SKU0062,WH01,1437,350,400
2024-09-30,SKU0011,WH02,268,34,300
2024-09-30,SKU0010,WH01,1108,226,200
2024-10-07,SKU0014,WH04,311,69,200
2024-10-07,SKU0048,WH04,20,3,300
2024-10-07,SKU0071,WH03,317,94,150
2024-10-07,SKU0006,WH01,320,92,400
2024-10-07,SKU0031,WH02,234,66,200
2024-10-07,SKU0026,WH04,289,38,400
2024-10-07,SKU0038,WH02,1309,301,250
2024-10-07,SKU0036,WH05,207,49,500
2024-10-07,SKU0020,WH04,220,43,200
2024-10-07,SKU0080,WH02,195,44,250
2024-10-07,SKU0098,WH05,165,48,100
2024-10-07,SKU0016,WH02,619,166,250
2024-10-07,SKU0029,WH02,117,40,100
2024-10-07,SKU0039,WH02,220,23,300
2024-10-07,SKU0027,WH02,628,96,300
2024-10-07,SKU0092,WH03,450,154,500
2024-10-07,SKU0030,WH01,47,14,400
2024-10-07,SKU0033,WH02,0,0,400
2024-10-07,SKU0051,WH04,591,92,200
2024-10-07,SKU0063,WH03,251,69,400
2024-10-07,SKU0056,WH04,244,82,150
2024-10-07,SKU0053,WH02,426,143,200
2024-10-07,SKU0100,WH03,80,19,250
2024-10-07,SKU0096,WH03,443,63,150
2024-10-07,SKU0044,WH02,15,4,500
2024-10-07,SKU0032,WH05,425,102,300
2024-10-07,SKU0012,WH01,1102,266,200
2024-10-07,SKU0026,WH01,1511,318,100
2024-10-07,SKU0051,WH01,472,124,100
2024-10-07,SKU0043,WH03,785,142,300
2024-10-07,SKU0042,WH03,66,20,500
2024-10-07,SKU0070,WH01,29,5,200
2024-10-07,SKU0078,WH04,770,168,150
2024-10-07,SKU0047,WH04,232,13,250
2024-10-07,SKU0084,WH02,683,190,200
2024-10-07,SKU0012,WH02,39,12,300
2024-10-07,SKU0090,WH04,221,25,100
2024-10-07,SKU0032,WH03,0,0,100
2024-10-07,SKU0052,WH01,413,48,250
2024-10-07,SKU0002,WH01,1858,169,200
2024-10-07,SKU0091,WH05,230,32,200
2024-10-07,SKU0023,WH01,831,43,300
2024-10-07,SKU0035,WH01,270,17,250
2024-10-07,SKU0062,WH03,932,287,100
2024-10-07,SKU0018,WH01,80,13,150
2024-10-07,SKU0088,WH03,217,47,100
2024-10-07,SKU0069,WH01,29,9,100
2024-10-07,SKU0090,WH02,824,113,400
2024-10-07,SKU0006,WH05,535,31,250
2024-10-07,SKU0043,WH05,688,73,200
2024-10-07,SKU0065,WH05,80,23,100
2024-10-07,SKU0057,WH04,0,0,400
2024-10-07,SKU0053,WH05,435,144,100
2024-10-07,SKU0048,WH02,498,39,250
2024-10-07,SKU0090,WH05,752,78,400
2024-10-07,SKU0014,WH03,171,23,300
2024-10-07,SKU0076,WH01,176,18,200
2024-10-07,SKU0036,WH04,0,0,500
2024-10-07,SKU0073,WH05,706,67,250
2024-10-07,SKU0099,WH01,664,42,250
2024-10-07,SKU0019,WH05,466,89,200
2024-10-07,SKU0015,WH01,775,254,250
