order_id,order_date,supplier_id,product_id,warehouse_id,quantity_ordered,unit_cost,expected_delivery_date,actual_delivery_date
PO02243,2023-07-12,SUP10,SKU0082,WH02,4841,186.58,2023-07-27,2023-08-06
PO02244,2023-02-19,SUP09,SKU0001,WH01,4757,42.34,2023-03-23,2023-03-27
PO02245,2024-03-07,SUP10,SKU0040,WH05,2304,180.98,2024-03-24,2024-04-11
PO02246,2024-10-30,SUP03,SKU0019,WH02,3470,162.14,2024-11-05,2024-11-08
PO02247,2023-06-29,SUP03,SKU0020,WH05,1041,25.83,2023-07-09,2023-07-20
PO02248,2023-03-15,SUP05,SKU0038,WH04,189,114.76,2023-04-13,2023-04-12
PO02249,2023-12-18,SUP02,SKU0071,WH05,3730,48.54,2024-01-22,2024-01-19
PO02250,2024-12-24,SUP05,SKU0047,WH03,639,141.03,2025-01-19,2025-01-17
PO02251,2023-08-12,SUP06,SKU0097,WH01,4231,54.82,2023-08-24,2023-08-22
PO02252,2024-05-12,SUP06,SKU0077,WH04,3467,178.37,2024-05-22,2024-05-20
PO02253,2024-12-11,SUP04,SKU0036,WH01,3515,105.49,2024-12-24,2025-01-09
PO02254,2023-02-12,SUP07,SKU0057,WH05,3148,190.04,2023-02-19,2023-02-25
PO02255,2024-03-23,SUP09,SKU0012,WH05,4632,147.13,2024-04-24,2024-04-25
PO02256,2023-03-31,SUP06,SKU0091,WH04,4506,153.55,2023-04-10,2023-04-09
PO02257,2024-04-13,SUP06,SKU0100,WH04,2727,51.76,2024-04-24,2024-05-08
PO02258,2023-10-12,SUP01,SKU0002,WH02,382,199.16,2023-10-26,2023-10-24
PO02259,2023-01-22,SUP06,SKU0020,WH05,2260,195.01,2023-02-03,2023-02-01
PO02260,2024-04-22,SUP02,SKU0028,WH04,3754,177.62,2024-05-25,2024-05-30
PO02261,2024-01-04,SUP10,SKU0032,WH01,3883,41.26,2024-01-22,2024-02-11
PO02262,2023-07-10,SUP09,SKU0021,WH04,4539,93.39,2023-08-07,2023-08-06
PO02263,2024-10-13,SUP05,SKU0028,WH05,2087,61.55,2024-11-11,2024-11-28
PO02264,2023-11-18,SUP07,SKU0046,WH05,2636,78.23,2023-11-27,2023-12-15
PO02265,2023-05-12,SUP10,SKU0076,WH02,2490,78.74,2023-05-31,2023-06-04
PO02266,2024-07-04,SUP06,SKU0017,WH03,3206,133.39,2024-07-17,2024-07-15
PO02267,2023-03-02,SUP01,SKU0024,WH02,1807,77.74,2023-03-17,2023-03-16
PO02268,2024-06-04,SUP02,SKU0057,WH05,4563,86.39,2024-07-10,2024-07-22
PO02269,2023-02-28,SUP04,SKU0048,WH03,2433,55.5,2023-03-14,2023-03-11
PO02270,2023-11-09,SUP01,SKU0017,WH05,741,154.13,2023-11-23,2023-11-24
PO02271,2024-07-09,SUP01,SKU0019,WH04,604,190.24,2024-07-21,2024-07-20
PO02272,2024-03-19,SUP05,SKU0033,WH02,63,101.78,2024-04-14,2024-04-30
PO02273,2024-02-21,SUP07,SKU0055,WH01,2463,4.35,2024-03-03,2024-03-02
PO02274,2024-11-08,SUP10,SKU0031,WH03,4359,89.01,2024-11-24,2024-12-07
PO02275,2023-06-21,SUP03,SKU0025,WH03,53,120.78,2023-07-01,2023-07-04
PO02276,2024-06-02,SUP08,SKU0054,WH02,1315,64.53,2024-06-24,2024-06-25
PO02277,2024-06-05,SUP02,SKU0038,WH05,3065,97.71,2024-07-12,2024-07-13
PO02278,2024-07-10,SUP08,SKU0068,WH04,2730,35.84,2024-08-01,2024-08-17
PO02279,2024-09-26,SUP04,SKU0047,WH01,4634,147.21,2024-10-07,2024-10-18
PO02280,2023-02-17,SUP10,SKU0088,WH04,3093,104.96,2023-03-03,2023-03-18
PO02281,2023-09-16,SUP05,SKU0074,WH01,4110,179.19,2023-10-12,2023-10-21
PO02282,2024-12-16,SUP09,SKU0005,WH02,3850,102.18,2025-01-13,2025-01-15
PO02283,2024-02-19,SUP06,SKU0084,WH03,2526,95.44,2024-03-01,2024-03-06
PO02284,2023-12-17,SUP02,SKU0060,WH03,1660,40.4,2024-01-22,2024-01-20
PO02285,2023-01-09,SUP06,SKU0009,WH02,3022,10.25,2023-01-20,2023-01-20
PO02286,2024-02-07,SUP05,SKU0073,WH04,4692,117.43,2024-03-05,2024-03-06
PO02287,2023-08-05,SUP06,SKU0019,WH03,2612,79.0,2023-08-16,2023-08-13
PO02288,2023-10-07,SUP10,SKU0093,WH05,3342,61.69,2023-10-25,2023-10-25
PO02289,2024-04-26,SUP04,SKU0032,WH01,3436,129.41,2024-05-08,2024-05-20
PO02290,2024-06-17,SUP01,SKU0014,WH04,2169,32.76,2024-07-04,2024-07-03
PO02291,2023-09-19,SUP04,SKU0017,WH02,4118,84.71,2023-09-30,2023-09-29
PO02292,2024-06-25,SUP07,SKU0041,WH01,2404,71.75,2024-07-06,2024-07-06
PO02293,2024-03-15,SUP09,SKU0011,WH03,465,64.76,2024-04-15,2024-05-05
PO02294,2024-05-23,SUP10,SKU0100,WH05,2849,111.11,2024-06-11,2024-06-09
PO02295,2023-12-30,SUP08,SKU0057,WH03,4065,157.67,2024-01-20,2024-01-19
PO02296,2023-12-02,SUP09,SKU0011,WH03,4041,25.47,2024-01-04,2024-01-03
PO02297,2024-01-20,SUP03,SKU0025,WH04,3002,9.16,2024-01-28,2024-01-29
PO02298,2023-01-05,SUP04,SKU0045,WH02,1230,168.18,2023-01-19,2023-01-17
PO02299,2023-09-09,SUP01,SKU0017,WH03,3046,159.92,2023-09-22,2023-09-21
PO02300,2023-09-15,SUP05,SKU0048,WH05,2610,12.94,2023-10-16,2023-10-14
PO02301,2024-12-25,SUP10,SKU0076,WH02,733,157.58,2025-01-13,2025-01-14
PO02302,2023-11-25,SUP05,SKU0044,WH03,4715,36.09,2023-12-23,2024-01-01
PO02303,2024-07-24,SUP02,SKU0069,WH05,4172,124.86,2024-08-27,2024-08-26
PO02304,2024-11-15,SUP08,SKU0068,WH05,1670,197.56,2024-12-05,2024-12-05
PO02305,2024-10-12,SUP02,SKU0060,WH03,3423,25.27,2024-11-16,2024-11-17
PO02306,2024-05-23,SUP04,SKU0030,WH01,773,92.75,2024-06-06,2024-06-11
PO02307,2023-07-31,SUP10,SKU0038,WH04,2459,198.53,2023-08-16,2023-09-05
PO02308,2023-11-27,SUP01,SKU0009,WH03,3879,1.95,2023-12-13,2023-12-14
PO02309,2023-10-04,SUP03,SKU0014,WH04,2873,141.64,2023-10-14,2023-10-11
PO02310,2024-04-27,SUP05,SKU0033,WH03,559,109.77,2024-05-27,2024-05-25
PO02311,2024-05-14,SUP05,SKU0072,WH04,4391,181.04,2024-06-09,2024-06-09
PO02312,2023-08-29,SUP07,SKU0045,WH01,690,22.69,2023-09-10,2023-09-08
PO02313,2023-01-25,SUP10,SKU0034,WH04,4856,182.41,2023-02-13,2023-02-13
PO02314,2024-01-15,SUP10,SKU0046,WH04,4483,137.41,2024-02-01,2024-02-07
PO02315,2024-01-27,SUP02,SKU0068,WH03,3884,93.3,2024-03-02,2024-03-13
PO02316,2023-04-27,SUP01,SKU0010,WH05,4206,44.69,2023-05-12,2023-05-09
PO02317,2023-12-27,SUP08,SKU0061,WH03,700,173.35,2024-01-18,2024-01-17
PO02318,2023-02-24,SUP04,SKU0031,WH02,606,83.13,2023-03-11,2023-03-11
PO02319,2023-03-09,SUP10,SKU0094,WH05,170,51.59,2023-03-27,2023-03-28
PO02320,2024-08-24,SUP04,SKU0044,WH03,1945,40.34,2024-09-08,2024-09-05
PO02321,2024-08-27,SUP09,SKU0016,WH01,2289,126.27,2024-09-26,2024-09-27
PO02322,2024-10-30,SUP07,SKU0059,WH03,2167,5.73,2024-11-10,2024-11-07
PO02323,2024-08-04,SUP02,SKU0042,WH01,4345,82.23,2024-09-11,2024-09-13
PO02324,2023-09-30,SUP08,SKU0065,WH04,1923,126.15,2023-10-23,2023-10-22
PO02325,2024-07-07,SUP09,SKU0010,WH03,2226,129.4,2024-08-09,2024-08-09
PO02326,2024-08-11,SUP06,SKU0020,WH02,424,76.64,2024-08-19,2024-08-17
PO02327,2023-09-19,SUP01,SKU0010,WH05,1211,176.02,2023-10-01,2023-09-30
PO02328,2024-08-11,SUP06,SKU0002,WH02,4819,155.3,2024-08-23,2024-08-24
PO02329,2024-07-03,SUP01,SKU0036,WH04,304,40.73,2024-07-18,2024-07-15
PO02330,2024-11-20,SUP09,SKU0012,WH05,496,69.81,2024-12-19,2024-12-18
PO02331,2023-03-02,SUP09,SKU0019,WH02,1191,59.7,2023-03-31,2023-04-20
PO02332,2023-09-06,SUP03,SKU0007,WH04,1235,92.07,2023-09-16,2023-09-17
PO02333,2024-02-01,SUP07,SKU0050,WH04,1113,177.29,2024-02-08,2024-02-24
PO02334,2023-09-27,SUP04,SKU0030,WH03,893,137.3,2023-10-07,2023-10-06
PO02335,2023-03-25,SUP09,SKU0015,WH05,1648,95.07,2023-04-26,2023-04-24
PO02336,2024-02-21,SUP04,SKU0038,WH05,3099,5.27,2024-03-02,2024-02-29
PO02337,2023-04-23,SUP06,SKU0009,WH01,3791,20.28,2023-05-06,2023-05-17
PO02338,2024-05-11,SUP02,SKU0036,WH03,2260,52.49,2024-06-15,2024-06-20
PO02339,2024-12-07,SUP07,SKU0046,WH03,3957,39.93,2024-12-14,2024-12-15
PO02340,2024-12-02,SUP01,SKU0027,WH02,3876,84.07,2024-12-14,2024-12-12
PO02341,2024-12-08,SUP03,SKU0016,WH05,3284,172.9,2024-12-17,2024-12-17
PO02342,2023-03-20,SUP07,SKU0036,WH01,558,192.64,2023-03-27,2023-03-27
PO02343,2023-05-29,SUP02,SKU0059,WH05,779,54.52,2023-07-03,2023-07-20
PO02344,2024-11-24,SUP04,SKU0047,WH03,2205,191.05,2024-12-09,2024-12-09
PO02345,2023-09-04,SUP04,SKU0025,WH03,4122,21.38,2023-09-14,2023-09-14
PO02346,2023-11-26,SUP09,SKU0006,WH04,4125,76.83,2023-12-28,2023-12-30
PO02347,2023-12-07,SUP04,SKU0019,WH03,1720,9.23,2023-12-21,2023-12-18
PO02348,2024-07-20,SUP07,SKU0065,WH02,2534,127.71,2024-07-28,2024-07-27
PO02349,2024-02-02,SUP02,SKU0059,WH04,3530,20.14,2024-03-11,2024-03-12
PO02350,2024-11-05,SUP02,SKU0063,WH01,4671,139.12,2024-12-08,2024-12-07
PO02351,2024-09-23,SUP09,SKU0001,WH03,2294,18.74,2024-10-21,2024-10-20
PO02352,2024-10-24,SUP04,SKU0002,WH01,2454,14.45,2024-11-03,2024-11-01
PO02353,2023-04-29,SUP02,SKU0028,WH03,1306,171.99,2023-06-02,2023-06-03
PO02354,2024-04-22,SUP02,SKU0033,WH01,4478,63.99,2024-05-26,2024-05-28
PO02355,2024-02-27,SUP07,SKU0034,WH02,4928,59.32,2024-03-05,2024-03-02
PO02356,2023-07-05,SUP07,SKU0075,WH02,1162,135.25,2023-07-12,2023-07-13
PO02357,2024-06-03,SUP06,SKU0081,WH04,3862,96.03,2024-06-15,2024-06-26
PO02358,2023-08-14,SUP02,SKU0040,WH04,968,125.04,2023-09-21,2023-09-21
PO02359,2023-06-15,SUP04,SKU0014,WH04,2026,66.44,2023-06-27,2023-06-24
PO02360,2024-05-17,SUP01,SKU0036,WH01,2306,136.03,2024-06-03,2024-06-02
PO02361,2024-03-22,SUP10,SKU0085,WH02,3104,83.96,2024-04-10,2024-04-08
PO02362,2023-02-21,SUP04,SKU0025,WH02,1524,179.32,2023-03-06,2023-03-05
PO02363,2023-09-06,SUP04,SKU0039,WH03,3708,42.81,2023-09-21,2023-09-20
PO02364,2023-09-25,SUP05,SKU0047,WH05,4617,183.82,2023-10-24,2023-10-23
PO02365,2023-11-26,SUP07,SKU0031,WH02,362,133.98,2023-12-06,2023-12-06
PO02366,2023-05-02,SUP07,SKU0037,WH03,4475,61.9,2023-05-09,2023-05-10
PO02367,2023-04-16,SUP08,SKU0062,WH04,2800,164.74,2023-05-10,2023-05-10
PO02368,2023-10-22,SUP03,SKU0023,WH01,2082,77.33,2023-10-29,2023-10-28
PO02369,2024-04-26,SUP04,SKU0013,WH05,102,30.25,2024-05-10,2024-05-11
PO02370,2024-01-26,SUP08,SKU0075,WH02,1634,192.45,2024-02-19,2024-02-18
PO02371,2023-01-07,SUP01,SKU0038,WH05,4855,43.69,2023-01-20,2023-01-17
PO02372,2024-05-28,SUP03,SKU0013,WH01,1391,145.2,2024-06-03,2024-06-01
PO02373,2023-08-20,SUP01,SKU0040,WH01,1325,46.11,2023-09-05,2023-09-03
PO02374,2023-06-12,SUP02,SKU0030,WH04,2843,4.88,2023-07-18,2023-07-18
PO02375,2024-11-12,SUP07,SKU0047,WH02,1162,16.98,2024-11-19,2024-11-27
PO02376,2023-06-22,SUP08,SKU0067,WH05,2618,109.07,2023-07-12,2023-07-13
PO02377,2023-12-05,SUP09,SKU0021,WH01,324,49.86,2024-01-04,2024-01-18
PO02378,2023-10-05,SUP04,SKU0032,WH05,3634,113.91,2023-10-20,2023-10-19
PO02379,2024-02-23,SUP10,SKU0027,WH01,1769,18.01,2024-03-11,2024-03-25
PO02380,2024-11-19,SUP08,SKU0056,WH02,4386,43.65,2024-12-11,2024-12-12
PO02381,2023-06-03,SUP06,SKU0082,WH04,3293,169.67,2023-06-13,2023-06-10
PO02382,2024-05-07,SUP09,SKU0010,WH02,721,179.54,2024-06-06,2024-06-06
PO02383,2024-10-29,SUP09,SKU0006,WH02,4789,61.91,2024-11-26,2024-11-30
PO02384,2023-09-15,SUP08,SKU0068,WH01,1608,144.41,2023-10-05,2023-10-03
PO02385,2023-12-10,SUP08,SKU0071,WH02,586,189.16,2023-12-30,2023-12-29
PO02386,2023-03-07,SUP03,SKU0009,WH04,4280,49.05,2023-03-16,2023-03-21
PO02387,2024-04-22,SUP02,SKU0056,WH05,3731,68.18,2024-05-25,2024-06-09
PO02388,2024-08-07,SUP04,SKU0026,WH02,1093,47.53,2024-08-19,2024-08-20
PO02389,2024-11-18,SUP05,SKU0045,WH03,1387,172.24,2024-12-15,2024-12-31
PO02390,2023-07-27,SUP02,SKU0066,WH05,4447,117.06,2023-08-30,2023-08-29
PO02391,2024-07-29,SUP02,SKU0075,WH03,4220,124.34,2024-08-31,2024-09-06
PO02392,2023-07-23,SUP03,SKU0007,WH04,1823,146.3,2023-07-30,2023-07-28
PO02393,2023-10-14,SUP08,SKU0073,WH03,4436,59.96,2023-11-06,2023-11-04
PO02394,2023-08-20,SUP07,SKU0037,WH05,3024,137.89,2023-08-28,2023-08-29
PO02395,2024-03-21,SUP06,SKU0007,WH02,4181,189.63,2024-03-31,2024-04-04
PO02396,2024-10-04,SUP03,SKU0002,WH05,232,182.99,2024-10-09,2024-10-08
PO02397,2023-07-29,SUP05,SKU0070,WH03,3690,153.31,2023-08-27,2023-09-01
PO02398,2023-09-04,SUP04,SKU0015,WH04,333,138.09,2023-09-18,2023-09-16
PO02399,2024-10-19,SUP09,SKU0012,WH01,1181,182.21,2024-11-20,2024-11-18
PO02400,2023-08-29,SUP09,SKU0007,WH03,955,42.83,2023-09-29,2023-09-27
PO02401,2023-12-14,SUP01,SKU0015,WH02,2616,15.36,2023-12-26,2023-12-23
PO02402,2024-01-29,SUP05,SKU0066,WH05,3686,80.64,2024-02-27,2024-02-27
PO02403,2023-06-28,SUP07,SKU0051,WH04,4404,75.57,2023-07-06,2023-07-03
PO02404,2024-09-19,SUP08,SKU0067,WH05,4849,58.91,2024-10-10,2024-10-11
PO02405,2024-02-22,SUP06,SKU0001,WH02,3981,78.63,2024-03-04,2024-03-08
PO02406,2024-12-23,SUP01,SKU0019,WH04,4034,83.8,2025-01-09,2025-01-08
PO02407,2023-06-30,SUP10,SKU0084,WH01,2627,192.1,2023-07-17,2023-07-17
PO02408,2023-09-09,SUP03,SKU0016,WH04,1107,56.24,2023-09-19,2023-09-27
PO02409,2024-12-22,SUP09,SKU0005,WH01,788,134.33,2025-01-22,2025-01-22
PO02410,2024-07-20,SUP10,SKU0090,WH04,4666,8.45,2024-08-06,2024-08-03
PO02411,2024-05-20,SUP07,SKU0056,WH02,2327,130.85,2024-05-29,2024-06-17
PO02412,2023-12-27,SUP05,SKU0057,WH02,4481,7.05,2024-01-27,2024-01-24
PO02413,2024-10-04,SUP02,SKU0072,WH01,3124,22.33,2024-11-07,2024-11-11
PO02414,2023-04-17,SUP05,SKU0073,WH02,1482,15.15,2023-05-16,2023-05-13
PO02415,2024-07-02,SUP05,SKU0049,WH02,4127,31.63,2024-07-31,2024-08-05
PO02416,2023-09-30,SUP03,SKU0006,WH01,2082,194.49,2023-10-10,2023-10-09
PO02417,2023-02-24,SUP10,SKU0089,WH02,92,188.61,2023-03-11,2023-03-10
PO02418,2023-03-29,SUP09,SKU0018,WH03,652,118.82,2023-04-27,2023-04-27
PO02419,2024-02-26,SUP01,SKU0040,WH01,130,139.87,2024-03-10,2024-03-20
PO02420,2023-01-10,SUP02,SKU0068,WH01,248,195.68,2023-02-15,2023-02-21
PO02421,2024-03-11,SUP05,SKU0041,WH04,1299,141.28,2024-04-08,2024-04-07
PO02422,2024-09-12,SUP09,SKU0008,WH04,2159,0.97,2024-10-12,2024-10-28
PO02423,2023-07-11,SUP10,SKU0028,WH03,4736,81.18,2023-07-29,2023-08-07
PO02424,2023-11-21,SUP02,SKU0044,WH02,2303,54.33,2023-12-27,2023-12-28
PO02425,2023-02-16,SUP06,SKU0093,WH03,648,189.19,2023-03-01,2023-03-18
PO02426,2024-12-05,SUP02,SKU0049,WH05,424,93.53,2025-01-11,2025-01-09
PO02427,2023-05-28,SUP03,SKU0007,WH04,2131,84.71,2023-06-02,2023-06-03
PO02428,2023-02-19,SUP09,SKU0024,WH02,3851,190.74,2023-03-24,2023-04-13
PO02429,2023-01-27,SUP01,SKU0025,WH02,3089,26.01,2023-02-12,2023-02-10
PO02430,2024-09-18,SUP01,SKU0008,WH03,1082,181.36,2024-10-04,2024-10-05
PO02431,2023-09-30,SUP01,SKU0027,WH04,4323,35.61,2023-10-17,2023-10-17
PO02432,2024-02-27,SUP10,SKU0045,WH02,4781,115.88,2024-03-13,2024-03-12
PO02433,2024-02-21,SUP03,SKU0024,WH04,4540,143.05,2024-03-01,2024-03-07
PO02434,2024-09-14,SUP08,SKU0053,WH04,3060,132.41,2024-10-08,2024-10-07
PO02435,2023-11-17,SUP07,SKU0065,WH04,1785,13.23,2023-11-29,2023-11-28
PO02436,2024-08-21,SUP05,SKU0069,WH02,1936,101.16,2024-09-18,2024-10-05
PO02437,2024-07-03,SUP06,SKU0003,WH01,3883,42.97,2024-07-15,2024-07-13
PO02438,2024-06-27,SUP03,SKU0014,WH03,4726,19.79,2024-07-02,2024-06-30
PO02439,2023-08-07,SUP05,SKU0069,WH03,3670,178.56,2023-09-05,2023-09-06
PO02440,2023-01-14,SUP06,SKU0012,WH01,2387,181.33,2023-01-25,2023-01-25
PO02441,2023-06-13,SUP09,SKU0011,WH01,3537,60.99,2023-07-13,2023-08-01
PO02442,2023-02-18,SUP08,SKU0070,WH03,3558,10.81,2023-03-11,2023-03-08
PO02443,2024-09-04,SUP09,SKU0010,WH04,4586,159.52,2024-10-04,2024-10-06
PO02444,2023-03-16,SUP05,SKU0039,WH05,412,184.74,2023-04-13,2023-04-11
PO02445,2024-11-08,SUP02,SKU0027,WH03,1647,51.68,2024-12-14,2024-12-30
PO02446,2023-08-08,SUP07,SKU0040,WH05,2599,23.38,2023-08-19,2023-08-19
PO02447,2023-12-11,SUP08,SKU0058,WH02,2245,89.14,2024-01-01,2023-12-31
PO02448,2023-08-09,SUP01,SKU0038,WH03,1094,101.54,2023-08-21,2023-08-19
PO02449,2023-09-20,SUP02,SKU0044,WH02,4031,192.36,2023-10-25,2023-10-25
PO02450,2024-11-28,SUP08,SKU0072,WH04,3850,46.04,2024-12-21,2024-12-21
PO02451,2023-01-26,SUP05,SKU0068,WH01,172,145.11,2023-02-22,2023-02-26
PO02452,2023-12-29,SUP07,SKU0072,WH02,3833,25.01,2024-01-08,2024-01-06
PO02453,2023-03-18,SUP02,SKU0054,WH05,3531,98.41,2023-04-20,2023-04-22
PO02454,2024-07-15,SUP01,SKU0018,WH02,3848,44.08,2024-07-29,2024-07-30
PO02455,2023-11-05,SUP01,SKU0011,WH02,896,195.34,2023-11-21,2023-11-20
PO02456,2023-03-31,SUP07,SKU0035,WH02,4601,151.54,2023-04-09,2023-04-08
PO02457,2023-04-19,SUP08,SKU0051,WH04,1605,23.57,2023-05-11,2023-05-11
PO02458,2023-01-15,SUP02,SKU0034,WH02,268,162.59,2023-02-18,2023-02-26
PO02459,2024-09-09,SUP01,SKU0035,WH02,3171,84.18,2024-09-24,2024-09-29
PO02460,2024-06-26,SUP09,SKU0005,WH01,2563,173.53,2024-07-29,2024-07-27
PO02461,2023-03-18,SUP02,SKU0052,WH01,1448,101.92,2023-04-24,2023-05-06
PO02462,2024-10-16,SUP07,SKU0039,WH05,3022,66.07,2024-10-28,2024-10-27
PO02463,2024-08-07,SUP01,SKU0015,WH02,281,139.36,2024-08-23,2024-08-23
PO02464,2024-12-17,SUP09,SKU0019,WH01,3264,77.16,2025-01-14,2025-01-14
PO02465,2023-12-29,SUP09,SKU0010,WH03,2788,44.58,2024-01-30,2024-01-30
PO02466,2024-11-04,SUP01,SKU0006,WH05,848,74.37,2024-11-19,2024-12-01
PO02467,2023-01-19,SUP04,SKU0012,WH04,1051,116.62,2023-01-31,2023-01-31
PO02468,2023-04-15,SUP02,SKU0028,WH03,549,132.78,2023-05-22,2023-05-19
PO02469,2023-11-04,SUP06,SKU0089,WH02,4682,185.01,2023-11-13,2023-11-29
PO02470,2024-02-19,SUP07,SKU0039,WH04,854,120.27,2024-02-26,2024-02-25
PO02471,2024-11-25,SUP06,SKU0024,WH05,3258,114.4,2024-12-03,2024-12-03
PO02472,2024-08-11,SUP07,SKU0026,WH03,881,88.39,2024-08-23,2024-08-20
PO02473,2023-06-23,SUP02,SKU0058,WH04,4044,165.84,2023-07-29,2023-07-26
PO02474,2024-05-30,SUP06,SKU0091,WH02,4947,30.55,2024-06-10,2024-06-10
PO02475,2024-06-30,SUP03,SKU0001,WH04,1522,184.72,2024-07-08,2024-07-06
PO02476,2023-10-06,SUP01,SKU0029,WH02,3728,97.01,2023-10-22,2023-10-30
PO02477,2023-04-02,SUP05,SKU0048,WH04,1150,132.38,2023-04-29,2023-04-27
PO02478,2024-10-01,SUP04,SKU0014,WH05,4388,100.0,2024-10-15,2024-10-16
PO02479,2024-02-15,SUP08,SKU0075,WH03,506,118.05,2024-03-08,2024-03-06
PO02480,2023-08-12,SUP08,SKU0064,WH04,3788,193.54,2023-09-03,2023-09-02
PO02481,2023-01-26,SUP01,SKU0037,WH03,4216,64.03,2023-02-12,2023-02-13
PO02482,2024-12-31,SUP06,SKU0095,WH02,3565,131.8,2025-01-09,2025-01-29
PO02483,2024-08-28,SUP03,SKU0001,WH01,2088,64.03,2024-09-02,2024-09-03
PO02484,2024-06-08,SUP05,SKU0034,WH03,1360,100.34,2024-07-05,2024-07-06
PO02485,2024-08-19,SUP04,SKU0016,WH05,1774,72.93,2024-09-03,2024-09-01
PO02486,2024-02-17,SUP02,SKU0068,WH02,3617,30.55,2024-03-23,2024-03-20
PO02487,2024-10-30,SUP09,SKU0025,WH02,4483,176.58,2024-11-27,2024-11-24
PO02488,2024-04-27,SUP10,SKU0089,WH05,2634,13.25,2024-05-11,2024-05-11
PO02489,2024-10-05,SUP08,SKU0065,WH05,1116,161.67,2024-10-25,2024-10-22
PO02490,2023-09-04,SUP03,SKU0024,WH04,2578,68.83,2023-09-09,2023-09-07
PO02491,2024-10-22,SUP05,SKU0038,WH04,258,1.3,2024-11-19,2024-11-16
PO02492,2024-08-11,SUP01,SKU0010,WH02,4542,170.15,2024-08-25,2024-08-26
PO02493,2024-06-26,SUP09,SKU0018,WH05,2048,198.99,2024-07-29,2024-08-14
PO02494,2024-10-02,SUP04,SKU0006,WH01,3690,108.88,2024-10-13,2024-10-13
PO02495,2024-06-02,SUP02,SKU0046,WH04,3454,82.16,2024-07-09,2024-07-06
PO02496,2024-06-19,SUP08,SKU0074,WH03,1431,56.32,2024-07-08,2024-07-07
PO02497,2023-02-03,SUP04,SKU0023,WH02,2157,198.77,2023-02-13,2023-02-11
PO02498,2024-09-21,SUP03,SKU0002,WH01,4260,19.54,2024-10-01,2024-10-21
PO02499,2023-07-07,SUP10,SKU0044,WH03,686,152.36,2023-07-22,2023-08-10
PO02500,2024-06-27,SUP09,SKU0014,WH01,4336,134.33,2024-07-29,2024-07-29
PO02501,2023-01-05,SUP03,SKU0001,WH02,1131,170.9,2023-01-14,2023-01-13
PO02502,2024-04-15,SUP03,SKU0008,WH02,4839,179.96,2024-04-21,2024-04-21
PO02503,2024-11-22,SUP10,SKU0032,WH01,2537,148.1,2024-12-08,2024-12-05
PO02504,2024-06-27,SUP09,SKU0016,WH01,2860,86.07,2024-07-26,2024-07-23
PO02505,2024-12-04,SUP10,SKU0047,WH02,2252,0.58,2024-12-23,2024-12-23
PO02506,2024-01-14,SUP10,SKU0081,WH04,4086,20.43,2024-01-29,2024-02-09
PO02507,2024-07-09,SUP06,SKU0098,WH01,4760,173.03,2024-07-19,2024-07-17
PO02508,2024-09-07,SUP02,SKU0057,WH03,860,170.84,2024-10-12,2024-10-12
PO02509,2024-09-04,SUP10,SKU0077,WH02,772,125.31,2024-09-18,2024-09-26
PO02510,2024-07-23,SUP01,SKU0026,WH05,2934,48.35,2024-08-06,2024-08-06
PO02511,2023-10-17,SUP01,SKU0005,WH05,1279,92.32,2023-11-01,2023-10-29
PO02512,2023-05-22,SUP09,SKU0017,WH04,2335,89.39,2023-06-23,2023-06-21
PO02513,2023-07-04,SUP03,SKU0002,WH05,2115,86.97,2023-07-10,2023-07-09
PO02514,2024-11-30,SUP06,SKU0099,WH01,4669,113.19,2024-12-11,2024-12-26
PO02515,2023-10-18,SUP01,SKU0048,WH04,669,15.15,2023-11-04,2023-11-10
PO02516,2023-05-17,SUP04,SKU0032,WH04,4761,25.56,2023-05-27,2023-05-25
PO02517,2024-04-15,SUP06,SKU0079,WH04,3135,3.68,2024-04-27,2024-04-26
PO02518,2023-05-21,SUP03,SKU0012,WH02,3886,167.03,2023-05-30,2023-05-27
PO02519,2024-04-11,SUP04,SKU0009,WH02,4637,120.4,2024-04-23,2024-04-21
PO02520,2024-09-16,SUP06,SKU0022,WH04,3725,140.11,2024-09-27,2024-09-29
PO02521,2023-02-06,SUP04,SKU0035,WH03,1937,97.88,2023-02-16,2023-02-14
PO02522,2024-11-30,SUP09,SKU0009,WH04,595,154.9,2024-12-28,2024-12-25
PO02523,2024-07-18,SUP05,SKU0039,WH01,3560,143.72,2024-08-18,2024-08-30
PO02524,2024-05-06,SUP01,SKU0028,WH01,4290,38.81,2024-05-20,2024-05-19
PO02525,2024-07-24,SUP10,SKU0038,WH05,4731,79.84,2024-08-08,2024-08-09
PO02526,2024-02-07,SUP02,SKU0029,WH01,2438,99.84,2024-03-16,2024-03-16
PO02527,2024-06-20,SUP05,SKU0066,WH02,4619,47.6,2024-07-16,2024-07-16
PO02528,2024-01-30,SUP06,SKU0080,WH02,1846,172.71,2024-02-10,2024-02-11
PO02529,2023-06-30,SUP03,SKU0001,WH04,1310,78.44,2023-07-07,2023-07-07
PO02530,2024-11-04,SUP07,SKU0050,WH02,428,119.84,2024-11-16,2024-12-04
PO02531,2023-11-09,SUP09,SKU0010,WH03,771,186.07,2023-12-07,2023-12-25
PO02532,2023-09-29,SUP06,SKU0092,WH02,3036,31.16,2023-10-12,2023-10-31
PO02533,2024-08-11,SUP09,SKU0024,WH01,1581,142.39,2024-09-13,2024-09-11
