CallID,CallDate,CallTime,RepID,HCPID,CallOutcome,IsConnected,DurationMinutes,AfterCallWorkMinutes,AHT_Minutes,IsMeaningfulInteraction,InteractionType,Script,AIRecommended,AIFollowed,ScheduledTime,IsScheduleAdherent,Drug,TherapyArea,NotesTaken,FollowUpScheduled,HCPSentimentScore,Channel,ScriptDeviation,CallQualityScore,AdverseEventFlagged
CALL-014685,2025-10-30,20:07,REP-006,HCP-0376,No Answer,0,0.5,0.4,0.9,0,N/A,Script B - Direct,1,0,22:30,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-014686,2025-09-03,19:58,REP-012,HCP-0242,Voicemail,0,0.3,0.2,0.5,0,N/A,Script B - Direct,1,0,19:08,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-014687,2025-11-10,20:11,REP-018,HCP-0263,Connected,1,6.8,0.2,7.0,0,Scientific Discussion,Script A - Empathetic,0,0,22:10,1,DrugAlpha-100mg,Immunology,1,0,1.1,Phone,0,4.3,0
CALL-014688,2026-04-28,21:23,REP-018,HCP-0120,Connected,1,2.5,1.6,4.1,0,Clinical Data Review,Script B - Direct,1,1,17:00,0,CardioPlus-25mg,Rare Disease,1,0,3.4,Phone,0,4.3,0
CALL-014689,2025-07-14,19:40,REP-021,HCP-0414,No Answer,0,1.1,0.7,1.7,0,N/A,Script B - Direct,1,0,23:37,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014690,2025-12-06,16:38,REP-015,HCP-0179,Connected,1,12.1,2.4,14.5,1,Clinical Data Review,Script A - Empathetic,0,0,22:40,1,DrugGamma-200mg,Rare Disease,1,0,3.8,Phone,0,3.7,0
CALL-014691,2025-11-10,23:03,REP-003,HCP-0377,Connected,1,8.3,2.5,10.8,1,Follow-up Scheduling,Script A - Empathetic,1,1,21:56,1,NeuroX-75mg,Cardiology,1,1,2.9,Phone,0,5.9,0
CALL-014692,2025-12-09,22:53,REP-009,HCP-0157,No Answer,0,0.9,0.7,1.6,0,N/A,Script A - Empathetic,1,0,18:08,1,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-014693,2025-10-22,17:52,REP-011,HCP-0214,Connected,1,9.4,1.9,11.3,0,Scientific Discussion,Script B - Direct,1,1,23:54,1,DrugAlpha-100mg,Immunology,1,0,1.6,Phone,0,3.4,0
CALL-014694,2025-12-23,21:53,REP-021,HCP-0207,Connected,1,5.3,2.2,7.5,1,Scientific Discussion,Script B - Direct,1,1,23:16,1,DrugBeta-50mg,Oncology,1,0,2.3,Phone,0,4.5,0
CALL-014695,2025-12-29,22:00,REP-022,HCP-0043,No Answer,0,0.8,0.3,1.1,0,N/A,Script A - Empathetic,1,0,16:47,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-014696,2025-11-08,18:32,REP-007,HCP-0294,Connected,1,6.3,4.1,10.4,1,Product Info,Script B - Direct,0,0,23:04,1,NeuroX-75mg,Cardiology,1,0,2.9,Phone,0,7.3,0
CALL-014697,2025-11-05,23:25,REP-025,HCP-0133,Voicemail,0,0.8,0.2,1.0,0,N/A,Script B - Direct,1,0,18:05,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-014698,2026-03-18,23:36,REP-008,HCP-0280,Gatekeeper Block,0,0.6,0.3,0.9,0,N/A,Script B - Direct,0,0,16:58,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-014699,2026-02-23,23:50,REP-018,HCP-0059,Voicemail,0,1.2,0.7,1.9,0,N/A,Script A - Empathetic,1,0,18:35,0,CardioPlus-25mg,Cardiology,0,0,,Email,0,,0
CALL-014700,2025-12-04,18:04,REP-020,HCP-0330,Connected,1,14.6,4.8,19.4,1,Patient Case Discussion,Script A - Empathetic,0,0,17:34,1,DrugGamma-200mg,Rare Disease,1,0,1.6,Video,0,6.7,0
CALL-014701,2025-08-31,17:27,REP-025,HCP-0093,Connected,1,13.0,3.3,16.2,0,Product Info,Script A - Empathetic,0,0,22:05,1,CardioPlus-25mg,Rare Disease,1,0,4.3,Video,0,4.2,0
CALL-014702,2026-02-24,22:11,REP-012,HCP-0380,Wrong Number,0,0.2,0.7,1.0,0,N/A,Script B - Direct,1,1,16:08,1,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-014703,2025-08-29,21:41,REP-012,HCP-0027,Connected,1,11.9,3.7,15.6,1,Clinical Data Review,Script B - Direct,1,1,16:11,1,NeuroX-75mg,Cardiology,1,0,4.7,Video,0,5.2,0
CALL-014704,2025-11-09,18:20,REP-018,HCP-0161,No Answer,0,1.2,0.7,1.8,0,N/A,Script A - Empathetic,0,0,19:26,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-014705,2025-12-29,18:53,REP-005,HCP-0310,No Answer,0,0.1,0.2,0.3,0,N/A,Script B - Direct,1,1,17:53,1,CardioPlus-25mg,Oncology,0,0,,Email,0,,0
CALL-014706,2026-01-13,16:47,REP-001,HCP-0244,Gatekeeper Block,0,0.2,0.7,0.9,0,N/A,Script B - Direct,0,0,17:46,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-014707,2025-12-31,22:00,REP-017,HCP-0121,Gatekeeper Block,0,1.3,0.8,2.1,0,N/A,Script A - Empathetic,0,0,19:55,0,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-014708,2025-11-07,18:19,REP-018,HCP-0467,Connected,1,4.9,2.2,7.2,0,Follow-up Scheduling,Script B - Direct,1,1,23:53,1,DrugBeta-50mg,Cardiology,1,0,3.5,Phone,0,4.8,0
CALL-014709,2026-04-07,22:30,REP-014,HCP-0361,Connected,1,9.6,4.1,13.7,0,Scientific Discussion,Script B - Direct,0,0,21:44,1,CardioPlus-25mg,Immunology,1,0,1.0,Email,0,1.7,0
CALL-014710,2025-08-25,21:40,REP-004,HCP-0212,Voicemail,0,0.1,0.4,0.5,0,N/A,Script A - Empathetic,0,0,16:31,1,DrugBeta-50mg,Oncology,0,0,,Phone,0,,0
CALL-014711,2025-07-19,20:28,REP-003,HCP-0426,Gatekeeper Block,0,1.0,0.5,1.5,0,N/A,Script B - Direct,1,0,18:41,1,DrugAlpha-100mg,Immunology,0,0,,Video,0,,0
CALL-014712,2026-03-17,21:51,REP-006,HCP-0428,Gatekeeper Block,0,1.4,0.7,2.1,0,N/A,Script A - Empathetic,0,0,18:54,1,DrugBeta-50mg,Oncology,0,0,,Phone,0,,0
CALL-014713,2026-03-21,19:51,REP-014,HCP-0223,Voicemail,0,1.4,0.6,2.0,0,N/A,Script A - Empathetic,1,1,18:49,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-014714,2026-04-21,23:44,REP-025,HCP-0488,Voicemail,0,1.1,0.2,1.3,0,N/A,Script B - Direct,0,0,20:41,1,NeuroX-75mg,Neurology,0,0,,Email,0,,0
CALL-014715,2026-04-08,20:37,REP-024,HCP-0280,Connected,1,15.6,1.2,16.8,1,Product Info,Script A - Empathetic,1,1,19:07,1,DrugGamma-200mg,Neurology,1,1,2.7,Video,0,3.9,0
CALL-014716,2026-04-20,21:34,REP-016,HCP-0127,Voicemail,0,0.4,0.6,1.0,0,N/A,Script B - Direct,0,0,23:51,1,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-014717,2025-12-10,21:12,REP-016,HCP-0037,Connected,1,3.8,1.4,5.3,0,Patient Case Discussion,Script B - Direct,1,1,17:39,1,DrugBeta-50mg,Immunology,1,0,3.6,Phone,0,3.3,0
CALL-014718,2025-08-02,21:02,REP-024,HCP-0014,Connected,1,8.8,2.9,11.7,0,Product Info,Script B - Direct,1,1,22:05,1,DrugGamma-200mg,Neurology,1,0,4.1,Email,0,4.6,0
CALL-014719,2026-04-25,23:49,REP-001,HCP-0480,Voicemail,0,0.3,0.7,1.0,0,N/A,Script A - Empathetic,1,1,23:34,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-014720,2025-11-26,22:59,REP-011,HCP-0180,Gatekeeper Block,0,0.8,0.7,1.5,0,N/A,Script A - Empathetic,1,1,17:52,1,DrugBeta-50mg,Neurology,0,0,,Video,0,,0
CALL-014721,2026-03-10,16:27,REP-002,HCP-0499,Connected,1,11.5,8.2,19.7,1,Scientific Discussion,Script A - Empathetic,1,0,18:24,1,DrugAlpha-100mg,Oncology,1,1,2.3,Phone,0,5.7,0
CALL-014722,2026-04-18,20:44,REP-019,HCP-0354,Voicemail,0,0.5,0.7,1.2,0,N/A,Script B - Direct,1,1,22:59,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014723,2026-03-23,22:58,REP-009,HCP-0149,Connected,1,12.1,5.9,18.0,0,Product Info,Script B - Direct,0,0,17:09,1,DrugBeta-50mg,Oncology,0,0,2.8,Phone,0,2.1,0
CALL-014724,2026-01-24,16:58,REP-015,HCP-0455,Connected,1,14.9,0.6,15.4,0,Follow-up Scheduling,Script A - Empathetic,1,1,20:54,1,DrugGamma-200mg,Oncology,1,0,3.6,Phone,0,3.5,0
CALL-014725,2025-11-11,19:53,REP-014,HCP-0079,Connected,1,7.3,4.8,12.0,1,Clinical Data Review,Script B - Direct,0,0,17:00,1,CardioPlus-25mg,Rare Disease,1,0,2.2,Email,0,8.5,1
CALL-014726,2025-08-25,18:47,REP-004,HCP-0406,Voicemail,0,1.2,0.5,1.7,0,N/A,Script B - Direct,1,1,19:55,0,DrugGamma-200mg,Rare Disease,0,0,,Email,0,,0
CALL-014727,2025-12-19,17:50,REP-021,HCP-0215,Connected,1,8.9,1.3,10.1,1,Product Info,Script A - Empathetic,1,1,21:05,0,DrugBeta-50mg,Neurology,1,0,2.4,Phone,0,4.4,0
CALL-014728,2025-11-24,23:18,REP-009,HCP-0271,Connected,1,11.8,3.6,15.5,1,Patient Case Discussion,Script A - Empathetic,1,1,21:17,1,DrugBeta-50mg,Neurology,1,0,1.0,Video,0,4.3,0
CALL-014729,2025-10-10,21:35,REP-006,HCP-0024,No Answer,0,1.0,0.9,1.9,0,N/A,Script A - Empathetic,1,1,23:47,1,CardioPlus-25mg,Immunology,0,0,,Video,0,,0
CALL-014730,2025-10-29,16:13,REP-012,HCP-0273,Voicemail,0,0.7,0.2,0.9,0,N/A,Script A - Empathetic,0,0,23:34,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-014731,2026-01-07,17:44,REP-016,HCP-0428,Connected,1,13.6,1.8,15.4,0,Brief Check-in,Script A - Empathetic,0,0,22:34,1,DrugGamma-200mg,Oncology,1,0,4.6,Email,0,3.6,0
CALL-014732,2025-07-06,23:21,REP-008,HCP-0405,Wrong Number,0,0.3,0.2,0.5,0,N/A,Script A - Empathetic,1,0,22:19,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-014733,2025-09-16,19:02,REP-004,HCP-0394,No Answer,0,1.3,0.8,2.1,0,N/A,Script B - Direct,1,1,23:05,1,NeuroX-75mg,Oncology,0,0,,Video,0,,0
CALL-014734,2026-01-30,22:24,REP-022,HCP-0443,Connected,1,7.9,4.8,12.7,1,Product Info,Script A - Empathetic,0,0,17:16,1,DrugBeta-50mg,Cardiology,1,1,4.6,Phone,0,6.6,0
CALL-014735,2025-11-24,23:29,REP-010,HCP-0337,Voicemail,0,1.4,0.5,2.0,0,N/A,Script B - Direct,1,0,20:53,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014736,2025-12-01,18:52,REP-020,HCP-0024,Gatekeeper Block,0,1.0,0.2,1.2,0,N/A,Script B - Direct,1,1,20:15,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-014737,2026-04-13,20:26,REP-023,HCP-0345,No Answer,0,1.4,0.8,2.1,0,N/A,Script B - Direct,1,1,19:54,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,1,,0
CALL-014738,2025-12-16,16:19,REP-018,HCP-0363,Connected,1,8.3,5.4,13.7,0,Patient Case Discussion,Script B - Direct,1,1,21:20,1,CardioPlus-25mg,Neurology,1,0,4.2,Phone,0,4.0,0
CALL-014739,2025-07-20,16:02,REP-010,HCP-0161,Connected,1,9.3,2.3,11.6,1,Follow-up Scheduling,Script A - Empathetic,1,1,17:16,1,NeuroX-75mg,Immunology,1,0,2.2,Email,0,3.9,0
CALL-014740,2026-01-13,19:11,REP-017,HCP-0127,Connected,1,16.8,2.6,19.5,1,Clinical Data Review,Script A - Empathetic,1,1,17:59,1,DrugAlpha-100mg,Rare Disease,1,1,4.0,Phone,0,5.7,0
CALL-014741,2026-03-04,20:55,REP-018,HCP-0007,Voicemail,0,0.2,0.2,0.4,0,N/A,Script A - Empathetic,1,0,18:08,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-014742,2026-04-09,23:21,REP-019,HCP-0247,Gatekeeper Block,0,0.6,0.9,1.5,0,N/A,Script B - Direct,0,0,23:19,1,CardioPlus-25mg,Cardiology,0,0,,Video,0,,0
CALL-014743,2025-11-16,22:53,REP-025,HCP-0001,Connected,1,10.9,4.0,15.0,1,Brief Check-in,Script B - Direct,1,1,21:53,0,NeuroX-75mg,Oncology,1,0,1.2,Phone,0,6.9,0
CALL-014744,2025-11-24,22:12,REP-023,HCP-0204,Gatekeeper Block,0,0.7,0.7,1.4,0,N/A,Script A - Empathetic,0,0,19:00,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-014745,2025-08-06,16:14,REP-017,HCP-0077,Voicemail,0,1.0,0.6,1.6,0,N/A,Script A - Empathetic,1,0,19:10,0,NeuroX-75mg,Immunology,0,0,,Email,0,,0
CALL-014746,2025-12-17,20:17,REP-021,HCP-0352,Voicemail,0,1.1,0.7,1.8,0,N/A,Script B - Direct,1,0,23:06,1,CardioPlus-25mg,Neurology,0,0,,Email,0,,0
CALL-014747,2025-07-28,22:23,REP-022,HCP-0310,Connected,1,9.6,5.3,14.9,0,Scientific Discussion,Script B - Direct,1,1,17:27,1,DrugBeta-50mg,Oncology,1,0,4.8,Email,0,5.6,0
CALL-014748,2025-12-25,23:28,REP-020,HCP-0498,No Answer,0,0.4,0.3,0.6,0,N/A,Script A - Empathetic,0,0,20:36,0,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-014749,2026-01-28,23:41,REP-010,HCP-0417,Voicemail,0,0.5,0.2,0.7,0,N/A,Script B - Direct,1,1,20:44,1,CardioPlus-25mg,Neurology,0,0,,Video,0,,0
CALL-014750,2025-10-23,16:54,REP-013,HCP-0079,No Answer,0,1.0,0.3,1.3,0,N/A,Script B - Direct,1,0,18:00,1,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
CALL-014751,2025-07-23,19:53,REP-006,HCP-0010,Voicemail,0,0.7,0.5,1.2,0,N/A,Script B - Direct,1,0,21:37,1,CardioPlus-25mg,Rare Disease,0,0,,Email,0,,0
CALL-014752,2026-04-04,23:07,REP-002,HCP-0024,Gatekeeper Block,0,0.4,0.2,0.6,0,N/A,Script B - Direct,0,0,19:37,1,DrugGamma-200mg,Immunology,0,0,,Video,0,,0
CALL-014753,2025-09-08,23:18,REP-001,HCP-0498,No Answer,0,0.5,0.3,0.8,0,N/A,Script B - Direct,1,1,21:26,1,DrugAlpha-100mg,Immunology,0,0,,Email,0,,0
CALL-014754,2026-01-08,16:28,REP-025,HCP-0449,Connected,1,14.3,3.8,18.1,1,Product Info,Script A - Empathetic,1,1,22:13,0,CardioPlus-25mg,Neurology,1,0,1.9,Phone,0,6.9,0
CALL-014755,2025-08-20,17:43,REP-002,HCP-0147,Connected,1,14.2,3.5,17.6,1,Follow-up Scheduling,Script A - Empathetic,1,1,20:55,1,NeuroX-75mg,Rare Disease,1,0,4.2,Phone,0,4.0,0
CALL-014756,2025-12-28,19:14,REP-005,HCP-0224,No Answer,0,1.4,0.5,1.9,0,N/A,Script B - Direct,1,1,22:30,1,CardioPlus-25mg,Neurology,0,0,,Video,0,,0
CALL-014757,2026-03-31,16:08,REP-020,HCP-0497,No Answer,0,0.4,0.2,0.6,0,N/A,Script A - Empathetic,1,1,17:20,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-014758,2026-02-02,17:04,REP-013,HCP-0316,Connected,1,9.7,4.5,14.3,0,Scientific Discussion,Script A - Empathetic,0,0,22:40,1,DrugBeta-50mg,Oncology,0,0,2.8,Phone,0,7.6,0
CALL-014759,2026-01-18,19:49,REP-001,HCP-0423,Voicemail,0,0.4,1.1,1.4,0,N/A,Script B - Direct,1,1,16:34,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-014760,2025-08-17,23:46,REP-014,HCP-0076,Connected,1,11.7,2.6,14.3,0,Product Info,Script A - Empathetic,1,1,21:29,1,DrugBeta-50mg,Immunology,1,0,2.4,Phone,0,3.7,0
CALL-014761,2026-01-11,23:14,REP-002,HCP-0293,Gatekeeper Block,0,0.2,0.2,0.4,0,N/A,Script A - Empathetic,0,0,19:31,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-014762,2025-08-22,19:01,REP-010,HCP-0219,Voicemail,0,0.9,0.7,1.6,0,N/A,Script B - Direct,1,1,22:22,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-014763,2025-10-23,16:53,REP-023,HCP-0133,No Answer,0,1.2,0.6,1.9,0,N/A,Script A - Empathetic,1,1,18:16,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-014764,2026-03-06,22:22,REP-025,HCP-0472,Connected,1,2.8,0.2,3.0,0,Follow-up Scheduling,Script B - Direct,1,1,16:02,0,DrugAlpha-100mg,Immunology,1,0,3.4,Video,1,1.7,0
CALL-014765,2025-09-26,18:08,REP-003,HCP-0331,Gatekeeper Block,0,0.6,1.1,1.7,0,N/A,Script B - Direct,1,1,20:50,1,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-014766,2025-07-28,22:35,REP-016,HCP-0447,Connected,1,1,4.5,5.5,0,Clinical Data Review,Script B - Direct,0,0,19:32,1,NeuroX-75mg,Rare Disease,1,0,1.7,Email,0,6.0,0
CALL-014767,2026-04-03,22:37,REP-001,HCP-0265,Connected,1,8.7,2.9,11.6,1,Patient Case Discussion,Script B - Direct,1,1,21:05,1,NeuroX-75mg,Oncology,1,1,1.8,Phone,0,5.6,0
CALL-014768,2025-09-21,17:29,REP-003,HCP-0417,Connected,1,12.7,1.5,14.2,1,Brief Check-in,Script A - Empathetic,0,0,20:39,0,DrugBeta-50mg,Neurology,1,0,2.0,Phone,0,7.2,0
CALL-014769,2026-04-08,16:36,REP-024,HCP-0370,Gatekeeper Block,0,0.7,0.7,1.4,0,N/A,Script A - Empathetic,1,0,19:58,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-014770,2026-02-17,20:04,REP-022,HCP-0307,No Answer,0,1.5,0.4,1.8,0,N/A,Script A - Empathetic,0,0,18:25,1,DrugGamma-200mg,Oncology,0,0,,Email,0,,0
CALL-014771,2025-07-17,17:16,REP-002,HCP-0304,Connected,1,13.3,4.1,17.4,1,Product Info,Script A - Empathetic,1,0,21:49,1,NeuroX-75mg,Neurology,1,1,5.0,Phone,0,6.4,0
CALL-014772,2025-08-06,21:42,REP-021,HCP-0069,Gatekeeper Block,0,0.2,0.4,0.6,0,N/A,Script B - Direct,0,0,16:14,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-014773,2025-12-18,21:54,REP-006,HCP-0421,No Answer,0,1.2,0.8,2.0,0,N/A,Script B - Direct,1,1,19:36,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-014774,2025-10-17,17:58,REP-013,HCP-0392,Connected,1,12.9,2.1,15.0,0,Product Info,Script B - Direct,1,1,16:05,1,NeuroX-75mg,Oncology,1,0,2.4,Video,0,4.3,0
CALL-014775,2025-09-12,20:18,REP-006,HCP-0110,Wrong Number,0,1.3,0.6,1.9,0,N/A,Script A - Empathetic,0,0,18:34,0,CardioPlus-25mg,Immunology,0,0,,Phone,1,,0
CALL-014776,2025-11-03,17:36,REP-022,HCP-0329,Voicemail,0,0.4,0.9,1.3,0,N/A,Script B - Direct,0,0,18:24,1,DrugBeta-50mg,Oncology,0,0,,Phone,0,,0
CALL-014777,2025-07-24,23:02,REP-014,HCP-0034,Connected,1,10.3,3.0,13.3,0,Scientific Discussion,Script A - Empathetic,1,1,16:06,1,DrugGamma-200mg,Neurology,1,0,3.7,Phone,0,3.5,0
CALL-014778,2025-07-06,19:39,REP-022,HCP-0089,Wrong Number,0,1.1,0.5,1.6,0,N/A,Script A - Empathetic,0,0,18:30,1,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
CALL-014779,2026-02-14,16:19,REP-016,HCP-0120,Connected,1,6.6,3.5,10.1,1,Patient Case Discussion,Script B - Direct,0,0,22:34,1,NeuroX-75mg,Rare Disease,1,0,3.5,Email,0,5.1,0
CALL-014780,2025-07-21,16:30,REP-005,HCP-0113,Connected,1,7.9,4.0,11.9,1,Clinical Data Review,Script A - Empathetic,0,0,21:44,1,DrugAlpha-100mg,Oncology,0,1,4.5,Phone,0,4.4,0
CALL-014781,2025-09-26,17:59,REP-021,HCP-0001,No Answer,0,0.1,1.0,1.2,0,N/A,Script A - Empathetic,1,1,22:34,0,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-014782,2025-10-05,16:55,REP-002,HCP-0154,Connected,1,8.7,4.6,13.3,1,Follow-up Scheduling,Script B - Direct,1,0,17:10,1,DrugBeta-50mg,Oncology,1,1,2.6,Phone,1,5.0,0
CALL-014783,2025-07-08,18:01,REP-013,HCP-0358,Connected,1,13.3,2.8,16.1,0,Product Info,Script A - Empathetic,0,0,22:28,1,DrugAlpha-100mg,Immunology,1,0,2.6,Email,0,4.5,0
CALL-014784,2025-09-16,19:31,REP-008,HCP-0133,Connected,1,10.9,1.1,12.0,1,Scientific Discussion,Script A - Empathetic,1,1,18:04,0,NeuroX-75mg,Rare Disease,1,0,4.0,Phone,0,7.0,0
CALL-014785,2026-04-20,18:24,REP-022,HCP-0096,Connected,1,7.7,3.5,11.2,1,Product Info,Script B - Direct,1,0,23:02,1,DrugBeta-50mg,Cardiology,1,1,1.2,Phone,0,4.8,0
CALL-014786,2025-12-03,17:39,REP-023,HCP-0041,Wrong Number,0,1.4,0.6,1.9,0,N/A,Script B - Direct,1,0,18:36,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014787,2026-04-04,20:44,REP-022,HCP-0103,Voicemail,0,0.4,0.9,1.3,0,N/A,Script A - Empathetic,0,0,21:21,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,1,,0
CALL-014788,2026-01-11,16:41,REP-019,HCP-0290,Voicemail,0,0.9,0.2,1.1,0,N/A,Script A - Empathetic,1,1,22:27,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-014789,2025-10-04,22:16,REP-023,HCP-0342,Connected,1,4.8,3.5,8.2,0,Product Info,Script A - Empathetic,1,1,22:49,1,NeuroX-75mg,Neurology,1,0,3.4,Video,0,6.0,0
CALL-014790,2025-07-16,16:50,REP-011,HCP-0179,Connected,1,14.9,5.3,20.2,0,Brief Check-in,Script A - Empathetic,1,0,22:01,1,CardioPlus-25mg,Rare Disease,1,0,1.7,Phone,0,6.3,0
CALL-014791,2026-04-11,22:24,REP-006,HCP-0402,Connected,1,10.5,3.1,13.6,0,Patient Case Discussion,Script A - Empathetic,1,1,16:46,1,DrugGamma-200mg,Cardiology,1,0,3.8,Phone,0,3.0,0
CALL-014792,2025-09-24,19:40,REP-017,HCP-0312,Voicemail,0,1.0,0.5,1.5,0,N/A,Script A - Empathetic,1,1,17:31,1,DrugBeta-50mg,Immunology,0,0,,Video,0,,0
CALL-014793,2025-08-31,19:21,REP-015,HCP-0125,Wrong Number,0,0.9,0.2,1.1,0,N/A,Script A - Empathetic,1,1,23:52,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-014794,2025-10-12,16:14,REP-018,HCP-0238,Wrong Number,0,0.3,0.4,0.7,0,N/A,Script A - Empathetic,1,1,19:37,0,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-014795,2025-10-31,16:28,REP-013,HCP-0331,Connected,1,12.1,0.4,12.5,0,Clinical Data Review,Script A - Empathetic,1,1,21:15,1,DrugAlpha-100mg,Immunology,1,0,2.1,Phone,0,6.7,0
CALL-014796,2025-08-05,22:16,REP-023,HCP-0098,No Answer,0,0.6,0.4,1.0,0,N/A,Script A - Empathetic,1,1,23:55,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-014797,2026-04-19,18:48,REP-019,HCP-0450,No Answer,0,0.7,0.4,1.1,0,N/A,Script B - Direct,1,1,20:33,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014798,2025-09-08,23:27,REP-009,HCP-0340,Connected,1,8.3,1.1,9.3,0,Clinical Data Review,Script A - Empathetic,1,1,19:38,1,CardioPlus-25mg,Rare Disease,1,0,2.0,Email,0,1,0
CALL-014799,2025-12-31,18:27,REP-022,HCP-0353,No Answer,0,0.7,0.8,1.5,0,N/A,Script A - Empathetic,0,0,23:39,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014800,2025-09-23,21:53,REP-013,HCP-0394,No Answer,0,0.6,0.8,1.3,0,N/A,Script B - Direct,0,0,19:51,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-014801,2025-11-06,22:48,REP-010,HCP-0276,Connected,1,14.0,4.6,18.6,1,Scientific Discussion,Script A - Empathetic,1,1,18:10,1,DrugAlpha-100mg,Neurology,1,0,4.0,Email,0,3.5,0
CALL-014802,2026-02-06,19:08,REP-017,HCP-0443,Connected,1,15.0,1.8,16.9,1,Scientific Discussion,Script A - Empathetic,1,0,21:12,1,DrugBeta-50mg,Cardiology,1,1,3.1,Email,0,7.2,0
CALL-014803,2026-04-16,19:56,REP-020,HCP-0325,Voicemail,0,1.0,0.2,1.2,0,N/A,Script A - Empathetic,0,0,16:13,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-014804,2025-09-18,16:06,REP-010,HCP-0210,No Answer,0,1.2,0.3,1.4,0,N/A,Script B - Direct,0,0,23:58,1,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
CALL-014805,2025-11-29,21:36,REP-015,HCP-0074,Voicemail,0,0.4,0.4,0.8,0,N/A,Script B - Direct,0,0,23:29,1,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-014806,2025-09-09,19:23,REP-011,HCP-0492,Connected,1,11.5,3.0,14.5,0,Patient Case Discussion,Script B - Direct,1,1,19:24,1,CardioPlus-25mg,Cardiology,1,0,1.0,Email,0,2.0,0
CALL-014807,2026-01-19,20:43,REP-009,HCP-0197,Voicemail,0,1.2,0.4,1.6,0,N/A,Script A - Empathetic,1,1,21:33,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-014808,2025-07-25,17:26,REP-023,HCP-0391,Voicemail,0,0.8,1.2,2.0,0,N/A,Script A - Empathetic,0,0,19:06,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-014809,2025-12-09,22:25,REP-004,HCP-0059,Gatekeeper Block,0,1.0,0.4,1.3,0,N/A,Script B - Direct,1,0,16:46,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014810,2025-10-09,19:06,REP-016,HCP-0281,No Answer,0,0.7,0.2,0.9,0,N/A,Script A - Empathetic,1,0,19:33,0,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
