order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,shipping_cost
ORD03705,2024-01-08,C0381,P0027,S05,2,181.87,0.0,0.0
ORD03706,2022-07-15,C0493,P0009,S06,2,526.68,0.25,0.0
ORD03707,2023-06-24,C0016,P0032,S06,1,54.21,0.25,0.0
ORD03708,2023-12-30,C0314,P0098,S02,1,149.52,0.0,5.43
ORD03709,2023-02-24,C0100,P0123,S06,2,95.97,0.0,0.0
ORD03710,2024-07-12,C0631,P0111,S02,1,95.96,0.15,4.04
ORD03711,2023-09-12,C0615,P0078,S03,1,22.67,0.15,0.0
ORD03712,2023-12-30,C0642,P0106,S01,2,95.96,0.05,10.85
ORD03713,2024-09-02,C0728,P0014,S08,3,219.41,0.0,9.72
ORD03714,2024-01-21,C0512,P0040,S03,1,90.39,0.05,0.0
ORD03715,2023-03-08,C0172,P0042,S01,4,154.74,0.0,7.64
ORD03716,2024-06-18,C0212,P0116,S04,5,256.29,0.15,0.0
ORD03717,2024-12-11,C0569,P0102,S02,1,167.16,0.15,1.22
ORD03718,2024-10-13,C0019,P0118,S01,1,46.62,0.2,14.26
ORD03719,2023-12-25,C0689,P0001,S08,1,340.9,0.15,7.0
ORD03720,2022-11-28,C0159,P0141,S01,5,196.96,0.15,0.56
ORD03721,2022-09-18,C0516,P0055,S02,5,196.38,0.0,8.07
ORD03722,2022-10-01,C0614,P0056,S01,3,264.64,0.25,3.65
ORD03723,2024-01-08,C0584,P0111,S01,3,100.01,0.25,2.52
ORD03724,2024-03-24,C0557,P0070,S02,1,226.24,0.0,6.91
ORD03725,2023-06-01,C0211,P0068,S08,2,198.74,0.15,3.71
ORD03726,2022-07-07,C0674,P0134,S01,3,109.17,0.05,9.76
ORD03727,2022-07-20,C0186,P0067,S01,4,54.31,0.15,6.27
ORD03728,2024-08-15,C0486,P0023,S05,1,207.61,0.1,0.0
ORD03729,2023-06-01,C0098,P0136,S01,1,82.25,0.0,14.7
ORD03730,2023-12-18,C0641,P0142,S05,2,80.64,0.0,0.0
ORD03731,2024-10-20,C0107,P0051,S01,3,313.13,0.0,0.11
ORD03732,2024-03-17,C0182,P0128,S02,1,248.94,0.05,0.56
ORD03733,2024-09-02,C0215,P0146,S02,2,16.7,0.0,13.81
ORD03734,2023-09-25,C0610,P0066,S01,1,203.81,0.15,8.11
ORD03735,2023-09-02,C0134,P0126,S01,2,121.68,0.0,14.18
ORD03736,2022-08-24,C0034,P0008,S01,1,914.51,0.1,0.97
ORD03737,2023-11-16,C0316,P0001,S01,2,353.93,0.05,3.6
ORD03738,2023-05-30,C0777,P0041,S01,5,39.03,0.1,6.83
ORD03739,2022-06-28,C0404,P0135,S01,4,283.02,0.15,5.35
ORD03740,2022-02-07,C0092,P0147,S01,4,138.65,0.0,7.56
ORD03741,2022-02-24,C0391,P0147,S02,1,212.66,0.05,9.96
ORD03742,2024-03-18,C0780,P0047,S01,1,83.29,0.0,14.03
ORD03743,2022-12-22,C0397,P0131,S03,1,154.12,0.0,0.0
ORD03744,2024-08-18,C0371,P0094,S08,1,132.64,0.0,0.59
ORD03745,2024-09-28,C0119,P0031,S04,1,202.12,0.1,0.0
ORD03746,2024-04-27,C0521,P0109,S01,2,84.0,0.1,14.52
ORD03747,2024-12-08,C0206,P0122,S08,2,319.01,0.3,9.01
ORD03748,2024-04-21,C0053,P0128,S01,1,250.78,0.05,0.42
ORD03749,2023-12-20,C0754,P0068,S01,1,192.99,0.15,6.89
ORD03750,2022-06-10,C0282,P0062,S07,4,88.1,0.2,0.0
ORD03751,2022-09-23,C0248,P0094,S02,1,168.34,0.1,11.14
ORD03752,2023-07-13,C0626,P0135,S02,4,231.63,0.1,8.47
ORD03753,2023-06-14,C0243,P0007,S02,3,47.44,0.0,6.2
ORD03754,2024-09-14,C0236,P0096,S02,1,166.31,0.05,10.4
ORD03755,2022-09-05,C0311,P0098,S08,2,163.89,0.1,4.17
ORD03756,2022-03-01,C0215,P0118,S01,3,57.75,0.0,4.94
ORD03757,2023-12-22,C0224,P0099,S01,5,12.33,0.0,12.85
ORD03758,2022-03-02,C0756,P0012,S07,1,1028.94,0.05,0.0
ORD03759,2024-12-27,C0443,P0149,S01,4,24.93,0.25,3.05
ORD03760,2024-08-14,C0273,P0110,S04,5,33.62,0.3,0.0
ORD03761,2022-03-18,C0498,P0035,S01,3,198.83,0.1,13.33
ORD03762,2023-06-26,C0055,P0038,S05,3,29.42,0.0,0.0
ORD03763,2022-05-23,C0022,P0023,S01,1,250.97,0.0,7.68
ORD03764,2024-12-28,C0118,P0084,S02,5,29.97,0.0,0.72
ORD03765,2024-08-03,C0208,P0121,S02,5,209.63,0.2,12.85
ORD03766,2022-02-14,C0258,P0068,S01,1,214.67,0.2,2.99
ORD03767,2024-01-31,C0541,P0122,S03,3,243.83,0.0,0.0
ORD03768,2023-12-06,C0420,P0047,S01,3,86.05,0.0,13.73
ORD03769,2024-08-21,C0062,P0121,S02,2,269.46,0.25,7.58
ORD03770,2023-01-09,C0098,P0103,S07,2,122.34,0.0,0.0
ORD03771,2024-10-04,C0613,P0094,S03,2,158.91,0.0,0.0
ORD03772,2022-07-29,C0255,P0054,S02,4,184.3,0.05,3.93
ORD03773,2023-11-16,C0798,P0130,S08,1,142.36,0.0,2.35
ORD03774,2024-01-15,C0438,P0008,S01,1,1057.11,0.3,11.5
ORD03775,2024-12-16,C0698,P0138,S03,1,172.48,0.15,0.0
ORD03776,2022-01-22,C0788,P0133,S02,1,41.42,0.25,10.82
ORD03777,2023-11-04,C0299,P0002,S07,2,1155.49,0.05,0.0
ORD03778,2024-11-18,C0194,P0003,S01,1,866.17,0.2,7.73
ORD03779,2024-11-02,C0263,P0100,S01,4,42.05,0.05,8.43
ORD03780,2024-11-29,C0274,P0129,S08,5,7.89,0.2,1.72
ORD03781,2023-03-18,C0641,P0048,S01,2,115.31,0.0,7.94
ORD03782,2023-12-02,C0128,P0014,S05,1,178.67,0.2,0.0
ORD03783,2024-04-03,C0022,P0057,S08,3,21.22,0.0,10.84
ORD03784,2023-05-19,C0362,P0103,S01,1,65.89,0.0,8.93
ORD03785,2024-06-20,C0362,P0031,S01,3,179.73,0.0,14.53
ORD03786,2023-01-04,C0168,P0054,S01,1,253.08,0.3,0.95
ORD03787,2024-01-02,C0335,P0143,S01,1,149.31,0.0,12.62
ORD03788,2024-12-24,C0777,P0010,S08,3,887.41,0.25,6.46
ORD03789,2022-04-24,C0710,P0032,S01,1,47.28,0.3,13.6
ORD03790,2023-12-11,C0726,P0074,S02,4,187.93,0.0,9.23
ORD03791,2023-02-23,C0767,P0135,S01,3,253.04,0.0,0.62
ORD03792,2023-11-02,C0384,P0027,S07,2,178.27,0.05,0.0
ORD03793,2022-10-10,C0135,P0071,S03,3,188.56,0.0,0.0
ORD03794,2023-12-05,C0374,P0093,S03,2,243.84,0.15,0.0
ORD03795,2024-12-13,C0345,P0021,S08,2,750.76,0.0,4.02
ORD03796,2024-11-17,C0746,P0109,S05,3,83.29,0.0,0.0
ORD03797,2023-09-14,C0465,P0129,S02,2,5.49,0.0,8.07
ORD03798,2023-08-26,C0600,P0073,S05,4,5.28,0.2,0.0
ORD03799,2023-08-14,C0043,P0075,S01,1,258.81,0.05,11.5
ORD03800,2024-01-10,C0616,P0091,S04,3,43.0,0.0,0.0
ORD03801,2023-11-13,C0064,P0020,S02,2,341.38,0.1,9.71
ORD03802,2024-07-03,C0308,P0085,S02,3,119.96,0.1,10.71
ORD03803,2024-10-06,C0185,P0148,S02,4,185.27,0.0,7.76
ORD03804,2023-05-24,C0631,P0121,S01,1,175.29,0.15,7.92
ORD03805,2023-11-09,C0561,P0073,S06,2,5.53,0.15,0.0
ORD03806,2022-08-05,C0203,P0034,S04,1,286.55,0.05,0.0
ORD03807,2024-09-27,C0373,P0085,S03,1,91.53,0.0,0.0
ORD03808,2022-12-12,C0458,P0111,S01,2,93.33,0.0,0.15
ORD03809,2023-09-09,C0795,P0040,S08,1,103.84,0.1,7.37
ORD03810,2024-03-24,C0290,P0017,S06,4,379.76,0.1,0.0
ORD03811,2023-02-18,C0653,P0128,S06,1,228.02,0.0,0.0
ORD03812,2024-01-17,C0297,P0062,S02,2,77.6,0.0,10.72
ORD03813,2023-03-16,C0717,P0124,S08,3,38.83,0.05,4.48
ORD03814,2023-12-31,C0762,P0078,S03,1,24.89,0.05,0.0
ORD03815,2022-04-15,C0486,P0021,S01,4,480.66,0.1,14.49
ORD03816,2022-07-11,C0468,P0149,S03,1,15.4,0.1,0.0
ORD03817,2024-05-10,C0531,P0148,S08,2,134.27,0.1,0.39
ORD03818,2022-03-10,C0202,P0142,S03,1,62.66,0.0,0.0
ORD03819,2023-02-24,C0416,P0042,S01,1,169.51,0.15,3.02
ORD03820,2024-06-06,C0190,P0011,S08,2,21.21,0.2,7.12
ORD03821,2024-07-05,C0574,P0017,S02,1,204.14,0.0,1.27
ORD03822,2024-07-10,C0792,P0106,S02,1,89.97,0.15,11.57
ORD03823,2023-04-22,C0191,P0024,S01,2,446.9,0.05,12.82
ORD03824,2023-08-22,C0746,P0039,S06,1,219.57,0.2,0.0
ORD03825,2023-06-12,C0199,P0144,S05,3,64.37,0.15,0.0
ORD03826,2024-06-08,C0609,P0114,S05,1,272.74,0.0,0.0
ORD03827,2024-08-29,C0280,P0078,S03,1,32.13,0.0,0.0
ORD03828,2024-07-02,C0264,P0079,S02,2,125.8,0.3,7.63
ORD03829,2023-11-17,C0339,P0084,S06,1,19.49,0.1,0.0
ORD03830,2024-02-08,C0400,P0100,S02,5,43.65,0.05,10.91
ORD03831,2022-10-26,C0273,P0035,S02,1,359.03,0.0,2.34
ORD03832,2022-04-18,C0236,P0054,S02,2,211.34,0.0,3.18
ORD03833,2022-05-12,C0504,P0106,S08,2,89.25,0.3,2.8
ORD03834,2023-11-01,C0053,P0063,S08,3,172.25,0.0,14.98
ORD03835,2024-07-09,C0472,P0096,S02,2,100.52,0.0,12.53
ORD03836,2023-12-24,C0406,P0034,S03,1,247.71,0.05,0.0
ORD03837,2023-06-25,C0230,P0107,S01,1,146.29,0.05,8.32
ORD03838,2023-12-29,C0260,P0065,S01,1,105.52,0.0,13.89
ORD03839,2024-11-10,C0467,P0065,S05,3,58.07,0.0,0.0
ORD03840,2023-05-27,C0095,P0148,S03,2,106.92,0.1,0.0
ORD03841,2024-04-17,C0242,P0026,S01,4,630.03,0.05,10.04
ORD03842,2023-02-24,C0688,P0126,S03,2,155.63,0.15,0.0
ORD03843,2022-09-21,C0099,P0141,S01,1,267.57,0.3,9.1
ORD03844,2024-11-01,C0755,P0020,S06,1,227.65,0.0,0.0
ORD03845,2024-12-18,C0671,P0118,S05,4,68.95,0.1,0.0
ORD03846,2024-04-12,C0342,P0006,S06,1,202.33,0.15,0.0
ORD03847,2023-12-21,C0098,P0110,S08,3,23.23,0.0,7.42
ORD03848,2022-04-02,C0643,P0002,S02,2,667.43,0.15,8.39
ORD03849,2024-01-21,C0439,P0011,S01,2,28.91,0.0,2.17
ORD03850,2022-10-14,C0602,P0141,S02,1,264.47,0.25,5.01
ORD03851,2024-07-30,C0245,P0115,S08,1,185.13,0.0,8.78
ORD03852,2022-06-19,C0289,P0114,S01,1,159.57,0.05,11.42
ORD03853,2024-04-22,C0180,P0012,S01,1,1045.71,0.25,5.49
ORD03854,2023-12-30,C0429,P0006,S05,1,112.11,0.0,0.0
ORD03855,2023-11-24,C0143,P0117,S07,2,267.23,0.05,0.0
ORD03856,2022-10-22,C0116,P0081,S01,4,317.71,0.0,3.6
ORD03857,2024-06-13,C0437,P0011,S03,1,25.64,0.3,0.0
ORD03858,2022-06-20,C0393,P0024,S02,2,283.36,0.0,8.65
ORD03859,2023-01-20,C0779,P0059,S04,1,14.34,0.1,0.0
ORD03860,2024-01-29,C0752,P0073,S03,1,6.58,0.0,0.0
ORD03861,2024-05-07,C0453,P0015,S03,1,202.96,0.2,0.0
ORD03862,2024-12-17,C0278,P0038,S01,2,34.24,0.05,5.8
ORD03863,2024-12-18,C0757,P0085,S01,1,87.89,0.15,8.43
ORD03864,2023-09-16,C0331,P0017,S05,2,203.38,0.0,0.0
ORD03865,2023-10-10,C0195,P0057,S01,3,22.32,0.15,13.22
ORD03866,2022-01-14,C0717,P0095,S01,1,162.1,0.2,10.6
ORD03867,2022-01-06,C0289,P0139,S01,3,135.71,0.0,4.06
ORD03868,2022-10-28,C0011,P0119,S06,2,234.14,0.05,0.0
ORD03869,2023-11-30,C0566,P0044,S07,3,270.98,0.0,0.0
ORD03870,2024-08-21,C0384,P0139,S02,1,133.11,0.0,14.13
ORD03871,2024-06-29,C0619,P0091,S01,5,45.02,0.0,1.3
ORD03872,2023-05-05,C0059,P0018,S04,2,556.77,0.2,0.0
ORD03873,2023-01-23,C0500,P0019,S03,5,392.19,0.0,0.0
ORD03874,2024-10-20,C0741,P0066,S01,1,154.37,0.15,0.74
ORD03875,2023-12-28,C0585,P0086,S01,3,77.69,0.05,11.86
ORD03876,2022-01-14,C0185,P0101,S07,1,14.06,0.2,0.0
ORD03877,2023-10-19,C0461,P0047,S01,2,81.14,0.0,5.76
ORD03878,2022-05-13,C0525,P0112,S07,1,62.08,0.0,0.0
ORD03879,2023-03-28,C0602,P0001,S03,2,418.65,0.2,0.0
ORD03880,2022-04-11,C0140,P0051,S02,1,236.75,0.0,1.76
ORD03881,2022-02-19,C0473,P0135,S02,1,226.92,0.05,13.81
ORD03882,2022-04-12,C0138,P0119,S04,2,268.14,0.2,0.0
ORD03883,2022-07-25,C0438,P0086,S03,3,98.56,0.1,0.0
ORD03884,2024-04-01,C0503,P0008,S02,2,874.32,0.3,5.49
ORD03885,2024-01-12,C0703,P0145,S01,2,101.79,0.0,7.85
ORD03886,2022-03-17,C0210,P0031,S02,1,132.94,0.25,1.94
ORD03887,2024-12-22,C0361,P0045,S01,1,79.79,0.0,14.05
ORD03888,2024-12-11,C0194,P0122,S02,1,225.0,0.0,13.04
ORD03889,2022-08-20,C0269,P0128,S02,4,287.16,0.0,3.72
ORD03890,2024-07-12,C0629,P0096,S08,2,101.56,0.25,1.53
ORD03891,2023-09-21,C0382,P0061,S02,2,130.76,0.05,3.0
ORD03892,2022-09-12,C0792,P0038,S01,1,30.3,0.0,7.53
ORD03893,2022-09-10,C0115,P0126,S03,2,142.78,0.3,0.0
ORD03894,2023-01-23,C0695,P0062,S01,2,61.58,0.0,6.1
ORD03895,2024-09-06,C0329,P0011,S03,2,28.59,0.05,0.0
ORD03896,2024-09-04,C0338,P0061,S06,1,117.21,0.1,0.0
ORD03897,2022-04-20,C0795,P0071,S02,1,265.9,0.05,2.58
ORD03898,2022-09-11,C0162,P0143,S02,3,172.7,0.1,10.39
ORD03899,2022-09-08,C0170,P0147,S06,1,182.17,0.0,0.0
ORD03900,2024-06-21,C0442,P0131,S01,4,137.69,0.15,6.18
ORD03901,2023-07-22,C0383,P0113,S06,2,204.77,0.0,0.0
ORD03902,2022-06-11,C0076,P0053,S08,2,296.18,0.0,7.87
ORD03903,2023-10-16,C0515,P0064,S08,1,114.61,0.1,5.07
ORD03904,2024-10-10,C0471,P0037,S01,2,114.11,0.05,8.81
ORD03905,2023-01-21,C0462,P0096,S03,5,106.01,0.0,0.0
ORD03906,2023-06-10,C0103,P0148,S02,1,141.46,0.2,11.35
ORD03907,2024-12-02,C0017,P0084,S02,3,27.8,0.0,7.42
ORD03908,2023-07-13,C0062,P0028,S05,1,616.09,0.0,0.0
ORD03909,2024-08-28,C0358,P0050,S01,2,48.91,0.0,6.16
ORD03910,2022-01-03,C0073,P0135,S02,4,336.79,0.1,13.44
ORD03911,2022-08-21,C0781,P0040,S06,2,143.72,0.0,0.0
ORD03912,2023-10-20,C0515,P0079,S07,1,129.8,0.0,0.0
ORD03913,2024-10-19,C0307,P0049,S02,1,117.26,0.1,12.97
ORD03914,2024-04-23,C0394,P0042,S01,3,127.69,0.0,2.67
ORD03915,2023-10-25,C0004,P0042,S08,5,120.3,0.2,6.27
ORD03916,2023-12-01,C0638,P0100,S05,1,30.2,0.1,0.0
ORD03917,2023-08-06,C0769,P0022,S02,2,124.75,0.0,2.02
ORD03918,2024-02-28,C0640,P0016,S08,3,158.57,0.0,8.58
ORD03919,2022-04-14,C0585,P0064,S02,5,101.47,0.0,5.2
ORD03920,2024-01-03,C0346,P0049,S01,1,183.06,0.15,13.4
ORD03921,2022-12-05,C0500,P0028,S01,1,573.12,0.05,4.98
ORD03922,2023-11-23,C0542,P0022,S05,4,162.42,0.0,0.0
ORD03923,2023-01-28,C0446,P0051,S02,2,215.73,0.0,1.95
ORD03924,2024-11-26,C0337,P0018,S08,2,453.98,0.2,12.12
ORD03925,2022-08-27,C0683,P0026,S02,1,628.13,0.0,0.95
ORD03926,2022-12-30,C0607,P0078,S01,1,20.24,0.1,12.88
ORD03927,2022-07-30,C0585,P0041,S03,2,43.15,0.05,0.0
ORD03928,2023-08-18,C0770,P0002,S01,3,762.79,0.3,8.33
ORD03929,2023-01-24,C0173,P0073,S02,1,7.37,0.25,9.83
ORD03930,2022-11-29,C0111,P0008,S02,4,685.26,0.0,12.97
ORD03931,2024-11-02,C0447,P0079,S03,2,93.07,0.3,0.0
ORD03932,2024-03-11,C0557,P0077,S01,2,248.23,0.05,0.24
ORD03933,2022-09-13,C0469,P0099,S07,1,11.78,0.1,0.0
ORD03934,2023-10-04,C0737,P0039,S01,2,178.37,0.2,8.15
ORD03935,2022-07-21,C0323,P0133,S07,1,28.61,0.0,0.0
ORD03936,2024-12-28,C0297,P0061,S01,1,135.2,0.15,3.27
ORD03937,2023-05-31,C0489,P0101,S06,2,16.1,0.3,0.0
ORD03938,2022-11-20,C0321,P0036,S01,3,275.81,0.15,8.43
ORD03939,2023-06-03,C0435,P0138,S02,1,232.78,0.05,9.93
ORD03940,2024-02-28,C0634,P0035,S08,1,250.28,0.3,12.13
ORD03941,2024-08-20,C0718,P0139,S07,3,93.35,0.05,0.0
ORD03942,2022-10-02,C0666,P0115,S01,3,190.82,0.2,11.18
ORD03943,2022-04-17,C0716,P0056,S01,3,243.07,0.2,4.54
ORD03944,2022-10-24,C0141,P0119,S01,1,248.45,0.0,12.27
ORD03945,2022-05-13,C0607,P0137,S04,2,191.48,0.05,0.0
ORD03946,2022-12-13,C0591,P0131,S01,1,125.77,0.0,9.92
ORD03947,2022-12-07,C0563,P0118,S04,2,72.54,0.05,0.0
ORD03948,2022-03-23,C0361,P0060,S08,1,72.08,0.1,3.48
ORD03949,2022-06-11,C0593,P0095,S01,3,250.19,0.15,12.36
ORD03950,2023-01-19,C0327,P0049,S01,2,194.12,0.15,6.23
ORD03951,2023-12-10,C0672,P0121,S01,1,171.24,0.0,6.57
ORD03952,2023-09-02,C0625,P0148,S03,4,121.25,0.0,0.0
ORD03953,2023-12-11,C0427,P0130,S05,1,128.79,0.15,0.0
ORD03954,2023-05-02,C0334,P0003,S08,1,817.96,0.1,1.13
ORD03955,2023-06-11,C0285,P0092,S05,1,247.31,0.0,0.0
ORD03956,2023-11-13,C0194,P0051,S05,2,263.88,0.1,0.0
ORD03957,2023-12-20,C0424,P0149,S01,2,21.3,0.0,1.34
ORD03958,2022-07-23,C0510,P0106,S01,1,67.6,0.0,1.35
ORD03959,2024-05-28,C0752,P0092,S03,4,264.65,0.0,0.0
ORD03960,2022-03-04,C0244,P0126,S02,4,149.24,0.0,6.89
ORD03961,2023-05-01,C0719,P0108,S02,2,178.9,0.2,14.0
ORD03962,2022-12-20,C0115,P0140,S01,1,249.92,0.0,2.41
ORD03963,2024-12-13,C0769,P0146,S01,4,16.64,0.0,14.16
ORD03964,2022-09-03,C0452,P0042,S05,4,98.88,0.05,0.0
ORD03965,2023-03-22,C0621,P0079,S06,1,88.31,0.3,0.0
ORD03966,2024-12-31,C0247,P0042,S01,1,183.88,0.15,2.57
ORD03967,2023-06-16,C0028,P0007,S01,4,48.46,0.0,8.55
ORD03968,2022-02-08,C0305,P0107,S02,1,147.83,0.0,7.16
ORD03969,2022-09-22,C0312,P0040,S01,1,168.81,0.05,10.19
ORD03970,2024-07-05,C0269,P0133,S08,1,28.64,0.1,14.89
ORD03971,2024-08-21,C0189,P0050,S05,1,53.99,0.1,0.0
ORD03972,2022-01-23,C0022,P0033,S01,2,20.66,0.1,8.37
ORD03973,2023-06-08,C0315,P0053,S01,1,234.97,0.05,1.3
ORD03974,2022-02-12,C0002,P0102,S01,2,125.68,0.0,6.74
ORD03975,2022-09-07,C0342,P0094,S08,1,197.04,0.0,8.58
ORD03976,2024-01-02,C0134,P0119,S04,1,335.4,0.15,0.0
ORD03977,2024-07-18,C0754,P0122,S02,1,221.53,0.0,4.21
ORD03978,2024-10-21,C0132,P0020,S05,2,222.5,0.0,0.0
ORD03979,2022-11-26,C0488,P0130,S01,1,116.88,0.0,4.28
ORD03980,2023-06-02,C0420,P0129,S08,3,9.05,0.0,13.59
ORD03981,2023-04-03,C0569,P0138,S07,1,262.67,0.3,0.0
ORD03982,2022-03-24,C0357,P0028,S07,3,409.76,0.05,0.0
ORD03983,2023-10-29,C0738,P0101,S01,1,17.96,0.0,4.92
ORD03984,2024-07-06,C0324,P0145,S01,4,64.41,0.0,13.05
ORD03985,2024-07-23,C0757,P0014,S02,2,227.19,0.15,2.47
ORD03986,2023-02-08,C0191,P0072,S01,4,58.49,0.0,4.31
ORD03987,2023-12-15,C0690,P0057,S01,1,34.97,0.15,6.8
ORD03988,2022-03-15,C0726,P0133,S03,1,51.28,0.05,0.0
ORD03989,2022-12-04,C0109,P0035,S05,1,197.96,0.0,0.0
ORD03990,2023-09-28,C0128,P0018,S05,1,456.96,0.0,0.0
ORD03991,2024-06-27,C0551,P0126,S04,4,123.55,0.0,0.0
ORD03992,2023-09-29,C0496,P0105,S01,1,259.69,0.3,4.74
ORD03993,2024-10-16,C0577,P0067,S02,1,51.59,0.0,13.12
ORD03994,2024-10-25,C0237,P0004,S01,1,731.19,0.15,12.08
ORD03995,2022-03-01,C0316,P0035,S06,2,336.38,0.15,0.0
ORD03996,2023-06-10,C0773,P0016,S01,3,187.81,0.0,12.39
ORD03997,2024-06-24,C0605,P0129,S03,1,6.69,0.2,0.0
ORD03998,2022-11-26,C0290,P0006,S07,1,146.2,0.25,0.0
ORD03999,2023-01-28,C0437,P0131,S05,1,108.14,0.0,0.0
ORD04000,2024-01-02,C0100,P0096,S02,1,140.66,0.05,4.28
ORD04001,2024-08-30,C0278,P0063,S01,3,306.3,0.0,4.69
ORD04002,2022-11-13,C0700,P0098,S02,1,93.35,0.2,7.9
ORD04003,2023-11-09,C0323,P0036,S01,2,166.73,0.0,1.66
ORD04004,2022-09-10,C0265,P0087,S01,1,172.35,0.1,6.97
ORD04005,2022-02-26,C0105,P0126,S01,1,119.71,0.1,12.0
ORD04006,2022-12-28,C0272,P0080,S01,3,43.81,0.15,6.39
ORD04007,2024-06-15,C0767,P0063,S05,3,212.25,0.1,0.0
ORD04008,2022-10-06,C0123,P0109,S01,1,61.53,0.3,11.61
ORD04009,2023-09-30,C0424,P0037,S05,1,65.1,0.0,0.0
ORD04010,2023-11-06,C0782,P0113,S05,4,183.72,0.05,0.0
ORD04011,2022-11-12,C0738,P0033,S03,1,28.32,0.05,0.0
ORD04012,2022-10-01,C0380,P0143,S03,3,142.5,0.05,0.0
ORD04013,2023-11-14,C0521,P0044,S02,1,199.14,0.25,3.53
ORD04014,2024-10-12,C0734,P0128,S04,1,313.33,0.1,0.0
ORD04015,2024-01-09,C0135,P0076,S02,1,256.83,0.15,10.65
ORD04016,2024-10-05,C0293,P0065,S05,1,83.23,0.0,0.0
ORD04017,2023-05-18,C0290,P0110,S06,1,27.56,0.0,0.0
ORD04018,2024-12-25,C0400,P0035,S01,1,358.07,0.3,14.49
ORD04019,2024-07-25,C0213,P0094,S02,2,133.25,0.15,12.17
ORD04020,2023-12-22,C0669,P0075,S06,1,164.29,0.0,0.0
ORD04021,2022-09-06,C0025,P0066,S02,3,128.83,0.0,10.14
ORD04022,2023-12-27,C0045,P0112,S01,1,47.69,0.1,13.97
ORD04023,2023-04-01,C0480,P0065,S01,2,62.32,0.0,7.67
ORD04024,2022-10-06,C0724,P0027,S02,1,249.45,0.1,13.56
ORD04025,2022-04-27,C0061,P0096,S03,1,112.47,0.1,0.0
ORD04026,2023-09-01,C0544,P0131,S01,1,111.98,0.0,9.29
ORD04027,2024-01-03,C0438,P0063,S01,3,186.14,0.1,14.52
ORD04028,2023-06-26,C0345,P0068,S08,1,289.93,0.1,2.5
ORD04029,2023-12-27,C0468,P0091,S05,4,29.75,0.0,0.0
ORD04030,2022-10-22,C0542,P0028,S01,3,364.02,0.25,13.64
ORD04031,2022-11-27,C0404,P0054,S07,4,206.16,0.05,0.0
ORD04032,2022-07-29,C0728,P0070,S01,2,266.46,0.3,6.73
ORD04033,2024-03-08,C0102,P0094,S01,2,172.63,0.0,1.08
ORD04034,2022-02-02,C0725,P0035,S07,1,227.88,0.15,0.0
ORD04035,2022-11-28,C0696,P0075,S03,2,258.49,0.0,0.0
ORD04036,2022-10-04,C0503,P0108,S02,1,272.64,0.0,11.72
ORD04037,2023-03-07,C0223,P0068,S08,1,160.01,0.1,4.91
ORD04038,2024-07-24,C0733,P0035,S02,5,297.66,0.1,4.13
ORD04039,2023-01-19,C0123,P0089,S01,1,319.07,0.0,9.51
ORD04040,2022-05-19,C0714,P0065,S02,5,61.41,0.1,13.64
ORD04041,2023-12-05,C0070,P0128,S02,1,317.26,0.0,1.17
ORD04042,2022-02-23,C0574,P0002,S03,1,922.11,0.1,0.0
ORD04043,2023-03-31,C0371,P0146,S01,2,14.01,0.2,5.89
ORD04044,2024-08-14,C0108,P0059,S08,2,14.63,0.3,8.67
ORD04045,2023-09-30,C0786,P0014,S01,2,269.72,0.1,7.55
ORD04046,2022-02-24,C0558,P0106,S05,1,55.49,0.0,0.0
ORD04047,2022-11-05,C0671,P0144,S03,1,96.54,0.0,0.0
ORD04048,2022-09-06,C0356,P0072,S01,2,55.02,0.1,12.84
ORD04049,2023-10-25,C0135,P0010,S01,1,647.58,0.0,2.89
ORD04050,2024-11-22,C0118,P0090,S02,1,110.75,0.1,11.53
ORD04051,2023-02-09,C0565,P0004,S02,1,487.78,0.05,11.51
ORD04052,2024-08-10,C0752,P0044,S01,4,211.44,0.25,4.83
ORD04053,2022-04-07,C0434,P0140,S02,1,271.07,0.15,14.15
ORD04054,2024-09-19,C0347,P0139,S08,1,136.5,0.0,3.1
ORD04055,2022-07-18,C0304,P0012,S03,4,839.17,0.0,0.0
ORD04056,2023-05-24,C0694,P0075,S02,1,158.15,0.05,7.65
ORD04057,2023-11-26,C0295,P0032,S05,1,52.01,0.0,0.0
ORD04058,2022-10-27,C0268,P0099,S04,4,16.05,0.1,0.0
ORD04059,2023-08-10,C0460,P0097,S01,1,192.89,0.1,5.75
ORD04060,2024-05-09,C0546,P0093,S01,1,217.06,0.0,13.44
ORD04061,2022-06-26,C0469,P0112,S03,5,60.56,0.0,0.0
ORD04062,2022-07-07,C0669,P0061,S03,2,78.45,0.2,0.0
ORD04063,2023-03-20,C0075,P0014,S08,1,185.43,0.0,6.33
ORD04064,2022-08-13,C0365,P0069,S04,2,22.0,0.3,0.0
ORD04065,2024-06-17,C0451,P0070,S01,1,227.95,0.1,0.57
ORD04066,2023-02-16,C0522,P0018,S06,1,548.57,0.15,0.0
ORD04067,2022-11-22,C0351,P0054,S05,1,217.28,0.0,0.0
ORD04068,2022-05-29,C0005,P0064,S01,3,75.55,0.05,3.46
ORD04069,2024-11-02,C0602,P0090,S01,1,163.84,0.15,12.77
ORD04070,2023-01-07,C0390,P0100,S01,2,35.45,0.15,6.24
ORD04071,2023-11-15,C0218,P0138,S02,2,263.02,0.1,3.01
